,end station name,end station id,end station latitude,end station longitude,count
850,Morris Canal,3267,40.7124188237569,-74.03852552175522,2
851,Motorgate,4036,40.7639089,-73.9477213,706
852,Mott St & Prince St,251,40.72317958,-73.99480012,2861
853,Mount Eden Pkwy & Eastburn Ave,4168,40.842675,-73.908544,60
854,Mt Morris Park W & W 120 St,3535,40.804038,-73.945925,754
855,Murray St & Greenwich St,3461,40.71485150526252,-74.01122331619263,2364
856,Murray St & West St,309,40.7149787,-74.013012,1350
857,Myrtle Ave & Grove St,3843,40.69905,-73.91516,109
858,Myrtle Ave & Lewis Ave,3064,40.69681963,-73.93756926,246
859,Myrtle Ave & Linden St,3844,40.69943,-73.91337,284
860,Myrtle Ave & Marcy Ave,3062,40.69539817,-73.94954908,355
861,Myrtle Ave & St Edwards St,245,40.69327018,-73.97703874,552
862,N 11 St & Kent Ave,3693,40.72248188638219,-73.95921930670738,395
863,N 12 St & Bedford Ave,3101,40.72079821,-73.95484712,841
864,N 15 St & Wythe Ave,3105,40.724055,-73.955736,295
865,N 6 St & Bedford Ave,3093,40.71745169,-73.95850939,1892
866,Nassau Ave & Newell St,3100,40.724812564400175,-73.94752621650696,799
867,Nassau Ave & Russell St,3108,40.72557,-73.94434,843
868,Nassau St & Navy St,144,40.69839895,-73.98068914,743
869,Nelson Ave & 167 St,4251,40.83670566862804,-73.92608866095543,12
870,Nelson Ave & W 172 St,4088,40.843965,-73.920999,75
871,Newport PATH,3202,40.7272235,-74.0337589,2
872,Newton Rd & 44 St,3598,40.7595701,-73.9142678,364
873,Newtown Ave & 23 St,3619,40.7713615,-73.9246145,453
874,Norfolk St & Broome St,311,40.7172274,-73.98802084,2857
875,Norman St & Wyckoff Ave,3882,40.69517,-73.90311,245
876,North Moore St & Greenwich St,3664,40.72019521437465,-74.0103006362915,1449
877,Nostrand Ave & Myrtle Ave,3063,40.69527008,-73.95238108,435
878,Ogden Ave & Merriam Ave,4127,40.839142,-73.925961,16
879,Ogden Ave & W 164 St,4106,40.832812,-73.929372,76
880,Ogden Ave & W 165 St,4103,40.834457,-73.928381,75
881,Old Broadway & W 133 St,4104,40.818212,-73.955277,64
882,Old Fulton St,217,40.70277159,-73.99383605,1086
883,Old Slip & South St,4248,40.70336686695866,-74.007867872715,438
884,Onderdonk Ave & Dekalb Ave,3897,40.70863,-73.91497,92
885,Onderdonk Ave & Gates Ave,3885,40.70413,-73.90737,135
886,Pacific St & Classon Ave,3546,40.6791944,-73.9587903,133
887,Pacific St & Nevins St,3412,40.6853761,-73.98302136,646
888,Park Ave & E 124 St,3507,40.8045555,-73.9396861,1260
889,Park Ave & E 162 St,4094,40.825716,-73.915585,61
890,Park Ave & Marcus Garvey Blvd,3179,40.698617,-73.941342,420
891,Park Ave & St Edwards St,119,40.69608941,-73.97803415,351
892,Park Pl & Church St,3690,40.71334184275907,-74.00935515761375,797
893,Park Pl & Franklin Ave,3578,40.6741806,-73.9564947,465
894,Park Pl & Vanderbilt Ave,3576,40.6767,-73.969024,908
895,Pearl St & Hanover Square,415,40.7047177,-74.00926027,1373
896,Pearl St & Peck Slip,3916,40.708485,-74.002751,1131
897,Perry St & Bleecker St,247,40.73535398,-74.00483091,1967
898,Perry St & Greenwich Ave,3739,40.735918,-74.000939,1275
899,Pershing Square North,519,40.751873,-73.977706,4312
900,Pershing Square South,517,40.751581,-73.97791,1461
901,Pier 40 - Hudson River Park,3256,40.7277140777778,-74.01129573583603,3009
902,Pierrepont St & Monroe Pl,3728,40.69535693320225,-73.99344027042389,586
903,Pike St & E Broadway,295,40.71406667,-73.99293911,1875
904,Pike St & Monroe St,331,40.71173107,-73.99193043,1380
905,Pioneer St & Richards St,3342,40.6777748,-74.0094613,110
906,Pioneer St & Van Brunt St,3344,40.679043,-74.011169,290
907,Pitt St & Stanton St,400,40.71926081,-73.98178024,498
908,Plaza Dr & W 170 St,4194,40.840484,-73.917946,101
909,Plaza St West & Flatbush Ave,3418,40.6750207,-73.97111473,774
910,Pleasant Ave & E 116 St,3497,40.7949879,-73.9333349,1603
911,Pleasant Ave & E 120 St,3498,40.7974772,-73.9311847,414
912,Powers St & Olive St,3767,40.71323,-73.93894,237
913,President St & Henry St,3388,40.6828003,-73.99990419,517
914,Prospect Ave & E 151 St,3968,40.814232,-73.903927,114
915,Prospect Ave & E 167 St,4192,40.826303,-73.898751,69
916,Prospect Ave & Jennings St,4177,40.831762,-73.896853,22
917,Prospect Ave & Longwood Ave,3977,40.81899,-73.90202,77
918,Prospect Park West & 8 St,3300,40.66514681533792,-73.97637605667114,879
919,Prospect Pl & 6 Ave,3415,40.6793307,-73.97519523,544
920,Prospect Pl & Underhill Ave,3574,40.6769694,-73.96579,457
921,Pulaski St & Marcus Garvey Blvd,3059,40.6933982,-73.939877,331
922,Putnam Ave & Knickerbocker Ave,3839,40.69545,-73.91164,154
923,Putnam Ave & Nostrand Ave,3048,40.68402,-73.94977,261
924,Putnam Ave & Throop Ave,3050,40.6851532,-73.94111,400
925,Putnam Ave & Wyckoff Ave,3840,40.69811,-73.90904,170
926,Queens Plaza North & Crescent St,3129,40.75110165,-73.94073717,1914
927,Railroad Ave & Kay Ave,2005,40.70531194,-73.97100056,73
928,Reade St & Broadway,330,40.71450451,-74.00562789,1093
929,Richards St & Delavan St,3393,40.6794327,-74.00785041,138
930,Richardson St & N Henry St,3430,40.71907891179564,-73.94223690032959,453
931,River Ave & E 151 St,4222,40.822217,-73.928939,337
932,River Ave & E 153 St,4166,40.82441,-73.92818,182
933,River Ave & McClellan St,4199,40.83406,-73.92243,66
934,Riverside Blvd & W 67 St,3173,40.777507027547976,-73.98888587951659,1853
935,Riverside Dr & W 104 St,3331,40.8013434,-73.9711457439,1088
936,Riverside Dr & W 138 St,4007,40.823168,-73.955857,332
937,Riverside Dr & W 145 St,4009,40.827305,-73.951989,229
938,Riverside Dr & W 148 St,4014,40.829114,-73.950426,234
939,Riverside Dr & W 153 St,4247,40.832164,-73.949702,240
940,Riverside Dr & W 72 St,3166,40.78057799010334,-73.98562431335449,1776
941,Riverside Dr & W 78 St,3178,40.78414472,-73.98362492,668
942,Riverside Dr & W 82 St,3169,40.78720869,-73.98128127,1350
943,Riverside Dr & W 91 St,3437,40.79313480986663,-73.97700369358063,901
944,Riverview Park,3196,40.7443187,-74.0439909,3
945,Rivington St & Chrystie St,473,40.72110063,-73.9919254,1704
946,Rivington St & Ridge St,349,40.71850211,-73.98329859,1587
947,Rockaway Ave & Bainbridge St,3893,40.68319988172761,-73.91166642308235,293
948,Roebling St & N 4 St,3085,40.71469,-73.95739,919
949,Rogers Ave & Sterling St,3604,40.6630619,-73.9538746,519
950,Roosevelt Island Tramway,4037,40.757284,-73.9536,676
951,S 3 St & Bedford Ave,481,40.71260486,-73.96264403,1222
952,S 4 St & Rodney St,3080,40.70934,-73.95608,821
953,S 4 St & Wythe Ave,460,40.71285887,-73.96590294,2061
954,S 5 Pl & S 5 St,532,40.710451,-73.960876,2702
955,S Portland Ave & Hanson Pl,353,40.68539567,-73.97431458,671
956,Sands St Gate,3913,40.699569,-73.979827,957
957,Schermerhorn St & Bond St,3486,40.688417427540834,-73.98451656103134,1024
958,Schermerhorn St & Court St,3242,40.69102925677968,-73.99183362722397,848
959,Scholes St & Manhattan Ave,3076,40.70870368,-73.9448625,853
960,Seneca Ave & Irvine St,4250,40.81872569990116,-73.88862490653992,21
961,Shakespeare Ave & W 169 St,4098,40.839312,-73.922423,92
962,Sharon St & Olive St,3766,40.715353,-73.93856,472
963,Sheridan Ave & E 168 St,4084,40.835334,-73.9154,48
964,Sheridan Ave & E 172 St,4229,40.840494,-73.911479,12
965,Sherman Ave & E 166 St,4207,40.83130549267296,-73.91744792461395,44
966,Shore Blvd & Astoria Park,4312,40.77977,-73.923162,91
967,Sigourney St & Columbia St,3352,40.67267243410948,-74.0087952464819,227
968,Smith St & 3 St,3384,40.6787242,-73.99599099,478
969,Smith St & 9 St,3398,40.6746957,-73.99785768,447
970,Somers St & Broadway,3867,40.67945,-73.90474,38
971,South St & Gouverneur Ln,315,40.70355377,-74.00670227,1409
972,South St & Whitehall St,259,40.70122128,-74.01234218,959
973,Southern Blvd & Avenue St. John,4132,40.812769,-73.901583,54
974,Southern Blvd & E 142 St,4064,40.807347437082,-73.90809774398804,11
975,Southern Blvd & E 149 St,4206,40.811892,-73.904192,85
976,Southern Blvd & E 172 St,4162,40.834124,-73.88955,36
977,Southern Blvd & E 174 St,4184,40.836733,-73.887931,41
978,Southern Blvd & E 175 St,4185,40.839335,-73.886445,69
979,Southern Blvd & Tiffany St,4141,40.818185,-73.894143,64
980,Southpoint Park,4038,40.75370225419114,-73.95865201950072,176
981,Spring St & Hudson St,4214,40.72583996792375,-74.0076532959938,861
982,Spruce St & Nassau St,224,40.71146364,-74.00552427,1222
983,St Ann's Ave & Westchester Ave,3969,40.815887,-73.911918,69
984,St James Pl & Oliver St,308,40.71307916,-73.99851193,1389
985,St James Pl & Pearl St,82,40.71117416,-74.00016545,681
986,St Johns Pl & Washington Ave,3580,40.6737236,-73.9631611,670
987,St Marks Pl & 1 Ave,438,40.72779126,-73.98564945,2557
988,St Marks Pl & 2 Ave,236,40.7284186,-73.98713956,2211
989,St Mary's St & Jackson Ave,3955,40.808891,-73.91081,85
990,St Nicholas Ave & E 134 St,3934,40.816234,-73.948222,495
991,St Nicholas Ave & Manhattan Ave,3508,40.809725,-73.953149,1336
992,St Nicholas Ave & W 137 St,3946,40.818477,-73.947568,345
993,St Nicholas Ave & W 150 St,3973,40.827212,-73.942722,336
994,St. Ann's Av & Bruckner Blvd,4019,40.803399,-73.919763,63
995,St. Ann's Ave & E 144 St,3956,40.811112,-73.914932,64
996,St. Nicholas Ave & W 126 St,3533,40.8114323,-73.9518776,1397
997,St. Nicholas Ave & W 155 St,4027,40.830663,-73.941323,163
998,St. Nicholas Ave & W 157 St,4048,40.832314,-73.94102,143
999,St. Nicholas Terrace & Convent Ave,4005,40.821294,-73.947868,99
1000,Stagg St & Morgan Ave,3757,40.710681,-73.93372,200
1001,Stagg St & Union Ave,3077,40.70877084,-73.95095259,1041
1002,Stanhope St & Fairview Ave,3901,40.70998,-73.91116,121
1003,Stanton St & Chrystie St,265,40.72229346,-73.99147535,2553
1004,Stanton St & Mangin St,341,40.71782143,-73.97628939,695
1005,Stanton St & Norfolk St,3737,40.720747,-73.986274,1885
1006,State St & Smith St,310,40.68926942,-73.98912867,1008
1007,Steinway St & 21 Ave,4288,40.774798,-73.903787,15
1008,Steinway St & 23 Ave,3528,40.7713937,-73.9077436,313
1009,Steinway St & 28 Ave,3616,40.7656251,-73.9136695,660
1010,Steinway St & Broadway,4303,40.75905795418586,-73.91897544264793,364
1011,Steinway St & Ditmars Blvd,4287,40.772717,-73.906127,13
1012,Stephen St & Seneca Ave,3875,40.6988,-73.9007,37
1013,Sterling Pl & Bedford Ave,3579,40.672695,-73.954131,634
1014,Sterling St & Bedford Ave,3601,40.6627059,-73.9569115,511
1015,Stewart Ave & Johnson Ave,3852,40.70869,-73.92587,104
1016,Stockholm St & Wilson Ave,3777,40.699304,-73.923044,353
1017,Stuyvesant Walk & 1 Av Loop,3793,40.732339777151054,-73.97898383438587,224
1018,Suffolk St & Stanton St,410,40.72066442,-73.98517977,2389
1019,Sullivan Pl & Bedford Ave,3596,40.6642406,-73.9574686,150
1020,Sullivan Pl & Franklin Ave,4117,40.66407983678161,-73.96025128666679,893
1021,Sullivan St & Washington Sq,336,40.73047747,-73.99906065,1400
1022,Sunken Meadow Comfort Station,4114,40.79558,-73.91906,131
1023,Suydam St & Broadway,3848,40.69544,-73.93223,488
1024,Suydam St & Knickerbocker Ave,3775,40.702013,-73.923769,593
1025,Suydam St & St. Nicholas Ave,3849,40.70636,-73.91945,75
1026,Thompson St & Bleecker St,3705,40.72840059450829,-73.99968780577183,1116
1027,Throop Ave & Myrtle Ave,3061,40.69622937,-73.94371094,242
1028,Tinton Ave & E 165 St,4139,40.824796,-73.90242,65
1029,Tompkins Ave & Hopkins St,3066,40.69957608,-73.94708417,323
1030,Underhill Ave & Lincoln Pl,3581,40.6740123,-73.9671457,731
1031,Underhill Ave & Pacific St,3544,40.6804836,-73.9646795,647
1032,Union Ave & E 169 St,4211,40.82995,-73.898802,32
1033,Union Ave & Jackson St,3088,40.7160751,-73.952029,533
1034,Union Ave & N 12 St,3096,40.71924,-73.95242,1227
1035,Union Ave & Wallabout St,3065,40.70029511,-73.95032283,351
1036,Union St & 4 Ave,3335,40.6772744,-73.98282002,943
1037,Union St & Bedford Ave,3585,40.6691783,-73.9554162,311
1038,Union St & Nevins St,3407,40.67909799721684,-73.98765474557877,405
1039,University Ave & W 168 St,4209,40.838706,-73.927034,11
1040,University Pl & E 14 St,3812,40.734814,-73.992085,4377
1041,University Pl & E 8 St,3244,40.73143724085228,-73.99490341544151,2836
1042,Van Brunt St & Van Dyke St,3676,40.6758329439129,-74.01472628116608,447
1043,Van Brunt St & Wolcott St,3347,40.6773429,-74.01275056,504
1044,Van Buren St & Broadway,3869,40.692,-73.92617,184
1045,Van Sinderen Ave & Truxton St,3824,40.6786,-73.90369,170
1046,Vernon Blvd & 10 St,3588,40.7671863,-73.9373554,490
1047,Vernon Blvd & 30 Rd,3610,40.770845,-73.934171,482
1048,Vernon Blvd & 31 Ave,3609,40.7692475,-73.9354504,343
1049,Vernon Blvd & 41 Rd,3554,40.7552433,-73.9485678,271
1050,Vernon Blvd & 47 Rd,3611,40.7449067,-73.9534573,451
1051,Vernon Blvd & 50 Ave,3119,40.74232744,-73.95411749,813
1052,Verona Pl & Fulton St,3249,40.6803560840434,-73.9476791024208,370
1053,Vesey Pl & River Terrace,327,40.7153379,-74.01658354,1611
1054,W 10 St & Washington St,4280,40.73342399437081,-74.00851495563984,900
1055,W 100 St & Broadway,3350,40.7973721,-73.97041192,2316
1056,W 100 St & Manhattan Ave,3328,40.795,-73.9645,1781
1057,W 104 St & Amsterdam Ave,3689,40.79904139288298,-73.96649479866028,842
1058,W 106 St & Amsterdam Ave,3357,40.8008363,-73.9664492472,1133
1059,W 106 St & Central Park West,3323,40.7981856,-73.9605909006,1378
1060,W 107 St & Columbus Ave,3343,40.7997568,-73.9621128676,582
1061,W 11 St & 6 Ave,254,40.73532427,-73.99800419,1893
1062,W 110 St & Amsterdam Ave,3538,40.802692,-73.96295,1152
1063,W 113 St & Broadway,3552,40.805973,-73.964928,1122
1064,W 116 St & Amsterdam Ave,3539,40.8067581,-73.9607082,704
1065,W 116 St & Broadway,3536,40.8082,-73.9641,766
1066,W 120 St & Claremont Ave,3623,40.8109494,-73.9634,465
1067,W 129 St & Convent Ave,3649,40.814394437915816,-73.95324736833572,213
1068,W 13 St & 5 Ave,3708,40.735445,-73.99431,2214
1069,W 13 St & 7 Ave,223,40.73781509,-73.99994661,2257
1070,W 133 St & 12 Ave,3936,40.820003,-73.959089,133
1071,W 135 St & Lenox Terrace Pl,3998,40.813619,-73.939336,437
1072,W 140 St & Riverside Dr,3984,40.824013,-73.954743,182
1073,W 144 St & Adam Clayton Powell Blvd,4002,40.820877,-73.939249,303
1074,W 145 St & Amsterdam Ave,4010,40.825244,-73.947257,226
1075,W 146 St & Broadway,3967,40.826969,-73.949738,316
1076,W 147 St & Adam Clayton Powell Blvd,3953,40.82281,-73.937413,227
1077,W 148 St & Amsterdam Ave,4012,40.827075,-73.945909,221
1078,W 15 St & 10 Ave,3472,40.74275382865903,-74.00747358798981,1200
1079,W 15 St & 6 Ave,3709,40.738046142482766,-73.99642959237099,2754
1080,W 15 St & 7 Ave,482,40.73935542,-73.99931783,2927
1081,W 155 St & Frederick Douglass Blvd,4015,40.82923,-73.936996,148
1082,W 159 St & Edgecombe Ave,4050,40.833303,-73.939326,60
1083,W 16 St & The High Line,212,40.74334935,-74.00681753,1671
1084,W 160 St & St. Nicholas Ave,4051,40.834468,-73.939865,173
1085,W 163 St & Edgecombe Ave,4053,40.835798,-73.937496,33
1086,W 163 St & Riverside Dr,4054,40.839278,-73.945446,84
1087,W 165 St & Fort Washington Ave,4055,40.84004,-73.942939,253
1088,W 167 St & St. Nicholas Ave,4328,40.840124,-73.93949,144
1089,W 169 St & Fort Washington Ave,3992,40.8428422,-73.9421253,600
1090,W 17 St & 8 Ave,116,40.74177603,-74.00149746,1546
1091,W 170 St & University Ave,4087,40.84207,-73.926075,67
1092,W 171 St & St. Nicholas Ave,4059,40.842941,-73.938631,142
1093,W 18 St & 6 Ave,168,40.73971301,-73.99456405,2440
1094,W 18 St & 9 Ave,3658,40.7435337324616,-74.00367558002472,728
1095,W 180 St & Ft Washington Ave,4070,40.849972,-73.938423,312
1096,W 181 St & Riverside Dr,4193,40.85168,-73.94186,237
1097,W 20 St & 10 Ave,3813,40.745686,-74.005141,2519
1098,W 20 St & 7 Ave,334,40.74238787,-73.99726235,2808
1099,W 20 St & 8 Ave,470,40.74345335,-74.00004031,2272
1100,W 21 St & 6 Ave,435,40.74173969,-73.99415556,6258
1101,W 22 St & 10 Ave,462,40.74691959,-74.00451887,3362
1102,W 22 St & 8 Ave,453,40.74475148,-73.99915362,3111
1103,W 24 St & 7 Ave,446,40.74487634,-73.99529885,3721
1104,W 25 St & 6 Ave,466,40.74395411,-73.99144871,2304
1105,W 26 St & 10 Ave,388,40.749717753,-74.002950346,1790
1106,W 26 St & 8 Ave,494,40.74734825,-73.99723551,3197
1107,W 27 St & 7 Ave,442,40.746647,-73.993915,2898
1108,W 29 St & 9 Ave,512,40.7500727,-73.99839279,1184
1109,W 30 St & 10 Ave,3735,40.752694,-74.002353,2780
1110,W 31 St & 7 Ave,379,40.749156,-73.9916,3495
1111,W 33 St & 7 Ave,492,40.75019995,-73.99093085,3422
1112,W 34 St & 11 Ave,525,40.75594159,-74.0021163,1876
1113,W 35 St & 9 Ave,4219,40.75414519263519,-73.9960889518261,865
1114,W 35 St & Dyer Ave,3712,40.754691750226016,-73.99740189313889,861
1115,W 36 St & 7 Ave,4244,40.752149,-73.989539,573
1116,W 36 St & 9 Ave,3635,40.75462324029105,-73.99516761302948,1710
1117,W 37 St & 10 Ave,448,40.75660359,-73.9979009,2605
1118,W 37 St & 5 Ave,485,40.75038009,-73.98338988,1551
1119,W 4 St & 7 Ave S,380,40.73401143,-74.00293877,3212
1120,W 40 St & 5 Ave,3798,40.752269,-73.982079,1780
1121,W 41 St & 8 Ave,477,40.75640548,-73.9900262,3188
1122,W 42 St & 6 Ave,3785,40.75492,-73.98455,2241
1123,W 42 St & 8 Ave,529,40.7575699,-73.99098507,2285
1124,W 42 St & Dyer Ave,3236,40.75898481399634,-73.99379968643188,1856
1125,W 43 St & 10 Ave,515,40.76009437,-73.99461843,3329
1126,W 44 St & 11 Ave,4238,40.762009,-73.996975,1140
1127,W 44 St & 5 Ave,484,40.75500254,-73.98014437,1571
1128,W 45 St & 8 Ave,2021,40.75929124,-73.98859651,1805
1129,W 46 St & 11 Ave,508,40.76341379,-73.99667444,1255
1130,W 47 St & 10 Ave,495,40.76269882,-73.99301222,2896
1131,W 47 St & 6 Ave,3731,40.758397,-73.98255,589
1132,W 48 St & Rockefeller Plaza,4072,40.75793646243674,-73.97960275411606,1062
1133,W 49 St & 8 Ave,450,40.76227205,-73.98788205,2741
1134,W 50 St & 9 Ave,3699,40.76360467795863,-73.98917958140373,1934
1135,W 51 St & 6 Ave,510,40.7606597,-73.98042047,1238
1136,W 51 St & Rockefeller Plaza,4073,40.75969995906254,-73.97808194160461,1075
1137,W 52 St & 11 Ave,72,40.76727216,-73.99392888,1393
1138,W 52 St & 6 Ave,3443,40.76132983124814,-73.97982001304626,1426
1139,W 53 St & 10 Ave,480,40.76669671,-73.99061728,2593
1140,W 54 St & 11 Ave,4236,40.768333,-73.992573,1402
1141,W 54 St & 9 Ave,423,40.76584941,-73.98690506,2019
1142,W 55 St & 6 Ave,3809,40.763189,-73.978434,2355
1143,W 56 St & 10 Ave,513,40.768254,-73.988639,1576
1144,W 59 St & 10 Ave,422,40.770513,-73.988038,2422
1145,W 63 St & Broadway,3158,40.77163851,-73.98261428,2260
1146,W 64 St & Thelonious Monk Circle,3697,40.77515953434235,-73.98918695747852,2036
1147,W 67 St & Broadway,3159,40.77492513,-73.98266566,1850
1148,W 70 St & Amsterdam Ave,3175,40.77748046,-73.98288594,2729
1149,W 74 St & Columbus Ave,3172,40.7785669,-73.97754961,1333
1150,W 76 St & Columbus Ave,3161,40.7801839724239,-73.97728532552719,1465
1151,W 78 St & Amsterdam Ave,4043,40.782535857724106,-73.97908508777618,2154
1152,W 82 St & Central Park West,3226,40.78275,-73.97137,1312
1153,W 84 St & Broadway,3177,40.7867947,-73.977112,1337
1154,W 84 St & Columbus Ave,3170,40.78499979,-73.97283406,1678
1155,W 87 St & Amsterdam Ave,3285,40.78839,-73.9747,1367
1156,W 87 St & West End Ave,3287,40.789622,-73.97757,1492
1157,W 89 St & Columbus Ave,3283,40.7882213,-73.97041561,1524
1158,W 90 St & Amsterdam Ave,3289,40.79017948095081,-73.97288918495178,1051
1159,W 92 St & Broadway,3293,40.7921,-73.9739,1169
1160,W 95 St & Broadway,3314,40.7937704,-73.971888,893
1161,W Broadway & Spring St,3467,40.72494672359416,-74.00165855884552,1902
1162,W Broadway & W Houston St,3740,40.726378,-74.000472,1135
1163,Wadsworth Ave & W 175 St,4063,40.846052,-73.937648,124
1164,Wadsworth Ave & W 179 St,4065,40.848467,-73.936064,194
1165,Wales Ave & E 147 St,3966,40.811314,-73.907729,43
1166,Walnut Ave & E 136 St,3941,40.801657,-73.909513,34
1167,Walton Ave & E 153 St,4208,40.822351,-73.926907,49
1168,Walton Ave & E 168 St,4083,40.83649,-73.918316,62
1169,Walton Ave & E 171 St,4190,40.840683,-73.915073,59
1170,Wards Meadow Comfort Station,4112,40.78294,-73.93077,470
1171,Warren St & Court St,3298,40.686371,-73.99383324,644
1172,Warren St & W Broadway,152,40.71473993,-74.00910627,808
1173,Washington Ave & E 163 St,4136,40.824,-73.91089,120
1174,Washington Ave & E 167 St,4172,40.829896,-73.907618,82
1175,Washington Ave & E 174 St,4160,40.843079,-73.900216,90
1176,Washington Ave & Greene Ave,275,40.68650065,-73.96563307,554
1177,Washington Ave & Park Ave,313,40.69610226,-73.96751037,712
1178,Washington Park,262,40.6917823,-73.9737299,640
1179,Washington Pl & 6 Ave,369,40.73224119,-74.00026394,1715
1180,Washington Pl & Broadway,335,40.72903917,-73.99404649,1666
1181,Washington St & Barrow St,4282,40.73191132323174,-74.008769094944,855
1182,Washington St & Gansevoort St,405,40.739323,-74.008119,2380
1183,Water - Whitehall Plaza,534,40.70255065,-74.0127234,458
1184,Waterbury St & Stagg St,3768,40.71019,-73.93734,352
1185,Waterloo Pl & Crotona Park East,4228,40.839194,-73.888587,28
1186,Watts St & Greenwich St,328,40.72405549,-74.00965965,1204
1187,Webster Ave & E 166 St,4170,40.828975,-73.911259,41
1188,West Drive & Prospect Park West,3423,40.6610633719006,-73.97945255041122,2331
1189,West End Ave & W 107 St,3366,40.8021174,-73.9681805305,1123
1190,West End Ave & W 60 St,4045,40.77237,-73.99005,2543
1191,West End Ave & W 78 St,3914,40.783786,-73.981687,1025
1192,West End Ave & W 94 St,3307,40.7941654,-73.974124,1462
1193,West Farms Rd & Boone Ave,4180,40.830025,-73.886312,15
1194,West St & Chambers St,426,40.71754834,-74.01322069,3784
1195,West St & Liberty St,3906,40.711444,-74.014847,3416
1196,West Thames St,363,40.70834698,-74.01713445,1627
1197,Westchester Ave & E 156 St,3983,40.817802,-73.905203,58
1198,Westchester Ave & Jackson Ave,4011,40.816124,-73.908116,112
1199,Westchester Ave & Longwood Ave,4135,40.819701,-73.901311,114
1200,Westchester Ave & Southern Blvd,4203,40.824956,-73.891677,116
1201,White St & Johnson Ave,3769,40.707174,-73.93581,81
1202,White St & Moore St,3756,40.704508,-73.9351,342
1203,Wilkins Ave & Crotona Park E,4213,40.835302,-73.895133,24
1204,William St & Pine St,360,40.70717936,-74.00887308,1282
1205,Willis Ave & Bruckner Blvd,3921,40.805701,-73.925177,115
1206,Willis Ave & E 137 St,3989,40.808384,-73.923604,225
1207,Willis Ave & E 141 St,3929,40.81093,-73.921606,127
1208,Willis Ave & E 143 St,3958,40.812299,-73.92037,41
1209,Willoughby Ave & Hall St,244,40.69196035,-73.96536851,794
1210,Willoughby Ave & Myrtle Ave,3820,40.69757,-73.93098,354
1211,Willoughby Ave & Onderdonk Ave,3880,40.7098,-73.91727,93
1212,Willoughby Ave & Tompkins Ave,3060,40.69425403,-73.94626915,472
1213,Willoughby Ave & Walworth St,373,40.69331716,-73.95381995,617
1214,Willoughby Ave & Wyckoff Ave,3760,40.705614,-73.92153,192
1215,Willoughby St & Ashland Pl,3917,40.69178,-73.97877,311
1216,Willoughby St & Fleet St,239,40.69196566,-73.9813018,1093
1217,Willow Ave & E 133 St,3939,40.800933,-73.913863,82
1218,Wilson Ave & Moffat St,3866,40.68906,-73.90506,138
1219,Wilson Ave & Troutman St,3860,40.70166,-73.92754,284
1220,Withers St & Kingsland Ave,3817,40.71773,-73.94051,304
1221,Wolcott St & Dwight St,3340,40.6753274,-74.0100698,82
1222,Woodward Ave & Harman St,3888,40.70793,-73.91092,132
1223,Wyckoff Av & Jefferson St,3763,40.707165,-73.923711,280
1224,Wyckoff Av & Stanhope St,3780,40.703545,-73.917775,427
1225,Wyckoff St & Nevins St,3911,40.683426,-73.984275,469
1226,Wythe Ave & Metropolitan Ave,2002,40.716887,-73.963198,1710
