,end station name,end station id,end station latitude,end station longitude,count
835,McKibbin St & Manhattan Ave,3070,40.70510918,-73.94407279,8524
836,Melrose Ave & E 150 St,3963,40.816827,-73.917338,3598
837,Melrose Ave & E 154 St,3970,40.819609,-73.916071,769
838,Melrose St & Broadway,3870,40.697481,-73.935877,8530
839,Menahan St & Central Ave,3841,40.69543,-73.9196,2891
840,Menahan St & Onderdonk Ave,3886,40.70553,-73.9096,1909
841,Menahan St & Seneca Ave,3874,40.70461,-73.91054,2784
842,Menahan St & Wyckoff Ave,3861,40.70113,-73.91422,3084
843,Mercer St & Bleecker St,3260,40.72706363348306,-73.99662137031554,40216
844,Mercer St & Spring St,303,40.72362738,-73.99949601,37177
845,Meserole Ave & Manhattan Ave,3110,40.72708584,-73.95299117,17198
846,Metropolitan Ave & Bedford Ave,539,40.71534825,-73.96024116,40265
847,Metropolitan Ave & Meeker Ave,3087,40.71413311,-73.95234386,16774
848,Metropolitan Ave & Stewart Ave,3851,40.71401,-73.92793,1294
849,Metropolitan Ave & Vandervoort Ave,3816,40.71429,-73.93323,1049
850,Milton St & Franklin St,3112,40.72906,-73.95779,30810
851,Moffat St & Bushwick,3826,40.68458,-73.90925,2142
852,Monmouth and 6th,3278,40.72568548362901,-74.04879033565521,1
853,Monroe St & Bedford Ave,344,40.6851443,-73.95380904,12653
854,Monroe St & Classon Ave,289,40.6845683,-73.95881081,10219
855,Monroe St & Tompkins Ave,3241,40.686203,-73.944694,11615
856,Montague St & Clinton St,3246,40.694281141397326,-73.99230033159256,15797
857,Montgomery St,3483,40.71942,-74.05099,1
858,Montgomery St & Franklin Ave,3661,40.666439306870814,-73.9605563879013,2880
859,Montrose Ave & Bushwick Ave,3074,40.70767788,-73.94016171,13969
860,Morgan Ave & Lombardy St,3900,40.72226,-73.93889,5171
861,Morgan Ave & Maspeth Ave,3854,40.716657,-73.93637,3686
862,Morningside Ave & W 123 St,3540,40.81,-73.9551508,11211
863,Morningside Dr & Amsterdam Ave,3543,40.81028506306003,-73.95736455917358,3808
864,Morris Ave & E 142 St,3931,40.814469,-73.924963,1742
865,Morris Ave & E 153 St,3961,40.820036,-73.921411,2851
866,Morris Ave & E 163 St,4332,40.827230499624726,-73.91765579597632,3
867,Morris Ave & E 171 St,4169,40.83899,-73.9109,75
868,Morris Ave & McClellan St,4130,40.831584,-73.9149,1032
869,Motorgate,4036,40.7639089,-73.9477213,13222
870,Mott St & Prince St,251,40.72317958,-73.99480012,52531
871,Mount Eden Pkwy & Eastburn Ave,4168,40.842675,-73.908544,159
872,Mt Morris Park W & W 120 St,3535,40.804038,-73.945925,14182
873,Murray St & Greenwich St,3461,40.71485150526252,-74.01122331619263,40352
874,Murray St & West St,309,40.7149787,-74.013012,27926
875,Myrtle Ave & Grove St,3843,40.69905,-73.91516,2697
876,Myrtle Ave & Lewis Ave,3064,40.69681963,-73.93756926,6091
877,Myrtle Ave & Linden St,3844,40.69943,-73.91337,4451
878,Myrtle Ave & Marcy Ave,3062,40.69539817,-73.94954908,8320
879,Myrtle Ave & St Edwards St,245,40.69327018,-73.97703874,11313
880,N 11 St & Kent Ave,3693,40.72248188638219,-73.95921930670738,10414
881,N 12 St & Bedford Ave,3101,40.72079821,-73.95484712,19088
882,N 15 St & Wythe Ave,3105,40.724055,-73.955736,5806
883,N 6 St & Bedford Ave,3093,40.71745169,-73.95850939,34306
884,NYCBS DEPOT - DELANCEY,3245,40.71644423134479,-73.9823305606842,68
885,Nassau Ave & Newell St,3100,40.724812564400175,-73.94752621650696,13249
886,Nassau Ave & Russell St,3108,40.72557,-73.94434,15627
887,Nassau St & Navy St,144,40.69839895,-73.98068914,14479
888,Nelson Ave & W 172 St,4088,40.843965,-73.920999,1272
889,Newark Ave,3211,40.72152515,-74.046304543,3
890,Newport PATH,3202,40.7272235,-74.0337589,13
891,Newport Pkwy,3199,40.7287448,-74.0321082,32
892,Newton Rd & 44 St,3598,40.7595701,-73.9142678,8445
893,Newtown Ave & 23 St,3619,40.7713615,-73.9246145,8731
894,Norfolk St & Broome St,311,40.7172274,-73.98802084,47749
895,Norman St & Wyckoff Ave,3882,40.69517,-73.90311,4007
896,North Moore St & Greenwich St,3664,40.72019521437465,-74.0103006362915,43179
897,Nostrand Ave & Myrtle Ave,3063,40.69527008,-73.95238108,7006
898,OLD Southern Blvd & E 142 St,3954,40.807258,-73.907999,28
899,Ogden Ave & Merriam Ave,4127,40.839142,-73.925961,411
900,Ogden Ave & W 164 St,4106,40.832812,-73.929372,858
901,Ogden Ave & W 165 St,4103,40.834457,-73.928381,929
902,Old Broadway & W 133 St,4104,40.818212,-73.955277,434
903,Old Fulton St,217,40.70277159,-73.99383605,39439
904,Old Slip & Front St,337,40.7037992,-74.00838676,3067
905,Old Slip & South St,4248,40.70336686695866,-74.007867872715,260
906,Onderdonk Ave & Dekalb Ave,3897,40.70863,-73.91497,1864
907,Onderdonk Ave & Gates Ave,3885,40.70413,-73.90737,2209
908,Pacific St & Classon Ave,3546,40.6791944,-73.9587903,3461
909,Pacific St & Nevins St,3412,40.6853761,-73.98302136,10329
910,Park Ave & E 124 St,3507,40.8045555,-73.9396861,18302
911,Park Ave & E 162 St,4094,40.825716,-73.915585,1150
912,Park Ave & Marcus Garvey Blvd,3179,40.698617,-73.941342,6503
913,Park Ave & St Edwards St,119,40.69608941,-73.97803415,5724
914,Park Pl & Church St,3690,40.71334184275907,-74.00935515761375,16802
915,Park Pl & Franklin Ave,3578,40.6741806,-73.9564947,9154
916,Park Pl & Vanderbilt Ave,3576,40.6767,-73.969024,15942
917,Paulus Hook,3184,40.7141454,-74.0335519,15
918,Pearl St & Hanover Square,415,40.7047177,-74.00926027,28225
919,Pearl St & Peck Slip,3916,40.708485,-74.002751,24596
920,Peck Slip & Front St,279,40.707873,-74.00167,1286
921,Perry St & Bleecker St,247,40.73535398,-74.00483091,40993
922,Perry St & Greenwich Ave,3739,40.735918,-74.000939,22683
923,Pershing Square North,519,40.751873,-73.977706,74041
924,Pershing Square South,517,40.751581,-73.97791,30258
925,Picnic Point,3479,40.68512559515415,-74.02535319328308,6617
926,Pier 40 - Hudson River Park,3256,40.7277140777778,-74.01129573583603,80109
927,Pierrepont St & Monroe Pl,3728,40.69535693320225,-73.99344027042389,9810
928,Pike St & E Broadway,295,40.71406667,-73.99293911,28034
929,Pike St & Monroe St,331,40.71173107,-73.99193043,26165
930,Pioneer St & Richards St,3342,40.6777748,-74.0094613,2972
931,Pioneer St & Van Brunt St,3344,40.679043,-74.011169,6980
932,Pitt St & Stanton St,400,40.71926081,-73.98178024,10268
933,Plaza Dr & W 170 St,4194,40.840484,-73.917946,698
934,Plaza St West & Flatbush Ave,3418,40.6750207,-73.97111473,17083
935,Pleasant Ave & E 116 St,3497,40.7949879,-73.9333349,23267
936,Pleasant Ave & E 120 St,3498,40.7974772,-73.9311847,7845
937,Powers St & Olive St,3767,40.71323,-73.93894,4640
938,President St & Henry St,3388,40.6828003,-73.99990419,7608
939,Propsect Ave & E 151 St,3968,40.814232,-73.903927,60
940,Prospect Ave & E 151 St,3968,40.814232,-73.903927,2040
941,Prospect Ave & E 167 St,4192,40.826303,-73.898751,283
942,Prospect Ave & Jennings St,4177,40.831762,-73.896853,148
943,Prospect Ave & Longwood Ave,3977,40.81899,-73.90202,1327
944,Prospect Park West & 8 St,3300,40.66514681533792,-73.97637605667114,16094
945,Prospect Pl & 6 Ave,3415,40.6793307,-73.97519523,7668
946,Prospect Pl & Underhill Ave,3574,40.6769694,-73.96579,7746
947,Pulaski St & Marcus Garvey Blvd,3059,40.6933982,-73.939877,6464
948,Putnam Ave & Knickerbocker Ave,3839,40.69545,-73.91164,3227
949,Putnam Ave & Nostrand Ave,3048,40.68402,-73.94977,6588
950,Putnam Ave & Throop Ave,3050,40.6851532,-73.94111,8817
951,Putnam Ave & Wyckoff Ave,3840,40.69811,-73.90904,3755
952,Queens Plaza North & Crescent St,3129,40.75110165,-73.94073717,40814
953,Railroad Ave & Kay Ave,2005,40.70531194,-73.97100056,984
954,Reade St & Broadway,330,40.71450451,-74.00562789,21057
955,Richards St & Delavan St,3393,40.6794327,-74.00785041,2733
956,Richardson St & N Henry St,3430,40.71907891179564,-73.94223690032959,8349
957,River Ave & E 151 St,4222,40.822217,-73.928939,1142
958,River Ave & E 153 St,4166,40.82441,-73.92818,1641
959,River Ave & McClellan St,4199,40.83406,-73.92243,603
960,Riverside Blvd & W 67 St,3173,40.777507027547976,-73.98888587951659,40051
961,Riverside Dr & W 104 St,3331,40.8013434,-73.9711457439,26098
962,Riverside Dr & W 138 St,4007,40.823168,-73.955857,7508
963,Riverside Dr & W 145 St,4009,40.827305,-73.951989,7804
964,Riverside Dr & W 148 St,4014,40.829114,-73.950426,4719
965,Riverside Dr & W 153 St,4247,40.832164,-73.949702,530
966,Riverside Dr & W 72 St,3166,40.78057799010334,-73.98562431335449,41056
967,Riverside Dr & W 78 St,3178,40.78414472,-73.98362492,21609
968,Riverside Dr & W 82 St,3169,40.78720869,-73.98128127,24181
969,Riverside Dr & W 91 St,3437,40.79313480986663,-73.97700369358063,23233
970,Riverview Park,3196,40.7443187,-74.0439909,9
971,Rivington St & Chrystie St,473,40.72110063,-73.9919254,31145
972,Rivington St & Ridge St,349,40.71850211,-73.98329859,30552
973,Rockaway Ave & Bainbridge St,3893,40.68319988172761,-73.91166642308235,6241
974,Roebling St & N 4 St,3085,40.71469,-73.95739,19792
975,Rogers Ave & Sterling St,3604,40.6630619,-73.9538746,11640
976,Roosevelt Island Tramway,4037,40.757284,-73.9536,12228
977,S 3 St & Bedford Ave,481,40.71260486,-73.96264403,27966
978,S 4 St & Rodney St,3080,40.70934,-73.95608,15991
979,S 4 St & Wythe Ave,460,40.71285887,-73.96590294,47577
980,S 5 Pl & S 5 St,532,40.710451,-73.960876,62096
981,S Portland Ave & Hanson Pl,353,40.68539567,-73.97431458,12070
982,Sands St Gate,3913,40.699569,-73.979827,10527
983,Schermerhorn St & Bond St,3486,40.688417427540834,-73.98451656103134,19729
984,Schermerhorn St & Court St,3242,40.69102925677968,-73.99183362722397,14283
985,Scholes St & Manhattan Ave,3076,40.70870368,-73.9448625,18206
986,Seneca Ave & Irvine St,4250,40.81872569990116,-73.88862490653992,11
987,Shakespeare Ave & W 169 St,4098,40.839312,-73.922423,727
988,Sharon St & Olive St,3766,40.715353,-73.93856,10195
989,Sheridan Ave & E 168 St,4084,40.835334,-73.9154,839
990,Sheridan Ave & E 172 St,4229,40.840494,-73.911479,101
991,Sherman Ave & E 166 St,4207,40.83130549267296,-73.91744792461395,430
992,Sigourney St & Columbia St,3352,40.67267243410948,-74.0087952464819,4978
993,Sip Ave,3195,40.73089709786179,-74.06391263008118,8
994,Smith St & 3 St,3384,40.6787242,-73.99599099,8660
995,Smith St & 9 St,3398,40.6746957,-73.99785768,8615
996,Soissons Landing,3254,40.69231660719192,-74.01486575603485,8521
997,Somers St & Broadway,3867,40.67945,-73.90474,1170
998,South End Ave & Liberty St,3002,40.711512,-74.015756,13486
999,South St & Gouverneur Ln,315,40.70355377,-74.00670227,38192
1000,South St & Whitehall St,259,40.70122128,-74.01234218,31685
1001,Southern Blvd & Avenue St. John,4132,40.812769,-73.901583,551
1002,Southern Blvd & E 142 St,3954,40.807258,-73.907999,42
1003,Southern Blvd & E 142 St,4064,40.807347437082,-73.90809774398804,243
1004,Southern Blvd & E 149 St,4206,40.811892,-73.904192,209
1005,Southern Blvd & E 172 St,4162,40.834124,-73.88955,731
1006,Southern Blvd & E 174 St,4184,40.836733,-73.887931,12
1007,Southern Blvd & E 175 St,4185,40.839335,-73.886445,295
1008,Southern Blvd & Tiffany St,4141,40.818185,-73.894143,422
1009,Southpoint Park,4038,40.75370225419114,-73.95865201950072,5564
1010,Spring St & Hudson St,4214,40.72583996792375,-74.0076532959938,256
1011,Spruce St & Nassau St,224,40.71146364,-74.00552427,22750
1012,St Ann's Ave & Westchester Ave,3969,40.815887,-73.911918,747
1013,St James Pl & Oliver St,308,40.71307916,-73.99851193,20743
1014,St James Pl & Pearl St,82,40.71117416,-74.00016545,12170
1015,St Johns Pl & Washington Ave,3580,40.6737236,-73.9631611,11399
1016,St Marks Pl & 1 Ave,438,40.72779126,-73.98564945,48791
1017,St Marks Pl & 2 Ave,236,40.7284186,-73.98713956,49354
1018,St Mary's St & Jackson Ave,3955,40.808891,-73.91081,1681
1019,St Nicholas Ave & E 134 St,3934,40.816234,-73.948222,7350
1020,St Nicholas Ave & Manhattan Ave,3508,40.809725,-73.953149,19479
1021,St Nicholas Ave & W 137 St,3946,40.818477,-73.947568,8680
1022,St Nicholas Ave & W 150 St,3973,40.827212,-73.942722,2738
1023,St. Ann's Av & Bruckner Blvd,4019,40.803399,-73.919763,1188
1024,St. Ann's Ave & E 144 St,3956,40.811112,-73.914932,1301
1025,St. Nicholas Ave & W 126 St,3533,40.8114323,-73.9518776,21587
1026,St. Nicholas Ave & W 155 St,4027,40.830663,-73.941323,1655
1027,St. Nicholas Ave & W 157 St,4048,40.832314,-73.94102,1214
1028,St. Nicholas Terrace & Convent Ave,4005,40.821294,-73.947868,1314
1029,Stagg St & Morgan Ave,3757,40.710681,-73.93372,3830
1030,Stagg St & Union Ave,3077,40.70877084,-73.95095259,22082
1031,Stanhope St & Fairview Ave,3901,40.70998,-73.91116,2223
1032,Stanton St & Chrystie St,265,40.72229346,-73.99147535,38443
1033,Stanton St & Mangin St,341,40.71782143,-73.97628939,19233
1034,Stanton St & Norfolk St,3737,40.720747,-73.986274,32470
1035,State St & Smith St,310,40.68926942,-73.98912867,15912
1036,Steinway St & 23 Ave,3528,40.7713937,-73.9077436,8806
1037,Steinway St & 28 Ave,3616,40.7656251,-73.9136695,13330
1038,Stephen St & Seneca Ave,3875,40.6988,-73.9007,903
1039,Sterling Pl & Bedford Ave,3579,40.672695,-73.954131,12077
1040,Sterling St & Bedford Ave,3601,40.6627059,-73.9569115,9201
1041,Stewart Ave & Johnson Ave,3852,40.70869,-73.92587,1927
1042,Stockholm St & Wilson Ave,3777,40.699304,-73.923044,7374
1043,Stuyvesant Walk & 1 Av Loop,3793,40.732339777151054,-73.97898383438587,4768
1044,Suffolk St & Stanton St,410,40.72066442,-73.98517977,42234
1045,Sullivan Pl & Bedford Ave,3596,40.6642406,-73.9574686,3308
1046,Sullivan Pl & Franklin Ave,4117,40.66407983678161,-73.96025128666679,4901
1047,Sullivan St & Washington Sq,336,40.73047747,-73.99906065,41265
1048,Sunken Meadow Comfort Station,4114,40.79558,-73.91906,850
1049,Suydam St & Broadway,3848,40.69544,-73.93223,7597
1050,Suydam St & Knickerbocker Ave,3775,40.702013,-73.923769,13417
1051,Suydam St & St. Nicholas Ave,3849,40.70636,-73.91945,2229
1052,Thompson St & Bleecker St,3705,40.72840059450829,-73.99968780577183,399
1053,Throop Ave & Myrtle Ave,3061,40.69622937,-73.94371094,5390
1054,Tinton Ave & E 165 St,4139,40.824796,-73.90242,597
1055,Tompkins Ave & Hopkins St,3066,40.69957608,-73.94708417,6399
1056,Underhill Ave & Lincoln Pl,3581,40.6740123,-73.9671457,13439
1057,Underhill Ave & Pacific St,3544,40.6804836,-73.9646795,9994
1058,Union Ave & E 169 St,4211,40.82995,-73.898802,88
1059,Union Ave & Jackson St,3088,40.7160751,-73.952029,9934
1060,Union Ave & N 12 St,3096,40.71924,-73.95242,32365
1061,Union Ave & Wallabout St,3065,40.70029511,-73.95032283,6547
1062,Union St & 4 Ave,3335,40.6772744,-73.98282002,13875
1063,Union St & Bedford Ave,3585,40.6691783,-73.9554162,6345
1064,Union St & Nevins St,3407,40.67909799721684,-73.98765474557877,6334
1065,University Ave & W 168 St,4209,40.838706,-73.927034,73
1066,University Pl & E 14 St,3812,40.734814,-73.992085,73521
1067,University Pl & E 8 St,3244,40.73143724085228,-73.99490341544151,46539
1068,Van Brunt St & Van Dyke St,3676,40.6758329439129,-74.01472628116608,11798
1069,Van Brunt St & Wolcott St,3347,40.6773429,-74.01275056,7342
1070,Van Buren St & Broadway,3869,40.692,-73.92617,4649
1071,Van Sinderen Ave & Truxton St,3824,40.6786,-73.90369,4305
1072,Van Vorst Park,3213,40.71848892,-74.047726625,3
1073,Vernon Blvd & 10 St,3588,40.7671863,-73.9373554,10626
1074,Vernon Blvd & 30 Rd,3610,40.770845,-73.934171,9204
1075,Vernon Blvd & 31 Ave,3609,40.7692475,-73.9354504,8709
1076,Vernon Blvd & 31 Ave,3609,40.77,-73.935,540
1077,Vernon Blvd & 41 Rd,3554,40.7552433,-73.9485678,10238
1078,Vernon Blvd & 47 Rd,3611,40.7449067,-73.9534573,11846
1079,Vernon Blvd & 50 Ave,3119,40.74232744,-73.95411749,16727
1080,Verona Pl & Fulton St,3249,40.6803560840434,-73.9476791024208,7965
1081,Vesey Pl & River Terrace,327,40.7153379,-74.01658354,43026
1082,W 10 St & Washington St,4280,40.73342399437081,-74.00851495563984,199
1083,W 100 St & Broadway,3350,40.7973721,-73.97041192,30447
1084,W 100 St & Manhattan Ave,3328,40.795,-73.9645,24179
1085,W 104 St & Amsterdam Ave,3689,40.79904139288298,-73.96649479866028,13572
1086,W 106 St & Amsterdam Ave,3357,40.8008363,-73.9664492472,16414
1087,W 106 St & Central Park West,3323,40.7981856,-73.9605909006,28607
1088,W 107 St & Columbus Ave,3343,40.7997568,-73.9621128676,11085
1089,W 11 St & 6 Ave,254,40.73532427,-73.99800419,33373
1090,W 110 St & Amsterdam Ave,3538,40.802692,-73.96295,18334
1091,W 113 St & Broadway,3552,40.805973,-73.964928,13806
1092,W 116 St & Amsterdam Ave,3539,40.8067581,-73.9607082,9047
1093,W 116 St & Broadway,3536,40.8082,-73.9641,11701
1094,W 120 St & Claremont Ave,3623,40.8109494,-73.9634,9728
1095,W 129 St & Convent Ave,3649,40.814394437915816,-73.95324736833572,5415
1096,W 13 St & 5 Ave,3708,40.735445,-73.99431,34159
1097,W 13 St & 7 Ave,223,40.73781509,-73.99994661,39050
1098,W 133 St & 12 Ave,3936,40.820003,-73.959089,7925
1099,W 135 St & Lenox Terrace Pl,3998,40.813619,-73.939336,7546
1100,W 140 St & Riverside Dr,3984,40.824013,-73.954743,1604
1101,W 144 St & Adam Clayton Powell Blvd,4002,40.820877,-73.939249,4695
1102,W 145 St & Amsterdam Ave,4010,40.825244,-73.947257,3948
1103,W 146 St & Broadway,3967,40.826969,-73.949738,5156
1104,W 147 St & Adam Clayton Powell Blvd,3953,40.82281,-73.937413,3424
1105,W 148 St & Amsterdam Ave,4012,40.827075,-73.945909,3304
1106,W 15 St & 10 Ave,3472,40.74275382865903,-74.00747358798981,32496
1107,W 15 St & 6 Ave,3709,40.738046142482766,-73.99642959237099,45600
1108,W 15 St & 7 Ave,482,40.73935542,-73.99931783,55056
1109,W 155 St & Frederick Douglass Blvd,4015,40.82923,-73.936996,1691
1110,W 159 St & Edgecombe Ave,4050,40.833303,-73.939326,419
1111,W 16 St & The High Line,212,40.74334935,-74.00681753,31230
1112,W 160 St & St. Nicholas Ave,4051,40.834468,-73.939865,1646
1113,W 163 St & Edgecombe Ave,4053,40.835798,-73.937496,351
1114,W 163 St & Riverside Dr,4054,40.839278,-73.945446,1195
1115,W 165 St & Fort Washington Ave,4055,40.84004,-73.942939,2619
1116,W 167 St & St. Nicholas Ave,4328,40.840124,-73.93949,6
1117,W 169 St & Fort Washington Ave,3992,40.8428422,-73.9421253,20542
1118,W 17 St & 8 Ave,116,40.74177603,-74.00149746,44770
1119,W 170 St & University Ave,4087,40.84207,-73.926075,871
1120,W 171 St & St. Nicholas Ave,4059,40.842941,-73.938631,1435
1121,W 18 St & 6 Ave,168,40.73971301,-73.99456405,29072
1122,W 18 St & 9 Ave,3658,40.7435337324616,-74.00367558002472,14885
1123,W 180 St & Ft Washington Ave,4070,40.849972,-73.938423,3063
1124,W 181 St & Riverside Dr,4193,40.85168,-73.94186,2473
1125,W 20 St & 10 Ave,3813,40.745686,-74.005141,11945
1126,W 20 St & 11 Ave,459,40.746745,-74.007756,44655
1127,W 20 St & 7 Ave,334,40.74238787,-73.99726235,44665
1128,W 20 St & 8 Ave,470,40.74345335,-74.00004031,44219
1129,W 21 St & 6 Ave,435,40.74173969,-73.99415556,100313
1130,W 22 St & 10 Ave,462,40.74691959,-74.00451887,62596
1131,W 22 St & 8 Ave,453,40.74475148,-73.99915362,53491
1132,W 24 St & 7 Ave,446,40.74487634,-73.99529885,62389
1133,W 25 St & 6 Ave,466,40.74395411,-73.99144871,42520
1134,W 26 St & 10 Ave,388,40.749717753,-74.002950346,29974
1135,W 26 St & 8 Ave,494,40.74734825,-73.99723551,50934
1136,W 27 St & 7 Ave,442,40.746647,-73.993915,45523
1137,W 30 St & 10 Ave,3735,40.752694,-74.002353,42101
1138,W 31 St & 7 Ave,379,40.749156,-73.9916,46633
1139,W 31 St & 7 Ave [temporarily removed],379,40.749156,-73.9916,595
1140,W 33 St & 7 Ave,492,40.75019995,-73.99093085,52732
1141,W 34 St & 11 Ave,525,40.75594159,-74.0021163,38692
1142,W 35 St & 9 Ave,4219,40.75414519263519,-73.9960889518261,1039
1143,W 35 St & Dyer Ave,3712,40.754691750226016,-73.99740189313889,26668
1144,W 36 St & 9 Ave,3635,40.75462324029105,-73.99516761302948,7376
1145,W 37 St & 10 Ave,448,40.75660359,-73.9979009,47019
1146,W 37 St & 5 Ave,485,40.75038009,-73.98338988,26593
1147,W 38 St & 8 Ave,523,40.75466591,-73.99138152,25953
1148,W 4 St & 7 Ave S,380,40.73401143,-74.00293877,62587
1149,W 40 St & 5 Ave,3798,40.752269,-73.982079,30994
1150,W 41 St & 8 Ave,477,40.75640548,-73.9900262,56250
1151,W 42 St & 6 Ave,3785,40.75492,-73.98455,32401
1152,W 42 St & 8 Ave,529,40.7575699,-73.99098507,35962
1153,W 42 St & Dyer Ave,3236,40.75898481399634,-73.99379968643188,31701
1154,W 43 St & 10 Ave,515,40.76009437,-73.99461843,52317
1155,W 44 St & 11 Ave,4238,40.762009,-73.996975,832
1156,W 44 St & 5 Ave,484,40.75500254,-73.98014437,26473
1157,W 45 St & 6 Ave,493,40.7568001,-73.98291153,24054
1158,W 45 St & 8 Ave,2021,40.75929124,-73.98859651,33967
1159,W 46 St & 11 Ave,508,40.76341379,-73.99667444,36796
1160,W 47 St & 10 Ave,495,40.76269882,-73.99301222,50015
1161,W 47 St & 6 Ave,3731,40.758397,-73.98255,16807
1162,W 48 St & Rockefeller Plaza,4072,40.75793646243674,-73.97960275411606,8196
1163,W 49 St & 8 Ave,450,40.76227205,-73.98788205,48209
1164,W 50 St & 10 Ave,4235,40.76473420006519,-73.99194359779358,727
1165,W 50 St & 9 Ave,3699,40.76360467795863,-73.98917958140373,39925
1166,W 51 St & 6 Ave,510,40.7606597,-73.98042047,3341
1167,W 51 St & Rockefeller Plaza,4073,40.75969995906254,-73.97808194160461,8204
1168,W 52 St & 11 Ave,72,40.76727216,-73.99392888,34532
1169,W 52 St & 5 Ave,520,40.75992262,-73.97648516,9688
1170,W 52 St & 6 Ave,3443,40.76132983124814,-73.97982001304626,30196
1171,W 53 St & 10 Ave,480,40.76669671,-73.99061728,47974
1172,W 54 St & 11 Ave,4236,40.768333,-73.992573,920
1173,W 54 St & 9 Ave,423,40.76584941,-73.98690506,28186
1174,W 55 St & 6 Ave,3809,40.763189,-73.978434,39360
1175,W 56 St & 10 Ave,513,40.768254,-73.988639,32366
1176,W 59 St & 10 Ave,422,40.770513,-73.988038,37661
1177,W 59 St & West End Ave,3993,40.771771,-73.990625,11308
1178,W 63 St & Broadway,3158,40.77163851,-73.98261428,37268
1179,W 64 St & Thelonious Monk Circle,3697,40.77515953434235,-73.98918695747852,31744
1180,W 67 St & Broadway,3159,40.77492513,-73.98266566,29632
1181,W 70 St & Amsterdam Ave,3175,40.77748046,-73.98288594,38673
1182,W 74 St & Columbus Ave,3172,40.7785669,-73.97754961,21885
1183,W 76 St & Columbus Ave,3161,40.7801839724239,-73.97728532552719,24032
1184,W 78 St & Amsterdam Ave,4043,40.782535857724106,-73.97908508777618,17497
1185,W 82 St & Central Park West,3226,40.78275,-73.97137,21218
1186,W 84 St & Broadway,3177,40.7867947,-73.977112,22231
1187,W 84 St & Columbus Ave,3170,40.78499979,-73.97283406,31659
1188,W 87 St & Amsterdam Ave,3285,40.78839,-73.9747,18785
1189,W 87 St & West End Ave,3287,40.789622,-73.97757,19359
1190,W 89 St & Columbus Ave,3283,40.7882213,-73.97041561,28133
1191,W 90 St & Amsterdam Ave,3289,40.79017948095081,-73.97288918495178,17393
1192,W 92 St & Broadway,3293,40.7921,-73.9739,16942
1193,W 95 St & Broadway,3314,40.7937704,-73.971888,28644
1194,W Broadway & Spring St,3467,40.72494672359416,-74.00165855884552,30713
1195,W Broadway & Spring St [temporarily removed],3467,40.72494672359416,-74.00165855884552,1208
1196,W Broadway & W Houston St,3740,40.726378,-74.000472,26937
1197,Wadsworth Ave & W 175 St,4063,40.846052,-73.937648,1176
1198,Wadsworth Ave & W 179 St,4065,40.848467,-73.936064,2005
1199,Wales Ave & E 147 St,3966,40.811314,-73.907729,992
1200,Wall St & South St,3919,40.70437,-74.00637,29846
1201,Walnut Ave & E 136 St,3941,40.801657,-73.909513,580
1202,Walton Ave & E 153 St,4208,40.822351,-73.926907,190
1203,Walton Ave & E 168 St,4083,40.83649,-73.918316,801
1204,Walton Ave & E 171 St,4190,40.840683,-73.915073,726
1205,Wards Meadow Comfort Station,4112,40.78294,-73.93077,2246
1206,Warren St,3187,40.7211236,-74.03805095,2
1207,Warren St & Court St,3298,40.686371,-73.99383324,9673
1208,Warren St & W Broadway,152,40.71473993,-74.00910627,2340
1209,Washington Ave & E 163 St,4136,40.824,-73.91089,405
1210,Washington Ave & E 167 St,4172,40.829896,-73.907618,561
1211,Washington Ave & E 174 St,4160,40.843079,-73.900216,318
1212,Washington Ave & Greene Ave,275,40.68650065,-73.96563307,11333
1213,Washington Ave & Park Ave,313,40.69610226,-73.96751037,11724
1214,Washington Park,262,40.6917823,-73.9737299,15246
1215,Washington Pl & 6 Ave,369,40.73224119,-74.00026394,35416
1216,Washington Pl & Broadway,335,40.72903917,-73.99404649,28932
1217,Washington St,3638,40.7242941,-74.0354826,17
1218,Washington St & Gansevoort St,405,40.739323,-74.008119,45905
1219,Water - Whitehall Plaza,534,40.70255065,-74.0127234,15465
1220,Waterbury St & Stagg St,3768,40.71019,-73.93734,4741
1221,Waterloo Pl & Crotona Park East,4228,40.839194,-73.888587,192
1222,Watts St & Greenwich St,328,40.72405549,-74.00965965,29531
1223,Webster Ave & E 166 St,4170,40.828975,-73.911259,192
1224,West Drive & Prospect Park West,3423,40.6610633719006,-73.97945255041122,49101
1225,West End Ave & W 107 St,3366,40.8021174,-73.9681805305,15805
1226,West End Ave & W 60 St,4045,40.77237,-73.99005,23137
1227,West End Ave & W 78 St,3914,40.783786,-73.981687,10933
1228,West End Ave & W 94 St,3307,40.7941654,-73.974124,22703
1229,West Farms Rd & Boone Ave,4180,40.830025,-73.886312,227
1230,West St & Chambers St,426,40.71754834,-74.01322069,101767
1231,West St & Liberty St,3906,40.711444,-74.014847,63958
1232,West Thames St,363,40.70834698,-74.01713445,38035
1233,Westchester Ave & E 156 St,3983,40.817802,-73.905203,621
1234,Westchester Ave & Jackson Ave,4011,40.816124,-73.908116,1966
1235,Westchester Ave & Longwood Ave,4135,40.819701,-73.901311,954
1236,Westchester Ave & Southern Blvd,4203,40.824956,-73.891677,62
1237,White St & Johnson Ave,3769,40.707174,-73.93581,1721
1238,White St & Moore St,3756,40.704508,-73.9351,6944
1239,Wilkins Ave & Crotona Park E,4213,40.835302,-73.895133,163
1240,William St & Pine St,360,40.70717936,-74.00887308,26827
