,start station name,start station id,start station latitude,start station longitude,count
395,E 45 St & 3 Ave,440.0,40.75255434,-73.97282625,37555
396,E 47 St & 1 Ave,516.0,40.75206862,-73.96784384,20594
397,E 47 St & 2 Ave,164.0,40.75323098,-73.97032517,37900
398,E 47 St & Park Ave,359.0,40.75510267,-73.97498696,82895
399,E 48 St & 3 Ave,228.0,40.7546011026,-73.971878855,29780
400,E 48 St & 5 Ave,3233.0,40.75724567911726,-73.97805914282799,64397
401,E 5 St & Avenue C,393.0,40.72299208,-73.97995466,29072
402,E 51 St & 1 Ave,454.0,40.75455731,-73.96592976,32010
403,E 51 St & 2 Ave,3815.0,40.755293,-73.967641,4261
404,E 51 St & Lexington Ave,522.0,40.75714758,-73.97207836,34462
405,E 52 St & 2 Ave,441.0,40.756014,-73.967416,17661
406,E 53 St & 3 Ave,3459.0,40.75763227739443,-73.96930575370789,43347
407,E 53 St & Lexington Ave,367.0,40.75828065,-73.97069431,4146
408,E 53 St & Madison Ave,456.0,40.7597108,-73.97402311,37063
409,E 55 St & 2 Ave,385.0,40.75797322,-73.96603308,30803
410,E 55 St & 3 Ave,3223.0,40.75899655960512,-73.96865397691727,12921
411,E 55 St & Lexington Ave,2023.0,40.75968085,-73.97031366,14775
412,E 56 St & 3 Ave,464.0,40.75934501,-73.96759673,10816
413,E 56 St & Madison Ave,3814.0,40.761573,-73.972628,1554
414,E 58 St &  1 Ave (NW Corner),3734.0,40.759125,-73.962658,20434
415,E 58 St & 1 Ave,3243.0,40.75892386377695,-73.96226227283478,2621
416,E 58 St & 1 Ave (NE Corner),3243.0,40.75892386377695,-73.96226227283478,12585
417,E 58 St & 3 Ave,305.0,40.76095756,-73.96724467,48395
418,E 58 St & Madison Ave,3457.0,40.76302594280519,-73.97209525108337,19124
419,E 59 St & Madison Ave,3132.0,40.76350532,-73.97109243,30712
420,E 6 St & Avenue B,317.0,40.72453734,-73.98185424,54739
421,E 6 St & Avenue D,411.0,40.72228087,-73.97668709,31567
422,E 60 St & York Ave,2022.0,40.759107,-73.959223,12637
423,E 63 St & 3 Ave,3898.0,40.763954,-73.9646,1264
424,E 65 St & 2 Ave,3376.0,40.76471851944339,-73.96222069859505,18473
425,E 66 St & Madison Ave,3355.0,40.76800889305947,-73.96845281124115,11319
426,E 67 St & Park Ave,3231.0,40.76780080148132,-73.96592080593109,12724
427,E 68 St & 3 Ave,3131.0,40.76712840349542,-73.96224617958069,12257
428,E 68 St & Madison Ave,3359.0,40.7691572,-73.96703464,9789
429,E 7 St & Avenue A,432.0,40.72621788,-73.98379855,70956
430,E 71 St & 2 Ave,3153.0,40.76817546742245,-73.95910263061523,332
431,E 72 St & Park Ave,3139.0,40.77118287540658,-73.96409422159195,20181
432,E 72 St & York Ave,3156.0,40.76663814,-73.95348296,35124
433,E 74 St & 1 Ave,3372.0,40.7689738,-73.95482273,28731
434,E 75 St & 3 Ave,3135.0,40.77112927,-73.95772297,17911
435,E 76 St & Park Ave,3378.0,40.773763,-73.96222088,17250
436,E 77 St & 3 Ave,3154.0,40.77314236,-73.95856158,18804
437,E 78 St & 2 Ave,3370.0,40.7727966,-73.95577801,13028
438,E 80 St & Park Ave,3805.0,40.776173,-73.959757,2016
439,E 81 St & 2 Ave,3671.0,40.77477944895728,-73.95427465438843,19883
440,E 81 St & 3 Ave,3146.0,40.77573034,-73.9567526,16287
441,E 81 St & Park Ave,3144.0,40.77677702,-73.9590097,4017
442,E 81 St & York Ave,3151.0,40.7728384,-73.94989233,21278
443,E 82 St & East End Ave,3369.0,40.7724607,-73.9468208,14283
444,E 84 St & 1 Ave,3148.0,40.77565541,-73.95068615,24764
445,E 84 St & 3 Ave,3747.0,40.77755374298887,-73.95512759685516,23983
446,E 84 St & Park Ave,3145.0,40.77862688,-73.95772073,18622
447,E 85 St & 3 Ave,3147.0,40.77801203,-73.95407149,8959
448,E 85 St & York Ave,3150.0,40.77536905,-73.94803392,14216
449,E 88 St & 1 Ave,3288.0,40.778301,-73.9488134,19272
450,E 88 St & Park Ave,3284.0,40.781410700190015,-73.95595908164978,10849
451,E 89 St & 3 Ave,3286.0,40.7806284,-73.9521667,17967
452,E 89 St & York Ave,3290.0,40.7779453,-73.946041,14501
453,E 9 St & Avenue C,394.0,40.72521311,-73.97768752,47620
454,E 91 St & 2 Ave,3305.0,40.78112229934166,-73.94965589046478,23866
455,E 91 St & Park Ave,3294.0,40.7835016,-73.955327,15196
456,E 93 St & 2 Ave,3296.0,40.782454175279874,-73.9489196240902,12979
457,E 95 St & 3 Ave,3325.0,40.7849032,-73.950503,2711
458,E 97 St & 3 Ave,3309.0,40.7859201,-73.94860294,6799
459,E 97 St & Madison Ave,3336.0,40.787801,-73.953559,17990
460,E 98 St & Park Ave,3299.0,40.78813,-73.95206,5781
461,East End Ave & E 86 St,3157.0,40.77518615,-73.94446054,10083
462,Eastern Pkwy & Franklin Ave,3584.0,40.6707767,-73.9576801,17654
463,Eastern Pkwy & Washington Ave,3583.0,40.6716493,-73.9631145,10688
464,Eckford St & Engert Ave,3449.0,40.72146256229816,-73.94800901412964,6068
465,Eldert St & Bushwick Ave,3828.0,40.68652,-73.91321,179
466,Emerson Pl & Myrtle Ave,354.0,40.69363137,-73.96223558,15544
467,Engert Ave & McGuinness Blvd,3857.0,40.72158,-73.94546,766
468,Evergreen Ave & Noll St,3821.0,40.70106,-73.93318,445
469,FDR Drive & E 35 St,501.0,40.744219,-73.97121214,59718
470,Fairview Ave & Linden St,3902.0,40.70694,-73.90632,8
471,Flushing Ave & Vanderbilt Ave,3648.0,40.69795031569544,-73.97077560424805,17098
472,Flushing Ave & Woodward Ave,3887.0,40.71246,-73.91873,45
473,Forest Ave & Summerfield St,3876.0,40.69922,-73.89795,71
474,Forsyth St & Broome St,531.0,40.71893904,-73.99266288,55839
475,Forsyth St & Canal St,412.0,40.7158155,-73.99422366,49415
476,Franklin Ave & Empire Blvd,3599.0,40.66314,-73.9605695,13871
477,Franklin Ave & Myrtle Ave,372.0,40.694546087246025,-73.95801365375519,6911
478,Franklin Ave & St Marks Ave,3569.0,40.6758324,-73.9561677,9232
479,Franklin St & Dupont St,3117.0,40.73564,-73.95866,15428
480,Franklin St & W Broadway,79.0,40.71911552,-74.00666661,27174
481,Frederick Douglass Blvd & W 112 St,3553.0,40.801694,-73.957145,18744
482,Frederick Douglass Blvd & W 115 St,3630.0,40.8038654,-73.9559308,14087
483,Frederick Douglass Blvd & W 117 St,3534.0,40.805159,-73.954692,19547
484,Frederick Douglass Blvd & W 129 St,3531.0,40.8125511,-73.9492286,6904
485,Front St & Gold St,418.0,40.70224,-73.982578,14742
486,Front St & Jay St,3804.0,40.702461,-73.986842,8246
487,Front St & Maiden Ln,351.0,40.70530954,-74.00612572,29209
488,Front St & Washington St,2000.0,40.70255088,-73.98940236,35757
489,Frost St & Debevoise Ave,3855.0,40.71882,-73.93948,299
490,Frost St & Meeker Ave,3727.0,40.71766197083994,-73.94880026578903,6462
491,Frost St & Meeker Ave,3727.0,40.71784798417728,-73.94752018153667,10
492,Frost St & Meeker St,3091.0,40.71764,-73.94882,249
493,Fulton St & Adams St,3440.0,40.69241829257847,-73.98949474096298,32118
494,Fulton St & Broadway,319.0,40.711066,-74.009447,48077
495,Fulton St & Clermont Ave,397.0,40.68415748,-73.96922273,8676
496,Fulton St & Grand Ave,365.0,40.68223166,-73.9614583,6835
497,Fulton St & Irving Pl,3789.0,40.68186,-73.959432,4644
498,Fulton St & Rockwell Pl,243.0,40.688226,-73.979382,3212
499,Fulton St & Rockwell Pl,243.0,40.68841,-73.979458,9928
500,Fulton St & Utica Ave,3042.0,40.6794268,-73.9298911,7737
501,Fulton St & Waverly Ave,3637.0,40.68323865460341,-73.96599590778351,16723
502,Fulton St & William St,316.0,40.70955958,-74.00653609,30313
503,Gansevoort St & Hudson St,3686.0,40.73944820130404,-74.00507032871246,63188
504,Garfield Pl & 8 Ave,3358.0,40.6711978,-73.97484126,11179
505,George St & Wilson Ave,3758.0,40.702997,-73.92997,3412
506,Gold St & Frankfort St,3489.0,40.71069994631387,-74.00354146957397,559
507,Graham Ave & Conselyea St,3086.0,40.715143,-73.944507,24586
508,Graham Ave & Grand St,3081.0,40.711863,-73.944024,15028
509,Graham Ave & Herbert St,3095.0,40.71929301,-73.94500379,7753
510,Graham Ave & Withers St,3094.0,40.7169811,-73.94485918,11457
511,Grand Army Plaza & Central Park S,281.0,40.7643971,-73.97371465,77736
512,Grand Army Plaza & Plaza St West,3349.0,40.6729679,-73.97087984,25241
513,Grand Ave & Bergen St,3549.0,40.678045,-73.962408,12158
514,Grand St & Elizabeth St,3435.0,40.718822,-73.99596,81812
515,Grand St & Greene St,2010.0,40.72165481,-74.00234737,4285
516,Grand St & Havemeyer St,471.0,40.71286844,-73.95698119,22015
517,Great Jones St,229.0,40.72743423,-73.99379025,76523
518,Green St & McGuinness Blvd,3819.0,40.73396,-73.95204,529
519,Greene Av & Myrtle Av,3781.0,40.698568,-73.918877,5544
520,Greene Ave & Grandview Ave,3910.0,40.709697,-73.907856,30
521,Greene Ave & Nostrand Ave,3055.0,40.6883337,-73.950916,8036
522,Greene Ave & Throop Ave,3054.0,40.6894932,-73.942061,6835
523,Greenpoint Ave & Manhattan Ave,3113.0,40.73026,-73.95394,21781
524,Greenwich Ave & 8 Ave,284.0,40.7390169121,-74.0026376103,60000
525,Greenwich Ave & Charles St,383.0,40.735238,-74.000271,46870
526,Greenwich St & W Houston St,347.0,40.728846,-74.008591,59378
527,Grove St & Broadway,3890.0,40.69047,-73.923511,405
528,Halsey St & Broadway,3827.0,40.68565,-73.91564,293
529,Halsey St & Evergreen Ave,3830.0,40.68858,-73.91227,67
530,Halsey St & Tompkins Ave,3047.0,40.6823687,-73.944118,8127
531,Hancock St & Bedford Ave,436.0,40.68216564,-73.95399026,7210
532,Hancock St & Wyckoff Ave,3872.0,40.6972,-73.90674,29
533,Handlebar @ Gowanus,3040.0,40.66979964220026,-73.99497985839844,10
534,Hanson Pl & Ashland Pl,3429.0,40.68506807308177,-73.97790759801863,41397
535,Harman St & Seneca Ave,3883.0,40.70577,-73.91292,97
536,Harrison Pl & Porter Ave,3853.0,40.70686,-73.92851,369
537,Harrison St & Hudson St,249.0,40.71870987,-74.0090009,18959
538,Hart St & Wyckoff Ave,3779.0,40.704876,-73.919911,3064
539,Henry St & Atlantic Ave,157.0,40.69089272,-73.99612349,20666
540,Henry St & Bay St,3330.0,40.6725058,-74.00494695,2808
541,Henry St & Degraw St,3315.0,40.6847514,-73.99917254,16305
542,Henry St & Grand St,502.0,40.714211,-73.981095,4092
543,Henry St & Grand St,502.0,40.714215,-73.981346,26479
544,Henry St & Middagh St,3790.0,40.7003,-73.991581,10233
545,Henry St & Poplar St,407.0,40.700469,-73.991454,4012
546,Henry St & W 9 St,3395.0,40.6763744,-74.00324957,2361
547,Hicks St & Montague St,406.0,40.69512845,-73.99595065,23568
548,Hope St & Union Ave,3082.0,40.71167351,-73.95141312,19128
549,Howard St & Centre St,268.0,40.71910537,-73.99973337,46966
550,Hudson St & Reade St,146.0,40.71625008,-74.0091059,32635
551,Humboldt St & Varet St,3068.0,40.7031724,-73.940636,5853
552,Huron St & Franklin St,3116.0,40.73266,-73.95826,18958
553,India St & Manhattan Ave,3115.0,40.73232194,-73.9550858,16743
554,India St & West St,3469.0,40.73181401720966,-73.95995020866394,11856
555,Irving Ave & DeKalb Ave,3778.0,40.7027,-73.92095,2538
556,Irving Ave & Halsey St,3834.0,40.69467,-73.90663,290
557,Irving Ave & Harman St,3845.0,40.70108,-73.9179,360
558,Irving Ave & Jefferson St,3759.0,40.70538,-73.92535,3783
559,Irving Ave & Palmetto St,3891.0,40.698,-73.9127,213
560,Jackson Ave & 46 Rd,3121.0,40.74524768,-73.94733276,6811
561,Jackson St & Leonard St,3456.0,40.71638031973561,-73.94821286201477,4222
562,Jay St & Tech Pl,392.0,40.695065,-73.987167,25008
563,Jay St & York St,3674.0,40.70140317257725,-73.98672670125961,40212
564,Jefferson Ave & Evergreen Ave,3903.0,40.68989,-73.91458,42
565,Jefferson St & Cypress Ave,3850.0,40.70907,-73.92157,534
566,John St & William St,376.0,40.70862144,-74.00722156,20914
567,Johnson St & Gold St,261.0,40.69474881,-73.98362464,14958
568,Kane St & Clinton St,3308.0,40.6861758,-73.99645295,14133
569,Kent Ave & N 7 St,3016.0,40.72036775298455,-73.96165072917938,46017
570,Kent Ave & S 11 St,282.0,40.707644944175705,-73.96841526031494,22188
571,Kent St & McGuinness Blvd,3858.0,40.73124,-73.95161,666
572,Kingsland Ave & Nassau Ave,3856.0,40.72577,-73.94173,1942
573,Kingston Ave & Herkimer St,3041.0,40.67890679,-73.94142771,7370
574,Knickerbocker Ave & Cooper St,3865.0,40.69081,-73.90448,205
575,Knickerbocker Ave & George St,3774.0,40.704425,-73.92836,3078
576,Knickerbocker Ave & Halsey St,3868.0,40.693,-73.90824,168
577,Knickerbocker Ave & Hancock St,3835.0,40.69385,-73.90974,126
578,Knickerbocker Ave & Thames St,3773.0,40.70539,-73.92976,2994
579,Kosciuszko St & Nostrand Ave,3056.0,40.69072549,-73.95133465,7644
580,Kosciuszko St & Tompkins Ave,3057.0,40.69128258,-73.9452416,9453
581,LaGuardia Pl & W 3 St,161.0,40.72917025,-73.99810231,56287
582,Lafayette Ave & Classon Ave,364.0,40.68900443,-73.96023854,16234
583,Lafayette Ave & Fort Greene Pl,274.0,40.68691865,-73.976682,20704
584,Lafayette Ave & St James Pl,399.0,40.68851534,-73.9647628,19479
585,Lafayette St & E 8 St,293.0,40.73020660529954,-73.99102628231049,93809
586,Lafayette St & Jersey St,250.0,40.72456089,-73.99565293,23898
587,Lafayette St & Jersey St,3427.0,40.72430527250332,-73.99600982666016,34756
588,Lafayette St & Jersey St S,3427.0,40.72430527250332,-73.99600982666016,5192
589,Laight St & Hudson St,248.0,40.72185379,-74.00771779,12097
590,Lawrence St & Willoughby St,323.0,40.69236178,-73.98631746,26836
591,Lefferts Pl & Franklin Ave,396.0,40.680342423,-73.9557689392,8408
592,Lenox Ave & W 111 St,3521.0,40.7987859,-73.9523,31436
593,Lenox Ave & W 115 St,3509.0,40.8011939,-73.9500739,9682
594,Lenox Ave & W 117 St,3628.0,40.8025566,-73.9490782,16434
595,Lenox Ave & W 126 St,3518.0,40.808442,-73.9452087,16138
596,Lenox Ave & W 130 St,3529.0,40.8107922,-73.9430681,14860
597,Leonard St & Boerum St,3072.0,40.70583339,-73.94644578,6385
598,Leonard St & Church St,320.0,40.717571,-74.005549,26892
599,Leonard St & Maujer St,3454.0,40.7103685423523,-73.94705951213837,10691
600,Leonard St & Nassau Ave,3668.0,40.7239567849954,-73.94984364509583,18509
601,Lewis Ave & Decatur St,3043.0,40.6814598,-73.934903,4920
602,Lewis Ave & Kosciuszko St,3058.0,40.69237074,-73.93705428,7295
603,Lewis Ave & Madison St,3052.0,40.686312,-73.935775,9615
604,Lexington Ave & Classon Ave,120.0,40.68676793,-73.95928168,11779
605,Lexington Ave & E 111 St,3502.0,40.7954121,-73.9441232,11116
606,Lexington Ave & E 120 St,3506.0,40.8013066,-73.9398167,5268
607,Lexington Ave & E 127 St,3505.0,40.805726,-73.936322,4991
608,Lexington Ave & E 26 St,3707.0,40.741459,-73.983293,61260
609,Lexington Ave & E 29 St,540.0,40.74311555376486,-73.98215353488922,43720
610,Lexington Ave & E 36 St,3749.0,40.7475739589548,-73.9788007736206,25829
611,Lexington Ave & E 63 St,3155.0,40.76440023,-73.96648977,17497
612,Liberty St & Broadway,195.0,40.70905623,-74.01043382,46991
613,Lincoln Pl & Classon Ave,3582.0,40.6721683,-73.9609,4700
614,Linden St & Knickerbocker Ave,3862.0,40.69714,-73.91566,151
615,Lispenard St & Broadway,257.0,40.71939226,-74.00247214,48550
616,Little West St & 1 Pl,2008.0,40.70569254,-74.01677685,54284
617,Lorimer St & Broadway,3069.0,40.70411791,-73.94818595,6666
618,Lorimer St & Calyer St,3859.0,40.72795,-73.95414,203
619,MacDougal St & Prince St,128.0,40.72710258,-74.00297088,67558
620,MacDougal St & Washington Sq,252.0,40.73226398,-73.99852205,42431
621,Macon St & Nostrand Ave,437.0,40.6809833854,-73.9500479759,17063
622,Madison Ave & E 120 St,3503.0,40.80295,-73.942954,5141
623,Madison Ave & E 82 St,3362.0,40.7781314,-73.96069399,22801
624,Madison Ave & E 99 St,3345.0,40.78948541553215,-73.95242929458618,12815
625,Madison St & Clinton St,340.0,40.71269042,-73.98776323,23377
626,Madison St & Cypress Ave,3873.0,40.70068,-73.90742,46
627,Madison St & Evergreen Ave,3833.0,40.69122,-73.91693,134
628,Madison St & Forest Ave,3877.0,40.70555,-73.90245,41
629,Madison St & Montgomery St,291.0,40.713126,-73.984844,21147
630,Madison St & Seneca Ave,3896.0,40.70183,-73.90625,64
631,Madison St & Woodward Ave,3909.0,40.70408,-73.90408,6
632,Maiden Ln & Pearl St,264.0,40.70706456,-74.00731853,24452
633,Manhattan Av & Leonard St,3899.0,40.72084,-73.94844,227
634,Marcus Garvey Blvd & Macon St,3046.0,40.682601,-73.938037,6386
635,Marcy Ave & Lafayette Ave,3053.0,40.6900815,-73.947915,5787
636,Market St & Cherry St,408.0,40.71076228,-73.99400398,19611
637,McGuinness Blvd & Eagle St,3118.0,40.73555,-73.95284,20176
638,McKibbin St & Bogart St,3771.0,40.706237,-73.933871,5804
639,McKibbin St & Manhattan Ave,3070.0,40.70510918,-73.94407279,6363
640,Melrose St & Broadway,3870.0,40.697481,-73.935877,605
641,Menahan St & Central Ave,3841.0,40.69543,-73.9196,172
642,Menahan St & Onderdonk Ave,3886.0,40.70553,-73.9096,40
643,Menahan St & Seneca Ave,3874.0,40.70461,-73.91054,40
644,Menahan St & Wyckoff Ave,3861.0,40.70113,-73.91422,283
645,Mercer St & Bleecker St,3260.0,40.72706363348306,-73.99662137031554,55970
646,Mercer St & Spring St,303.0,40.72362738,-73.99949601,48327
647,Meserole Ave & Manhattan Ave,3110.0,40.72708584,-73.95299117,24394
648,Metropolitan Ave & Bedford Ave,539.0,40.71534825,-73.96024116,49763
649,Metropolitan Ave & Meeker Ave,3087.0,40.71413311,-73.95234386,19586
650,Metropolitan Ave & Stewart Ave,3851.0,40.71401,-73.92793,158
651,Metropolitan Ave & Vandervoort Ave,3816.0,40.71429,-73.93323,139
652,Milton St & Franklin St,3112.0,40.72906,-73.95779,32688
653,Moffat St & Bushwick,3826.0,40.68458,-73.90925,124
654,Monroe St & Bedford Ave,344.0,40.6851443,-73.95380904,13451
655,Monroe St & Classon Ave,289.0,40.6845683,-73.95881081,10795
656,Monroe St & Tompkins Ave,3241.0,40.686203,-73.944694,9322
657,Montague St & Clinton St,3246.0,40.694281141397326,-73.99230033159256,1661
658,Montgomery St & Franklin Ave,3661.0,40.666439306870814,-73.9605563879013,2381
659,Montrose Ave & Bushwick Ave,3074.0,40.70767788,-73.94016171,13562
660,Morgan Ave & Lombardy St,3900.0,40.72226,-73.93889,166
661,Morgan Ave & Maspeth Ave,3854.0,40.716657,-73.93637,281
662,Morningside Ave & W 123 St,3540.0,40.81,-73.9551508,7789
663,Morningside Dr & Amsterdam Ave,3543.0,40.81028506306003,-73.95736455917358,3890
664,Mott St & Prince St,251.0,40.72317958,-73.99480012,55012
665,Mt Morris Park W & W 120 St,3535.0,40.804038,-73.945925,9366
666,Murray St & Greenwich St,3461.0,40.71485150526252,-74.01122331619263,41803
667,Murray St & West St,309.0,40.7149787,-74.013012,38045
668,Myrtle Ave & Grove St,3843.0,40.69905,-73.91516,325
669,Myrtle Ave & Lewis Ave,3064.0,40.69681963,-73.93756926,13043
670,Myrtle Ave & Linden St,3844.0,40.69943,-73.91337,477
671,Myrtle Ave & Marcy Ave,3062.0,40.69539817,-73.94954908,7660
672,Myrtle Ave & St Edwards St,245.0,40.69327018,-73.97703874,9643
673,N 11 St & Kent Ave,3693.0,40.72248188638219,-73.95921930670738,12664
674,N 12 St & Bedford Ave,3101.0,40.72079821,-73.95484712,21241
675,N 15 St & Wythe Ave,3105.0,40.724055,-73.955736,7996
676,N 6 St & Bedford Ave,3093.0,40.71745169,-73.95850939,46822
677,NYCBS DEPOT - DELANCEY,3245.0,40.71644423134479,-73.9823305606842,6
678,NYCBS Depot - GOW,3432.0,40.66906013501107,-73.99463653564453,215
679,Nassau Ave & Newell St,3100.0,40.724812564400175,-73.94752621650696,16398
680,Nassau Ave & Russell St,3108.0,40.72557,-73.94434,23340
681,Nassau St & Navy St,144.0,40.69839895,-73.98068914,12067
682,Newton Rd & 44 St,3598.0,40.7595701,-73.9142678,4487
683,Newtown Ave & 23 St,3619.0,40.7713615,-73.9246145,7282
684,Norfolk St & Broome St,311.0,40.7172274,-73.98802084,47579
685,Norman St & Wyckoff Ave,3882.0,40.69517,-73.90311,109
686,North Moore St & Greenwich St,3664.0,40.72019521437465,-74.0103006362915,70402
687,Nostrand Ave & Myrtle Ave,3063.0,40.69527008,-73.95238108,5107
688,Old Fulton St,217.0,40.70277159,-73.99383605,36373
689,Old Slip & Front St,337.0,40.7037992,-74.00838676,26438
690,Onderdonk Ave & Dekalb Ave,3897.0,40.70863,-73.91497,16
691,Onderdonk Ave & Gates Ave,3885.0,40.70413,-73.90737,57
692,Pacific St & Classon Ave,3546.0,40.6791944,-73.9587903,4277
693,Pacific St & Nevins St,3412.0,40.6853761,-73.98302136,11176
694,Park Ave & E 124 St,3507.0,40.8045555,-73.9396861,28916
695,Park Ave & Marcus Garvey Blvd,3179.0,40.698617,-73.941342,5599
696,Park Ave & St Edwards St,119.0,40.69608941,-73.97803415,5313
697,Park Pl & Church St,3690.0,40.71334184275907,-74.00935515761375,23208
698,Park Pl & Franklin Ave,3578.0,40.6741806,-73.9564947,7986
699,Park Pl & Vanderbilt Ave,3576.0,40.6767,-73.969024,16134
700,Pearl St & Anchorage Pl,414.0,40.70281858,-73.98765762,9084
701,Pearl St & Hanover Square,415.0,40.7047177,-74.00926027,25746
702,Peck Slip & Front St,279.0,40.707873,-74.00167,36728
703,Perry St & Bleecker St,247.0,40.73535398,-74.00483091,36524
704,Perry St & Greenwich Ave,3739.0,40.735918,-74.000939,289
705,Pershing Square North,519.0,40.751873,-73.977706,156575
706,Pershing Square South,517.0,40.751581,-73.97791,63997
707,Picnic Point,3479.0,40.68512559515415,-74.02535319328308,8544
708,Pier 40 - Hudson River Park,3256.0,40.7277140777778,-74.01129573583603,64713
709,Pierrepont St & Monroe Pl,3728.0,40.69535693320225,-73.99344027042389,9784
710,Pike St & E Broadway,295.0,40.71406667,-73.99293911,31026
711,Pike St & Monroe St,331.0,40.71173107,-73.99193043,24380
712,Pioneer St & Richards St,3342.0,40.6777748,-74.0094613,2809
713,Pioneer St & Van Brunt St,3344.0,40.679043,-74.011169,7836
714,Pitt St & Stanton St,400.0,40.71926081,-73.98178024,9299
715,Plaza St West & Flatbush Ave,3418.0,40.6750207,-73.97111473,20467
716,Pleasant Ave & E 116 St,3497.0,40.7949879,-73.9333349,17044
717,Pleasant Ave & E 120 St,3498.0,40.7974772,-73.9311847,6543
718,Powers St & Olive St,3767.0,40.71323,-73.93894,3786
719,President St & Henry St,3388.0,40.6828003,-73.99990419,9692
720,Prospect Park West & 8 St,3300.0,40.66514681533792,-73.97637605667114,13128
721,Prospect Pl & 6 Ave,3415.0,40.6793307,-73.97519523,9812
722,Prospect Pl & Underhill Ave,3574.0,40.6769694,-73.96579,9497
723,Pulaski St & Marcus Garvey Blvd,3059.0,40.6933982,-73.939877,5227
724,Putnam Ave & Knickerbocker Ave,3839.0,40.69545,-73.91164,306
725,Putnam Ave & Nostrand Ave,3048.0,40.68402,-73.94977,5238
726,Putnam Ave & Throop Ave,3050.0,40.6851532,-73.94111,7584
727,Putnam Ave & Wyckoff Ave,3840.0,40.69811,-73.90904,459
728,Queens Plaza North & Crescent St,3129.0,40.75110165,-73.94073717,26452
729,Railroad Ave & Kay Ave,2005.0,40.70531194,-73.97100056,1054
730,Reade St & Broadway,330.0,40.71450451,-74.00562789,25825
731,Richards St & Delavan St,3393.0,40.6794327,-74.00785041,2984
732,Richardson St & N Henry St,3430.0,40.71907891179564,-73.94223690032959,14191
733,Riverside Blvd & W 67 St,3173.0,40.777507027547976,-73.98888587951659,29327
734,Riverside Dr & W 104 St,3331.0,40.8013434,-73.9711457439,14553
735,Riverside Dr & W 72 St,3166.0,40.78057799010334,-73.98562431335449,28671
736,Riverside Dr & W 78 St,3178.0,40.78414472,-73.98362492,17723
737,Riverside Dr & W 82 St,3169.0,40.78720869,-73.98128127,19775
738,Riverside Dr & W 91 St,3437.0,40.79313480986663,-73.97700369358063,14155
739,Rivington St & Chrystie St,473.0,40.72110063,-73.9919254,35178
740,Rivington St & Ridge St,349.0,40.71850211,-73.98329859,32649
741,Rockaway Ave & Bainbridge St,3893.0,40.68319988172761,-73.91166642308235,109
742,Roebling St & N 4 St,3085.0,40.71469,-73.95739,17432
743,Rogers Ave & Sterling St,3604.0,40.6630619,-73.9538746,5483
744,S 3 St & Bedford Ave,481.0,40.71260486,-73.96264403,29180
745,S 4 St & Rodney St,3080.0,40.70934,-73.95608,14482
746,S 4 St & Wythe Ave,460.0,40.71285887,-73.96590294,38243
747,S 5 Pl & S 5 St,532.0,40.710451,-73.960876,46515
748,S Portland Ave & Atlantic Ave,3719.0,40.68322254161595,-73.9738118648529,26
749,S Portland Ave & Hanson Pl,353.0,40.68539567,-73.97431458,12896
750,Schermerhorn St & Bond St,3486.0,40.688417427540834,-73.98451656103134,25249
751,Schermerhorn St & Court St,3242.0,40.69102925677968,-73.99183362722397,18051
752,Scholes St & Manhattan Ave,3076.0,40.70870368,-73.9448625,15300
753,Sharon St & Olive St,3766.0,40.715353,-73.93856,5474
754,Sigourney St & Columbia St,3352.0,40.67267243410948,-74.0087952464819,3822
755,Smith St & 3 St,3384.0,40.6787242,-73.99599099,11486
756,Smith St & 9 St,3398.0,40.6746957,-73.99785768,13932
757,Soissons Landing,3254.0,40.69231660719192,-74.01486575603485,13328
758,Somers St & Broadway,3867.0,40.67945,-73.90474,8
759,South End Ave & Liberty St,3002.0,40.711512,-74.015756,84624
760,South St & Gouverneur Ln,315.0,40.70355377,-74.00670227,50513
761,South St & Whitehall St,259.0,40.70122128,-74.01234218,30089
762,Spruce St & Nassau St,224.0,40.71146364,-74.00552427,25635
763,St James Pl & Oliver St,308.0,40.71307916,-73.99851193,24721
764,St James Pl & Pearl St,82.0,40.71117416,-74.00016545,13951
765,St Johns Pl & Washington Ave,3580.0,40.6737236,-73.9631611,11151
766,St Marks Pl & 1 Ave,438.0,40.72779126,-73.98564945,66029
767,St Marks Pl & 2 Ave,236.0,40.7284186,-73.98713956,58046
768,St Nicholas Ave & Manhattan Ave,3508.0,40.809725,-73.953149,17550
769,St. Nicholas Ave & W 126 St,3533.0,40.8114323,-73.9518776,12699
770,Stagg St & Morgan Ave,3757.0,40.710681,-73.93372,2493
771,Stagg St & Union Ave,3077.0,40.70877084,-73.95095259,16487
772,Stanhope St & Fairview Ave,3901.0,40.70998,-73.91116,65
773,Stanton St & Chrystie St,265.0,40.72229346,-73.99147535,47546
774,Stanton St & Mangin St,341.0,40.71782143,-73.97628939,19435
775,Stanton St & Norfolk St,3737.0,40.720747,-73.986274,30657
776,State St & Smith St,310.0,40.68926942,-73.98912867,18598
777,Steinway St & 23 Ave,3528.0,40.7713937,-73.9077436,5031
778,Steinway St & 28 Ave,3616.0,40.7656251,-73.9136695,8083
779,Stephen St & Seneca Ave,3875.0,40.6988,-73.9007,26
780,Sterling Pl & 7 Ave,3663.0,40.67716489469059,-73.973827958107,1210
781,Sterling Pl & Bedford Ave,3579.0,40.672695,-73.954131,9448
