start_station_name,count,start_station_id,start_lat,start_lng
Graham Ave & Withers St,14474,5403.04,40.716981,-73.944859
Grand Army Plaza & Central Park S,75761,6839.1,40.764397,-73.973715
Grand Army Plaza & Plaza St West,33864,4010.15,40.672968,-73.97088
Grand Ave & Bergen St,17548,4190.06,40.678045,-73.962408
Grand Ave & W 181 St,855,8500.01,40.856302,-73.907302
Grand Ave & W Fordham Rd,1593,8571.02,40.86288,-73.90316
Grand Concourse & E 144  St,128,7845.1,40.81687039,-73.92798498
Grand Concourse & E 144 St,3044,7845.06,40.816576,-73.927987
Grand Concourse & E 156 St,1474,7984.04,40.823429,-73.924689
Grand Concourse & E 161  St,2,8021.05,40.827115,-73.92272
Grand Concourse & E 161 St,5929,8021.05,40.827115,-73.92272
Grand Concourse & E 164 St,3694,8057.02,40.829608,-73.921461
Grand Concourse & E 166 St,3156,8092.06,40.83196,-73.91956
Grand Concourse & E 167 St,4301,8126.07,40.834263,-73.917641
Grand Concourse & E 171 St,2410,8194.06,40.839549,-73.913004
Grand Concourse & E 175 St,693,8303.06,40.846221,-73.909232
Grand Concourse & E 192 St,1827,8601.04,40.86448,-73.89522
Grand Concourse & E 196 St,1359,8635.08,40.86767,-73.89286
Grand Concourse & E 197 St,1588,8667.01,40.86945,-73.89148
Grand Concourse & E 199 St,1439,8703.05,40.87142,-73.88839
Grand Concourse & E 203 St,920,8734.04,40.87382,-73.88661
Grand Concourse & E 205 St,888,8766.03,40.875531,-73.88638648
Grand Concourse & E Mosholu Pkwy S,698,8795.03,40.877964,-73.88475503
Grand Concourse & East Mount Eden Ave,3077,8265.09,40.84301,-73.91172
Grand St & Elizabeth St,90692,5382.06,40.718822,-73.99596
Grand St & Greene St,41413,5500.02,40.7217,-74.002381
Grand St & Havemeyer St,31782,5267.08,40.712868,-73.956981
Grand St & Samuel Dickstein Plaza,20286,5335.07,40.715118,-73.98417
Grant Ave & E 169 St,1643,8141.01,40.83579,-73.913741
Great Jones St,56564,5636.11,40.727434,-73.99379
Green St & McGuinness Blvd,3637,5860.02,40.73396,-73.95204
Greene Av & Myrtle Av,7628,4784.02,40.698568,-73.918877
Greene Ave & Grandview Ave,4047,5106.04,40.709697,-73.907856
Greene Ave & Nostrand Ave,16113,4519.02,40.688333,-73.950916
Greene Ave & Throop Ave,15057,4510.04,40.689493,-73.942061
Greenpoint Ave & Manhattan Ave,22606,5785.05,40.73026,-73.95394
Greenwich Ave & 8 Ave,79817,6072.06,40.739016,-74.002637
Greenwich Ave & Charles St,48086,5914.08,40.735238,-74.000271
Greenwich St & Hubert St,26000,5470.1,40.721319,-74.010065
Greenwich St & Perry St,24842,5922.04,40.73498,-74.00697
Greenwich St & W Houston St,46161,5730.08,40.728846,-74.008591
Greenwood Ave & E 4 St,2215,3353.04,40.650739,-73.977739
Grove St & Broadway,14422,4526.01,40.69047,-73.923511
Halsey St & Broadway,8393,4366.01,40.68565,-73.91564
Halsey St & Evergreen Ave,2957,4474.01,40.68858,-73.91227
Halsey St & Tompkins Ave,15996,4319.07,40.682369,-73.944118
Hamilton Pl & W 138 St,4863,7920.01,40.821728,-73.952761
Hamilton Pl & W 140 St,5444,7959.18,40.822756,-73.951346
Hancock St & Bedford Ave,14741,4255.05,40.682165,-73.95399
Hancock St & Wyckoff Ave,3115,4735.16,40.6972,-73.90674
Hanson Pl & Ashland Pl,43785,4395.07,40.685068,-73.977907
Harlem River Dr & W 155 St,2964,8085.13,40.830476,-73.939929
Harman St & Seneca Ave,4649,5002.09,40.70577,-73.91292
Harrison Pl & Porter Ave,4092,5090.06,40.70686,-73.92851
Harrison St & Hudson St,17148,5400.05,40.718709,-74.009
Hart St & Wyckoff Ave,4032,4971.01,40.704876,-73.919911
Hazen St & 20 Ave,1581,7032.06,40.772092,-73.895166
Henry St & Atlantic Ave,23773,4531.05,40.690892,-73.996123
Henry St & Bay St,2565,3972.08,40.672506,-74.004947
Henry St & Degraw St,14220,4380.08,40.684751,-73.999173
Henry St & Grand St,51794,5294.04,40.714211,-73.981095
Henry St & Middagh St,13300,4861.05,40.7003,-73.991581
Henry St & Remsen St,8431,4645.04,40.69401,-73.994651
Henry St & W 9 St,2846,4086.06,40.676374,-74.003249
Hicks St & Montague St,23732,4645.09,40.695128,-73.995951
Hoe Ave & Jennings St,1256,8095.06,40.832171,-73.889686
Home St & Westchester Ave,2611,8020.01,40.827629,-73.886659
Hope St & Union Ave,30932,5187.03,40.711673,-73.951413
Howard St & Centre St,32092,5422.04,40.719105,-73.999733
Howard St & Lafayette St,15777,5422.04,40.719105,-73.999733
Hoyt St & Warren St,4179,4330.09,40.684354,-73.989016
Hudson St & Reade St,35464,5359.1,40.71625,-74.009106
Hudson St & W 13 St,44866,6115.06,40.740057,-74.005274
Humboldt St & Varet St,7854,4956.02,40.703172,-73.940636
Hunts Point Ave & Bryant Ave,1886,7820.05,40.813991,-73.8855
Huron St & Franklin St,25242,5869.04,40.73266,-73.95826
Icahn Stadium,7011,7514.01,40.79346,-73.92389
India St & Manhattan Ave,24603,5826.02,40.732322,-73.955086
India St & West St,2461,5794.03,40.731814,-73.95995
India St Pier,15604,5794.05,40.731734,-73.961239
Intervale Ave & Kelly St,1167,8044.09,40.827301,-73.896372
Intervale Ave & Westchester Ave,2217,7948.1,40.821967,-73.896752
Inwood Ave & W 170 St,1156,8233.01,40.840536,-73.919228
Irving Ave & DeKalb Ave,8118,4898.02,40.7027,-73.92095
Irving Ave & Halsey St,5006,4695.04,40.69467,-73.90663
Irving Ave & Harman St,8502,4856.05,40.70108,-73.9179
Irving Ave & Jefferson St,9949,5051.02,40.70538,-73.92535
Irving Ave & Palmetto St,5357,4775.01,40.698,-73.9127
Isham St & Broadway,3792,8665.09,40.86788,-73.919685
Jackson Ave & 46 Rd,15534,6203.02,40.745248,-73.947333
Jackson St & Leonard St,8127,5332.1,40.71638,-73.948212
Jay St & Tech Pl,24999,4710.06,40.695065,-73.987167
Jay St & York St,25494,4895.09,40.701403,-73.986726
Jefferson Ave & Evergreen Ave,5179,4517.03,40.68989,-73.91458
Jefferson St & Cypress Ave,7827,5082.08,40.70907,-73.92157
Jerome Ave & Anderson Ave,1595,8061.01,40.830179,-73.928747
Jerome Ave & Bedford Park Blvd E,1469,8734.02,40.87307,-73.88971
Jerome Ave & E 164 St,1700,8096.02,40.831444,-73.926226
Jerome Ave & E 181 St,1546,8478.11,40.855653,-73.905528
Jerome Ave & E 198 St,399,8720.02,40.87144521,-73.89289632
Jerome Ave & E Mosholu Parkway S,2479,8795.01,40.87935,-73.88534
Jerome Ave & Ogden Ave,2348,8081.01,40.829797,-73.931015
Jerome Ave & W 177 St,1240,8362.09,40.850121,-73.910765
Jerome Ave & W 184 St,568,8550.01,40.860814,-73.902541
Jerome Ave & W 193 St,2467,8619.02,40.86659,-73.89794
Jerome Ave & W 195 St,1622,8653.09,40.86874,-73.89657
Jerome Ave & W Fordham Rd,2199,8586.09,40.86294,-73.90108
John St & William St,24093,5065.04,40.708621,-74.007221
Johnson St & Gold St,19523,4668.08,40.694748,-73.983624
Kane St & Clinton St,14008,4455.11,40.686175,-73.996452
Kent Ave & N 7 St,62290,5489.03,40.720368,-73.961651
Kent Ave & S 11 St,28787,5062.01,40.707644,-73.968415
Kent St & McGuinness Blvd,5558,5785.1,40.73124,-73.95161
King St & Varick St,25575,5687.11,40.727897,-74.005362
Kingsland Ave & Nassau Ave,18605,5613.04,40.72577,-73.94173
Kingston Ave & Herkimer St,16200,4205.06,40.678906,-73.941427
Knickerbocker Ave & Cooper St,4413,4582.05,40.69081,-73.90448
Knickerbocker Ave & George St,9914,4979.07,40.704425,-73.92836
Knickerbocker Ave & Halsey St,4685,4623.02,40.693,-73.90824
Knickerbocker Ave & Hancock St,5107,4663.02,40.69385,-73.90974
Knickerbocker Ave & Thames St,9272,5018.06,40.70539,-73.92976
Kosciuszko St & Nostrand Ave,12989,4519.04,40.690725,-73.951334
Kosciuszko St & Tompkins Ave,15206,4553.04,40.691282,-73.945241
Lafayette Ave & Classon Ave,20311,5721.14,40.72917,-73.998102
Lafayette Ave & Fort Greene Pl,20832,4452.01,40.689004,-73.960238
Lafayette Ave & Ft Greene Pl,6769,4395.04,40.686918,-73.976682
Lafayette Ave & Hunts Point Ave,2071,4470.09,40.68700231,-73.97664964
Lafayette Ave & St James Pl,21878,7883.06,40.816567,-73.888161
Lafayette St & E 8 St,81339,4494.04,40.688515,-73.964762
Lafayette St & Jersey St,66165,5788.13,40.730206,-73.991026
LaGuardia Pl & W 3 St,53154,5561.06,40.72456,-73.995652
Laight St & Hudson St,12859,5539.06,40.721853,-74.007717
Lawrence St & Willoughby St,29085,4596.09,40.692362,-73.986317
Lefferts Pl & Franklin Ave,14031,4222.02,40.680342,-73.955768
Lenox Ave & W 111 St,36901,7602.05,40.798785,-73.9523
Lenox Ave & W 115 St,15840,7627.1,40.801193,-73.950073
Lenox Ave & W 117 St,26988,7655.22,40.802556,-73.949078
Lenox Ave & W 126 St,33195,7720.03,40.808442,-73.945209
Lenox Ave & W 130 St,13679,7753.13,40.810792,-73.943068
Lenox Ave & W 133 St,10862,7790.04,40.81296,-73.941878
Lenox Ave & W 140 St,9473,7872.03,40.817245,-73.938787
Lenox Ave & W 144 St,7288,7910.01,40.819783,-73.936521
Lenox Ave & W 146 St,4317,7910.1,40.821111,-73.935971
Leonard St & Boerum St,10102,5036.06,40.705833,-73.946445
Leonard St & Church St,32164,5359.11,40.717571,-74.005549
Leonard St & Maujer St,19621,5148.03,40.710368,-73.947059
Leonard St & Nassau Ave,21960,5550.09,40.723956,-73.949843
Lewis Ave & Decatur St,12192,4237.01,40.681459,-73.934903
Lewis Ave & Kosciuszko St,13453,4617.01,40.692371,-73.937054
Lewis Ave & Madison St,17409,4425.02,40.686312,-73.935775
Lexington Ave & Classon Ave,17851,4452.03,40.686768,-73.959282
Lexington Ave & E 111 St,16636,7567.06,40.795412,-73.944123
Lexington Ave & E 120 St,9576,7652.04,40.801307,-73.939817
Lexington Ave & E 127 St,5304,7662.13,40.805726,-73.936322
Lexington Ave & E 128 St,4676,7716.19,40.806414,-73.936085
Lexington Ave & E 24 St,51785,6089.07,40.740259,-73.984092
Lexington Ave & E 26 St,50661,6089.08,40.741459,-73.983293
Lexington Ave & E 29 St,40774,6164.09,40.743115,-73.982153
Lexington Ave & E 36 St,45707,6313.1,40.747574,-73.978801
Liberty St & Nassau St,24308,5105.09,40.708588,-74.009354
Lincoln Ave & E 134 St,2870,7712.06,40.808484,-73.928803
Lincoln Ave & E 138 St,6375,7744.06,40.810893,-73.927311
Lincoln Pl & Classon Ave,9404,3960.01,40.672168,-73.9609
Linden St & Knickerbocker Ave,3214,4743.04,40.69714,-73.91566
Lispenard St & Broadway,41369,5391.06,40.719392,-74.002472
Little West St & 1 Pl,56829,5001.08,40.705693,-74.016777
Longfellow Ave & E 165 St,570,7983.04,40.825322,-73.887729
Longwood Ave & Southern Blvd,2640,7849.1,40.816343,-73.896447
Lorimer St & Broadway,5983,4965.01,40.704117,-73.948185
Lorimer St & Calyer St,11178,5709.04,40.72795,-73.95414
Loring Pl North & W 183 St,980,8555.05,40.8604244,-73.909336
Louis Nine Blvd & Intervale Ave,1488,8114.02,40.831998,-73.892686
MacDougal St & Prince St,45370,MTL-ECO51-1,40.79617,-73.951335
MacDougal St & Washington Sq,44331,5687.04,40.727102,-74.00297
Macombs Pl & W 152 St,4853,5797.01,40.732263,-73.998522
Macombs Rd & Featherbed Ln,565,8029.28,40.826406,-73.937948
Macombs Rd & W 175 St,1490,8307.05,40.84552,-73.91722
Macon St & Nostrand Ave,17402,8344.04,40.848177,-73.916082
Madison Av & E 51 St,27303,4214.03,40.680983,-73.950047
Madison Ave & E 120 St,11453,6659.09,40.75863,-73.97513
Madison Ave & E 26 St,37582,7667.04,40.80295,-73.942954
Madison Ave & E 82 St,32994,6131.12,40.742685,-73.986713
Madison Ave & E 99 St,20400,7188.13,40.778131,-73.960693
Madison St & Clinton St,18131,7443.01,40.789485,-73.952429
Madison St & Cypress Ave,3268,5190.07,40.71269,-73.987763
Madison St & Evergreen Ave,4743,4807.02,40.70068,-73.90742
Madison St & Forest Ave,5870,4560.01,40.69122,-73.91693
Madison St & Montgomery St,22146,5025.02,40.70555,-73.90245
Madison St & Seneca Ave,3599,5262.09,40.713126,-73.984844
Madison St & Woodward Ave,4372,4880.11,40.70183,-73.90625
Maiden Ln & Pearl St,21964,4954.07,40.70408,-73.90408
Manhattan Av & Leonard St,7813,5065.1,40.707065,-74.007319
Marcus Garvey Blvd & Macon St,11915,5442.09,40.72084,-73.94844
Marcy Ave & Lafayette Ave,14368,4278.03,40.682601,-73.938037
Margaret Corbin Plz & Ft Washington Ave,2483,4476.03,40.690081,-73.947915
Marion Ave & Mosholu Pkwy,2187,8532.03,40.859166,-73.933872
Market St & Cherry St,20943,8699.01,40.870495,-73.881875
Market St & Henry St,24406,5198.04,40.710762,-73.994003
McDonald Ave & Vanderbilt St,1344,5270.09,40.713107,-73.994463
McGuinness Blvd & Eagle St,24896,3394.03,40.651654,-73.981231
McKibbin St & Bogart St,12872,5977.01,40.73555,-73.95284
McKibbin St & Manhattan Ave,10582,5059.02,40.706237,-73.933871
Melrose Ave & E 150 St,9432,4996.08,40.705109,-73.944072
Melrose Ave & E 154 St,2332,7879.01,40.816827,-73.917338
Melrose St & Broadway,13604,7918.12,40.819609,-73.916071
Menahan St & Central Ave,5040,4801.04,40.697481,-73.935877
Menahan St & Onderdonk Ave,3384,4672.01,40.69543,-73.9196
Menahan St & Seneca Ave,2866,5034.03,40.70553,-73.9096
Menahan St & Wyckoff Ave,4075,4963.13,40.70461,-73.91054
Mercer St & Bleecker St,40956,4890.11,40.70113,-73.91422
Mercer St & Spring St,47196,5679.05,40.727063,-73.996621
Meserole Ave & Manhattan Ave,25203,5532.01,40.723627,-73.999496
Metropolitan Ave & Bedford Ave,57955,5666.04,40.727086,-73.952991
Metropolitan Ave & Meeker Ave,24425,5308.04,40.715348,-73.960241
Metropolitan Ave & Stewart Ave,2831,5300.05,40.714133,-73.952343
Metropolitan Ave & Vandervoort Ave,1886,5273.01,40.71401,-73.92793
Milton St & Franklin St,39447,5241.02,40.71429,-73.93323
Moffat St & Bushwick,2935,5752.07,40.72906,-73.95779
Monroe St & Bedford Ave,21799,4357.01,40.68458,-73.90925
Monroe St & Classon Ave,10361,4368.05,40.685144,-73.953809
Monroe St & Tompkins Ave,17851,4336.01,40.684568,-73.95881
Montague St & Clinton St,23119,4434.06,40.686203,-73.944694
Montgomery St & Franklin Ave,4377,4677.06,40.694281,-73.9923
Montrose Ave & Bushwick Ave,20603,3776.05,40.666439,-73.960556
Morgan Ave & Lombardy St,9230,5068.02,40.707678,-73.940162
Morgan Ave & Maspeth Ave,5352,5503.01,40.72226,-73.93889
Morgan Bike Mechanics,1,5354.01,40.716657,-73.93637
Morgan WH station,29,SYS016,40.7096279,-73.9314571
Morningside Ave & W 123 St,15276,SYS032,40.70327578,-73.9318353
Morningside Dr & Amsterdam Ave,6894,7741.01,40.81,-73.95515
Morris Ave & E 142 St,2843,7741.04,40.810285,-73.957364
Morris Ave & E 153 St,1808,7821.01,40.814469,-73.924963
Morris Ave & E 163 St,4482,7901.04,40.820036,-73.921411
Morris Ave & E 171 St,531,8036.05,40.82723,-73.917655
Morris Ave & E 184 St,756,8209.01,40.83899,-73.9109
Morris Ave & E Burnside Ave,1447,8550.04,40.86008,-73.90079
Morris Ave & McClellan St,3199,8441.01,40.85322,-73.90546
Morton St & Washington St,23484,8107.1,40.831584,-73.9149
Motorgate,19239,5772.05,40.73115,-74.00887
Mott St & Prince St,64944,6814.01,40.763908,-73.947721
Mount Eden Pkwy & Eastburn Ave,1482,5561.04,40.72318,-73.9948
Mt Morris Park W & W 120 St,13847,8245.03,40.842675,-73.908544
MTL-ECO51-1,2,7685.14,40.804038,-73.945925
Murray St & Greenwich St,44371,5288.12,40.714851,-74.011223
Murray St & West St,38638,5329.06,40.714978,-74.013012
Myrtle Ave & Fleet Pl,12877,4628.07,40.693534,-73.981909
Myrtle Ave & Grove St,2809,4816.05,40.69905,-73.91516
Myrtle Ave & Lewis Ave,9430,4729.01,40.69682,-73.937569
Myrtle Ave & Linden St,3658,4816.02,40.69943,-73.91337
Myrtle Ave & Marcy Ave,11123,4707.03,40.695398,-73.949549
Myrtle Ave & St Edwards St,11555,4659.02,40.69327,-73.977038
N 11 St & Kent Ave,17038,5489.04,40.722481,-73.959219
N 12 St & Bedford Ave,30755,5450.04,40.720798,-73.954847
N 15 St & Wythe Ave,13673,5520.09,40.724055,-73.955736
N 6 St & Bedford Ave,51083,5379.1,40.717451,-73.958509
Nagle Ave & Ellwood St,2757,8528.05,40.86012,-73.928489
Nagle Ave & Thayer St,4069,8563.06,40.861382,-73.925591
Nassau Ave & Newell St,18308,5623.03,40.724812,-73.947526
Nassau Ave & Russell St,22549,5581.01,40.72557,-73.94434
Nassau St & Navy St,13229,4781.05,40.698477,-73.98384
"Nassau St	& Duffield St",59,4812.02,40.698398,-73.980689
Nassau St\t& Duffield St,5809,4781.05,40.698477,-73.98384
Nelson Ave & 167 St,1368,8183.08,40.836705,-73.926088
Nelson Ave & W 172 St,1656,8290.01,40.843965,-73.920999
Nevins St & Schermerhorn St,2356,4437.09,40.68737248,-73.98176059
Newton Rd & 44 St,4345,6743.06,40.75957,-73.914268
Newtown Ave & 23 St,11273,7026.08,40.771361,-73.924614
Norfolk St & Broome St,68309,5374.01,40.717227,-73.98802
Norman St & Wyckoff Ave,6097,4654.01,40.69517,-73.90311
North Moore St & Greenwich St,53709,5470.12,40.720195,-74.0103
Nostrand Ave & Myrtle Ave,9347,4707.04,40.69527,-73.952381
Ocean Pkwy & Church Ave,5161,3125.09,40.645282,-73.974169
Ogden Ave & Merriam Ave,833,8218.04,40.839142,-73.925961
Ogden Ave & W 164 St,1650,8115.01,40.832812,-73.929372
Ogden Ave & W 165 St,2749,8149.09,40.834457,-73.928381
Old Broadway & W 133 St,1861,7881.09,40.818212,-73.955277
Old Fulton St,26728,4903.08,40.702771,-73.993836
Old Slip & South St,21132,4993.13,40.703366,-74.007867
Onderdonk Ave & Dekalb Ave,3220,5115.01,40.70863,-73.91497
Onderdonk Ave & Gates Ave,3299,4994.1,40.70413,-73.90737
Pacific St & Classon Ave,7262,4148.07,40.679194,-73.95879
Pacific St & Nevins St,15175,4362.04,40.685376,-73.983021
Parade Pl & Crooke Ave,18493,3376.02,40.651847,-73.965248
Park Ave & E 124 St,29320,7682.01,40.804555,-73.939686
Park Ave & E 162 St,3071,8016.07,40.825716,-73.915585
Park Ave & Marcus Garvey Blvd,8940,4768.02,40.698617,-73.941342
Park Ave & St Edwards St,6938,4700.06,40.696089,-73.978034
Park Cir & East Dr,11845,3344.02,40.651566,-73.972212
Park Pl & Church St,20501,5288.08,40.713341,-74.009355
Park Pl & Franklin Ave,14149,4033.06,40.67418,-73.956494
Park Pl & Vanderbilt Ave,5657,4083.13,40.6767,-73.969024
Paul Ave & Mosholu Pkwy,654,8811.01,40.8802945,-73.88606536
Paul Ave & W 205 St,986,8782.01,40.87704,-73.88943
Pearl St & Hanover Square,31253,4993.02,40.704717,-74.00926
Pearl St & Peck Slip,22189,5096.11,40.708485,-74.002751
Perry St & Bleecker St,49526,5922.07,40.735353,-74.00483
Perry St & Greenwich Ave,32254,5955.12,40.735918,-74.000939
Pershing Square North,74114,6432.09,40.751873,-73.977706
Pershing Square South,29590,6432.08,40.751581,-73.97791
Picnic Point,8544,4374.01,40.685125,-74.025353
Pier 40 - Hudson River Park,82971,5696.03,40.727714,-74.011296
Pier 40 Dock Station,2,SYS035,40.72866,-74.01198
Pier 40 X2,1,SYS033,40.728487,-74.011693
Pierrepont St & Monroe Pl,12806,4718.08,40.695356,-73.99344
Pike St & E Broadway,31150,5270.05,40.714066,-73.992939
Pike St & Monroe St,32306,5159.04,40.711731,-73.99193
Pinehurst Ave & W 187 St,3403,8458.03,40.855331,-73.937878
Pioneer St & Richards St,2562,4128.08,40.677774,-74.009461
Pioneer St & Van Brunt St,8702,4169.04,40.679043,-74.011169
Pitt St & Stanton St,11696,5406.04,40.71926,-73.98178
Plaza Dr & W 170 St,5039,8213.01,40.840484,-73.917946
Plaza St East & Flatbush Ave,25780,4010.01,40.673134,-73.969106
Plaza St West & Flatbush Ave,20902,4010.13,40.675021,-73.971115
Pleasant Ave & E 116 St,22514,7450.05,40.794987,-73.933334
Pleasant Ave & E 120 St,11289,7579.01,40.797477,-73.931184
Popham Ave & W 174 St,1333,8348.02,40.847746,-73.922079
Powers St & Olive St,8977,5210.01,40.71323,-73.93894
President St & 4 Ave,11350,4101.17,40.676757,-73.983262
President St & Henry St,10457,4307.13,40.6828,-73.999904
Prospect Ave & E 151 St,2245,7830.03,40.814232,-73.903927
Prospect Ave & E 167 St,2400,8008.03,40.826303,-73.898751
Prospect Ave & Greenwood Ave,352,3312.07,40.651745,-73.975988
Prospect Ave & Jennings St,846,8099.04,40.831762,-73.896853
Prospect Ave & Longwood Ave,1508,7870.02,40.81899,-73.90202
Prospect Ave & Vanderbilt St,3164,3426.02,40.653368,-73.976291
Prospect Park SW & 10 Ave,8600,3611.02,40.659945,-73.977504
Prospect Park SW & 16 St,6600,3498.09,40.657265,-73.974165
Prospect Park SW & Greenwood Ave,7974,3385.06,40.652563,-73.972573
Prospect Park SW & Vanderbilt St,5814,3457.03,40.65482,-73.973217
Prospect Park W & 20 St,4539,3507.04,40.656633,-73.983864
Prospect Park West & 8 St,25774,3722.04,40.665146,-73.976376
Prospect Pl & 6 Ave,14211,4166.08,40.679331,-73.975195
Prospect Pl & Underhill Ave,13923,4116.08,40.676969,-73.96579
Prospect Pl & Vanderbilt Ave,13531,4157.15,40.677675,-73.969021
Prototype Lab,15,Lab - NYC,40.73285294,-74.01055908
Pulaski St & Marcus Garvey Blvd,9525,4656.03,40.693398,-73.939877
Putnam Ave & Knickerbocker Ave,4784,4663.06,40.69545,-73.91164
Putnam Ave & Nostrand Ave,7876,4327.09,40.68402,-73.94977
Putnam Ave & Throop Ave,12929,4392.04,40.685153,-73.94111
Putnam Ave & Wyckoff Ave,4298,4735.03,40.69811,-73.90904
Queens Plaza North & Crescent St,44278,6429.01,40.751101,-73.940737
Railroad Ave & Kay Ave,1344,4990.01,40.705311,-73.971
Reade St & Broadway,23048,5247.1,40.714504,-74.005627
Richards St & Delavan St,3301,4202.04,40.679432,-74.00785
Richardson St & N Henry St,10490,5433.03,40.719079,-73.942237
River Ave & E 151 St,8457,7967.04,40.822217,-73.928939
River Ave & E 153 St,4219,8005.08,40.82441,-73.92818
River Ave & McClellan St,2745,8111.07,40.83406,-73.92243
Riverside Blvd & W 67 St,53593,7183.03,40.777507,-73.988885
Riverside Dr & Broadway,363,8616.06,40.865364,-73.92791
Riverside Dr & W 104 St,30453,7623.13,40.801343,-73.971145
Riverside Dr & W 138 St,9943,7942.21,40.823168,-73.955857
Riverside Dr & W 145 St,8321,8018.04,40.827305,-73.951989
Riverside Dr & W 148 St,5776,8054.04,40.829114,-73.950426
Riverside Dr & W 153 St,7722,8108.02,40.832164,-73.949702
Riverside Dr & W 72 St,43297,7288.04,40.780577,-73.985624
Riverside Dr & W 78 St,25263,7340.06,40.784145,-73.983625
Riverside Dr & W 82 St,31405,7388.1,40.787209,-73.981281
Riverside Dr & W 91 St,26117,7524.16,40.793134,-73.977003
Rivington St & Chrystie St,40927,5453.01,40.7211,-73.991925
Rivington St & Ridge St,44203,5406.02,40.718502,-73.983298
Rockaway Ave & Bainbridge St,8424,4285.09,40.683199,-73.911666
Roebling St & N 4 St,24371,5267.09,40.71469,-73.95739
Rogers Ave & Sterling St,11485,3696.05,40.663062,-73.953875
Rogers Pl & E 165 St,605,7987.07,40.823926,-73.897366
Rogers Pl & E 165 St_old,11,7987.07,40.823926,-73.897366
Roosevelt Island Tramway,21083,6599.01,40.757284,-73.9536
Ryer Ave & E 182 St,566,8494.06,40.8558,-73.89956
S 3 St & Bedford Ave,40206,5235.05,40.712605,-73.962644
S 4 St & Rodney St,23910,5156.05,40.70934,-73.95608
S 4 St & Wythe Ave,60057,5204.05,40.712858,-73.965902
S 5 Pl & S 5 St,60667,5125.03,40.710451,-73.960876
S 5th St & Kent Ave (Domino Park Movie Shoot),4,S 5th St & Kent Ave (Domino Park Movie Shoot),40.712896,-73.968224
S Portland Ave & Hanson Pl,17470,4354.05,40.685395,-73.974314
Sands St & Jay St,12264,4821.03,40.700119,-73.9862
Sands St Gate,15286,4812.04,40.699569,-73.979827
Schermerhorn St & Bond St,32105,4479.08,40.688417,-73.984517
Schermerhorn St & Court St,18502,4565.04,40.691029,-73.991833
Scholes St & Manhattan Ave,26778,5108.01,40.708703,-73.944862
Seaman Ave & Beak St,3429,8650.11,40.867505,-73.926363
Seaman Ave & Isham St,3294,8665.02,40.869898,-73.920763
Sedgwick Ave & Hall of Fame Tce,90,8539.02,40.859532,-73.913303
Sedgwick Ave & W Burnside Ave,1255,8465.01,40.854947,-73.916661
Sedgwick Ave & W Tremont Ave,2413,8428.03,40.853157,-73.918214
Seneca Ave & Irvine St,817,7883.09,40.818725,-73.888624
Shakespeare Ave & W 169 St,2642,8198.05,40.839312,-73.922423
Sharon St & Olive St,12052,5323.05,40.715353,-73.93856
Sheridan Ave & E 168 St,1329,8160.03,40.835334,-73.9154
Sheridan Ave & E 172 St,1236,8229.04,40.840494,-73.911479
Sherman Ave & E 166 St,1900,8072.06,40.831305,-73.917447
Sherman Ave & Thayer St,3426,8583.02,40.863124,-73.926994
Shore Blvd & Astoria Park,6528,7271.01,40.77977,-73.923162
Sigourney St & Columbia St,5845,3940.04,40.672672,-74.008795
Smith St & 3 St,13010,4151.01,40.678724,-73.99599
Smith St & 9 St,12885,4077.04,40.674695,-73.997857
Soissons Landing,13919,4590.01,40.692316,-74.014865
Somers St & Broadway,1167,4203.04,40.67945,-73.90474
South St & Gouverneur Ln,39250,4953.04,40.703553,-74.006702
South St & Whitehall St,37626,4846.01,40.701221,-74.012342
Southern Blvd & Avenue St. John,2294,7767.06,40.812769,-73.901583
Southern Blvd & E 142 St,706,7719.13,40.807347,-73.908097
Southern Blvd & E 149 St,3145,7788.13,40.811892,-73.904192
Southern Blvd & E 172 St,1246,8129.02,40.834124,-73.88955
Southern Blvd & E 174 St,2947,8163.05,40.836733,-73.887931
Southern Blvd & E 175 St,3037,8196.02,40.839335,-73.886445
Southern Blvd & Tiffany St,1392,7867.04,40.818185,-73.894143
Southpoint Park,7972,6566.01,40.753702,-73.958652
Spring St & Hudson St,37722,5653.12,40.725839,-74.007653
Spruce St & Gold St,9792,5137.13,40.710323,-74.004322
Spruce St & Nassau St,29534,5137.1,40.711463,-74.005524
St Ann's Ave & Westchester Ave,1992,7835.1,40.815887,-73.911918
St James Pl & Oliver St,30083,5238.05,40.713079,-73.998512
St James Pl & Pearl St,14373,5167.06,40.711174,-74.000165
St Johns Pl & Washington Ave,19976,4001.09,40.673723,-73.963161
St Marks Pl & 1 Ave,50736,5626.13,40.727791,-73.985649
St Marks Pl & 2 Ave,72801,5669.1,40.728418,-73.987139
St Marks Pl & 4 Ave,8330,4249.1,40.681778,-73.979889
St Mary's St & Jackson Ave,2660,7737.06,40.808891,-73.91081
St Nicholas Ave & E 134 St,941,7837.3,40.816234,-73.948222
St Nicholas Ave & Manhattan Ave,31003,7723.01,40.809725,-73.953149
St Nicholas Ave & W 134 St,10988,7837.3,40.816234,-73.948222
St Nicholas Ave & W 137 St,7788,7898.03,40.818477,-73.947568
St Nicholas Ave & W 150 St,6352,8013.07,40.827212,-73.942722
St. Ann's Av & Bruckner Blvd,2364,7657.03,40.803399,-73.919763
