,start_station_name,count,start_station_id,start_lat,start_lng
408,64 St & Woodbine St,3166,5057.09,40.70809,-73.89549
409,65 Ln & Metropolitan Ave,1933,5199.01,40.71,-73.89
410,65 Pl & 53 Ave,133,5764.02,40.73145,-73.90022
411,65 Pl & Woodside Ave,2608,6149.02,40.74334,-73.89903
412,65 St & 2 Ave,472,3019.02,40.640452981,-74.025537729
413,65 St & 35 Ave,2958,6417.04,40.75053,-73.8977
414,65 St & Broadway,3320,6417.11,40.749497414,-73.897420883
415,65 St & Otto Rd,2411,4977.03,40.703995585,-73.891092062
416,65 St & Roosevelt Ave,2334,6267.08,40.745854974,-73.899192214
417,67 Ave & Fresh Pond Rd,4445,5057.07,40.70575,-73.89676
418,67 St & Erik Pl,2323,2733.03,40.633350253,-74.016510725
419,69 St & 38 Ave,4012,6298.04,40.74694504524519,-73.89650255441666
420,69 St & 43 Ave,2266,6108.03,40.741947293,-73.895659447
421,7 Ave & 17 St,8426,3660.07,40.66093779493168,-73.98680448532104
422,7 Ave & 20 St,8004,3588.01,40.658923149,-73.98864305
423,7 Ave & 22 St,4670,3515.01,40.658029,-73.989605
424,7 Ave & 40 St,5530,3266.01,40.648169,-74.000057
425,7 Ave & 41 St,10196,3192.05,40.647379994,-74.000963926
426,7 Ave & 62 St,3260,2821.05,40.635530472,-74.013041854
427,7 Ave & Central Park South,91030,6912.01,40.7667405590595,-73.9790689945221
428,7 Ave & Park Pl,44336,4125.07,40.677532315,-73.97330153
429,7 Ave & W 55 St,35964,6847.05,40.764126,-73.980973
430,7 Ave S & Bleecker St,56271,5805.07,40.73213896287381,-74.00363802909851
431,7 St & 3 Ave,13727,3996.01,40.672662854,-73.989723206
432,7 St & 5 Ave,17339,3914.02,40.670472383,-73.98549974
433,7 St & Monroe St,1,HB304,40.722944733333335,-74.01154445
434,71 Ave & Myrtle Ave,4909,4871.02,40.70067,-73.89907
435,71 St & 32 Ave,2047,6612.09,40.756820202,-73.896001339
436,71 St & 37 Ave,1178,6374.05,40.748926163,-73.894561768
437,72 St & 41 Ave,4591,6258.03,40.744728684,-73.893712401
438,72 St & Broadway,2090,6258.02,40.74751,-73.89372
439,72 St & Northern Blvd,1616,6570.06,40.754824162,-73.894710541
440,72 St & Woodside Ave,3333,6141.02,40.742960215,-73.892857909
441,73 St & 25 Ave,800,6757.03,40.76205,-73.895
442,74 St & 37 Ave,6914,6332.06,40.749213099,-73.891940236
443,74 St & Woodside Ave,58,6216.01,40.74325,-73.89079
444,75 St & 35 Ave,1164,6408.08,40.750718355,-73.891230822
445,75 St & Northern Blvd,403,6527.07,40.75473,-73.8918
446,75 St & Roosevelt Ave,6367,6332.09,40.7468,-73.89038
447,76 St & 21 Ave,3116,7032.02,40.770224929,-73.893651724
448,76 St & 45 Ave,610,6099.02,40.741137862,-73.888398647
449,77 St & 24 Ave,1018,6825.03,40.764226317,-73.891609669
450,77 St & 31 Ave,1969,6718.02,40.75886,-73.89081
451,78 St & Northern Blvd,374,6603.07,40.75499,-73.88905
452,79 St & 37 Ave,3225,6365.1,40.74930203,-73.887115359
453,79 St & Roosevelt Ave,521,6290.13,40.747010231,-73.886632442
454,79 St & Woodside Ave,248,6174.03,40.74364,-73.88622
455,8 Ave & W 16 St,90363,6072.11,40.740983,-74.001702
456,8 Ave & W 24 St,43890,6224.06,40.74591072834279,-73.99807110428809
457,8 Ave & W 27 St,43787,6297.07,40.747968,-73.996637
458,8 Ave & W 31 St,88704,6450.05,40.7505853470215,-73.9946848154068
459,8 Ave & W 33 St,90256,6450.12,40.751932621,-73.993512034
460,8 Ave & W 38 St,69437,6526.05,40.754463315,-73.991603017
461,8 Ave & W 49 St,82641,6747.07,40.76171227910671,-73.98655101656914
462,8 Ave & W 52 St,54001,6816.07,40.76370739,-73.9851615
463,8 St & Astoria Blvd,6807,7068.07,40.7725996921817,-73.93266275525093
464,8 St & Washington St,5,HB603,40.728481174,-74.012006521
465,81 St & 24 Ave,640,6855.02,40.764638186,-73.888025761
466,81 St & 34 Ave,4507,6561.01,40.75374,-73.88604
467,81 St & 35 Ave,3715,6442.08,40.75169909,-73.885665417
468,82 St & 30 Ave,1074,6748.04,40.76109,-73.88632
469,84 St & Roosevelt Ave,2817,6323.04,40.74803865,-73.882080913
470,85 St & Northern Blvd,1520,6594.02,40.756162167,-73.882694125
471,86 St & 35 Ave,2303,6475.07,40.7523,-73.88093
472,86 St & 37 Ave,1883,6399.06,40.749913454,-73.880593896
473,87 St & 30 Ave,510,6780.06,40.76156,-73.88167
474,87 St & Roosevelt Ave,869,6356.01,40.74825,-73.87936
475,88 St & Astoria Blvd,503,6848.04,40.764288068,-73.881251335
476,9 Ave & W 18 St,68679,6190.08,40.743138194,-74.003531456
477,9 Ave & W 204 St,463,8559.04,40.86169883507865,-73.91855701804161
478,9 Ave & W 219 St,656,8696.05,40.871094,-73.911503
479,9 Ave & W 22 St,79343,6266.06,40.7454973,-74.00197139
480,9 Ave & W 39 St,56723,6644.08,40.75646174,-73.994064093
481,9 Ave & W 45 St,64377,6717.06,40.76019252,-73.9912551
482,9 St & 44 Rd,8340,6361.03,40.74966,-73.9521
483,9 St HBLR - Jackson St & 8 St,3,HB305,40.709699631,-73.9312253
484,90 St & 32 Ave,1479,6668.06,40.75820744,-73.878425956
485,90 St & 51 Ave,572,6080.07,40.739360213,-73.874133945
486,91 St & 23 Ave,524,6949.04,40.76759696,-73.879100204
487,91 St & 31 Ave,624,6741.03,40.76022,-73.87774
488,92 St & 23 Ave,12,6949.03,40.767697453,-73.87898016
489,92 St & 35 Ave,2170,6509.07,40.7529,-73.87536
490,92 St & 37 Ave,700,6433.01,40.73995696666667,-73.97945165
491,92 St & Astoria Blvd,558,6810.01,40.762965798,-73.877193809
492,93 St & Northern Blvd,1086,6627.12,40.756300569,-73.875008941
493,93 St & Roosevelt Ave,583,6390.05,40.748942971,-73.87385416
494,94 St & 57 Ave,1273,5920.03,40.736247182,-73.867617965
495,95 St & 35 Ave,593,6465.04,40.75298059,-73.872505903
496,96 St & Northern Blvd,579,6660.07,40.75710845,-73.872261167
497,97 St & 23 Ave,413,6941.03,40.7683,-73.87331
498,97 St & 57 Ave,568,5953.03,40.737350821,-73.864222527
499,98 St & 25 Ave,493,6840.02,40.76454,-73.87171
500,98 St & 41 Ave,314,6304.04,40.74773,-73.86649
501,99 St & 32 Ave,395,6660.05,40.75896,-73.86976
502,99 St & 35 Ave,576,6542.05,40.75404,-73.86887
503,99 St & 38 Ave,626,6423.03,40.75055,-73.86725
504,99 St & 50 Ave,235,6146.01,40.74278,-73.86226
505,99 St & 58 Ave,387,5987.03,40.73761,-73.85959
506,99 St & Astoria Blvd,601,6733.01,40.76196,-73.87042
507,Academy St & Nagle Ave,2051,8579.05,40.862624645,-73.922671914
508,Adam Clayton Powell Blvd & W 115 St,15441,7643.18,40.802535,-73.9532423
509,Adam Clayton Powell Blvd & W 118 St,18302,7670.09,40.804195523,-73.951647282
510,Adam Clayton Powell Blvd & W 123 St,20892,7704.04,40.8078316,-73.949373
511,Adam Clayton Powell Blvd & W 126 St,25961,7738.04,40.80949534777948,-73.94776493310928
512,Adam Clayton Powell Blvd & W 130 St,11415,7774.02,40.812430024,-73.946073651
513,Adam Clayton Powell Blvd & W 132 St,12063,7814.01,40.813580394,-73.945187211
514,Adam Clayton Powell Blvd & W 138 St,19183,7855.03,40.81695971032464,-73.9422959089279
515,Adam Clayton Powell Blvd & W 141 St,11442,7893.05,40.819488645,-73.940976024
516,Adam Clayton Powell Blvd & W 151 St,7725,8009.05,40.825278282,-73.936270714
517,Adams St & 11 St,2,HB507,40.7068833,-74.0055356
518,Adams St & 12 St,2,HB610,40.728562466666666,-74.0120015
519,Adams St & 2 St,5,HB407,40.723363876,-74.007242203
520,Adams St & Prospect St,16234,4821.1,40.70076308326151,-73.98869812488556
521,Adelphi St & Myrtle Ave,31396,4620.02,40.692987204,-73.971851349
522,Albany Ave & Carroll St,5915,3791.02,40.6667,-73.93972
523,Albany Ave & Fulton St,6855,4237.02,40.6800105,-73.938475
524,Albany Ave & Park Pl,3865,3975.02,40.67297,-73.93896
525,Albany Ave & Winthrop St,964,3535.02,40.657988906,-73.939667463
526,Albany St & Greenwich St,24643,5145.02,40.70872426,-74.013092875
527,Albee Square W & Fulton St,8347,4556.08,40.690219283,-73.983857274
528,Albemarle Rd & E 21 St,2176,3180.09,40.64741,-73.95933
529,Albemarle Rd & McDonald Ave,4497,3166.03,40.645114422,-73.979611874
530,Alexander Ave & E 134 St,7050,7712.04,40.807373762,-73.927214384
531,Allen St & Hester St,49441,5342.1,40.715602756,-73.992151499
532,Allen St & Rivington St,61368,5414.06,40.720387459,-73.990041137
533,Allen St & Stanton St,67083,5484.09,40.722055,-73.989111
534,Amory Ct & Metropolitan Ave,3343,5217.03,40.71301,-73.90968
535,Amsterdam Ave & W 119 St,21750,7727.07,40.808582783,-73.959649205
536,Amsterdam Ave & W 125 St,13452,7800.03,40.813358,-73.956461
537,Amsterdam Ave & W 131 St,7195,7842.16,40.816149354,-73.954477191
538,Amsterdam Ave & W 136 St,12491,7920.05,40.819746,-73.951819
539,Amsterdam Ave & W 152 St,8328,8069.01,40.829655886,-73.944352269
540,Amsterdam Ave & W 156 St,5664,8104.1,40.832081,-73.942386
541,Amsterdam Ave & W 162 St,5937,8172.07,40.836462021,-73.93962729
542,Amsterdam Ave & W 167 St,5609,8206.17,40.839475036,-73.937003851
543,Amsterdam Ave & W 172 St,5850,8242.04,40.842148781,-73.93526816400001
544,Amsterdam Ave & W 175 St,5604,8278.05,40.844044,-73.933651
545,Amsterdam Ave & W 180 St,3045,8353.02,40.847396,-73.931205
546,Amsterdam Ave & W 183 St,3683,8353.09,40.84925,-73.93022
547,Amsterdam Ave & W 186 St,3102,8394.15,40.851127982,-73.928863049
548,Amsterdam Ave & W 189 St,2893,8432.11,40.85318758861975,-73.92715752124786
549,Amsterdam Ave & W 60 St,7508,7023.09,40.771283627,-73.986899257
550,Amsterdam Ave & W 66 St,35786,7149.05,40.774424791,-73.984805703
551,Amsterdam Ave & W 73 St,79105,7260.09,40.77966809007312,-73.98093044757842
552,Amsterdam Ave & W 79 St,59295,7311.02,40.78303957,-73.979031205
553,Amsterdam Ave & W 82 St,48185,7360.1,40.78524672,-73.97667321
554,Anderson Ave & W 164 St,4378,8096.03,40.832057,-73.927421
555,Andrew Ave N & Hall of Fame Tce,2531,8520.01,40.85834,-73.91008
556,Andrews Ave S & W 179 St,2414,8483.02,40.855116844,-73.912847161
557,Anthony Ave & E 175 St,4871,8319.01,40.846385002,-73.903735638
558,Anthony Ave & E Tremont Ave,7836,8356.04,40.848878741,-73.903179646
559,Apache,15,SYS028,40.66976709185003,-73.99474382400513
560,Aqueduct Ave & North St,1615,8535.09,40.860377431,-73.90572989
561,Aqueduct Ave & W 190 St,2035,8605.06,40.864841223,-73.902512908
562,Arthur Ave & E 183 St,340,8430.03,40.85307,-73.88953
563,Arthur Ave & E Tremont Ave,231,8293.12,40.84616,-73.89322
564,Ash St & Manhattan Ave,9289,6019.04,40.74,-73.95
565,Ashland Pl & Dekalb Ave,13542,4513.09,40.690065,-73.978776
566,Astor Place,4,JC077,40.728697777,-74.011937022
567,Astoria Park S & Shore Blvd,17219,7159.08,40.7767,-73.927631
568,Atlantic Ave & Fort Greene Pl,33524,4354.07,40.68382604,-73.97632328
569,Atlantic Ave & Furman St,37099,4614.04,40.69165183,-73.9999786
570,Audobon Ave & W 179 St,4163,8316.02,40.847151041,-73.933291435
571,Audubon Ave & Fort George Ave,1974,8491.07,40.857193947,-73.927155375
572,Audubon Ave & W 179 St,1020,8316.02,40.847243309,-73.93334794
573,Audubon Ave & W 192 St,2364,8469.05,40.855957985,-73.926865458
574,Ave A & E 11 St,58829,5703.13,40.72854745023944,-73.98175925016403
575,Ave A & E 14 St,98575,5779.11,40.73031071000895,-73.98047178983688
576,Ave C & E 16 St,19735,5769.06,40.730062604,-73.974737763
577,Ave D & E 10 St,3592,5575.13,40.72506551015475,-73.97515833377838
578,Ave D & E 12 St,2198,5575.08,40.725808263,-73.974164248
579,Ave D & E 3 St,8720,5436.09,40.720622778,-73.978070974
580,Ave D & E 8 St,24647,5506.1,40.723548889,-73.975685596
581,Avenue D & E 10 St,13123,5575.13,40.72506551015475,-73.97515833377838
582,Avenue D & E 12 St,8305,5575.08,40.72580614,-73.97422494
583,Avenue D & E 3 St,28193,5436.09,40.720688224,-73.978235126
584,Bailey Ave & Sedgwick Ave,1372,8643.01,40.865693569,-73.908532262
585,Bailey Ave & W 193 St,1181,8676.01,40.87069,-73.90678
586,Bailey Ave & W 229 St,73,8741.01,40.87449,-73.90467
587,Bailey Ave & W 234 St,40,8831.03,40.88066,-73.90076
588,Bailey Ave & W 238 St,131,8862.02,40.88433516,-73.898086667
589,Bainbridge Ave & Bedford Park Blvd,2595,8682.06,40.87002,-73.88565
590,Bainbridge Ave & E 193 St,1963,8582.02,40.86389,-73.89246
591,Bainbridge Ave & E 196 St,3869,8615.01,40.866428852,-73.890567064
592,Bainbridge Ave & E 198 St,2972,8649.03,40.8684871,-73.8884559781
593,Baldwin at Montgomery,7,JC020,40.728721023,-74.011885285
594,Bank St & Hudson St,30602,5922.08,40.73656559,-74.006091952
595,Bank St & Washington St,33770,5964.01,40.736144185,-74.008869886
596,Banker St & Meserole Ave,13335,5633.04,40.726079345,-73.956228018
597,Barclay St & Church St,17415,5216.04,40.71291224,-74.01020234
598,Barrow St & Hudson St,47961,5805.05,40.73172428,-74.00674436
599,Barry St & Tiffany St,2359,7844.05,40.816077828,-73.891545177
600,Bay St & Court St,3765,3931.09,40.671421409,-74.00155139
601,Bayard St & Baxter St,38880,5351.03,40.71602118,-73.99974372
602,Bayard St & Leonard St,24543,5442.05,40.719146371,-73.949171305
603,Beaver St & Fayette St,14639,4840.06,40.70099,-73.93921
604,Beck St & Leggett Ave,5214,7807.04,40.815135479,-73.899923086
605,Bedford Ave & Albemarle Rd,1422,3256.04,40.648056269,-73.955648184
606,Bedford Ave & Bergen St,15422,4066.15,40.676443577,-73.952939749
607,Bedford Ave & Beverley Rd,1690,3140.09,40.64491,-73.95487
608,Bedford Ave & Clarkson Ave,8783,3439.03,40.655282736,-73.956401944
609,Bedford Ave & Fenimore St,5123,3552.09,40.658007979,-73.956573009
610,Bedford Ave & Maple St,4026,3625.04,40.66035,-73.95679
611,Bedford Ave & Montgomery St,6460,3736.03,40.665995121,-73.956878901
612,Bedford Ave & Nassau Ave,39748,5550.05,40.72311651,-73.95212324
613,Bedford Ave & S 9 St,11644,5093.01,40.708550692,-73.964099884
614,Bedford Park Blvd & Paul Ave,2422,8752.01,40.87444,-73.89186
615,Benham St & Roosevelt Ave,314,6314.09,40.748403549,-73.875030994
616,Bergen Ave,2,JC095,40.74394345,-73.97127376666667
617,Bergen Ave & E 152 St,6599,7858.02,40.817166,-73.914737
618,Bergen Ave & Sip Ave,10,JC109,40.728697777,-74.011937022
619,Bergen Ave & Stegman St,1,JC108,40.728562466666666,-74.0120015
620,Bergen St & 4 Ave,25239,4322.06,40.68256425759694,-73.9798977971077
621,Bergen St & Buffalo Ave,1630,4072.02,40.6747,-73.92512
622,Bergen St & Carlton Ave,4408,4199.07,40.680092336223886,-73.97118045900022
623,Bergen St & Flatbush Ave,32690,4281.08,40.680944723477296,-73.97567331790923
624,Bergen St & Kingston Ave,8425,4089.01,40.6756,-73.9415
625,Bergen St & Mother Gaston Blvd,2097,4055.04,40.67374,-73.90852
626,Bergen St & Saratoga Ave,1755,4064.03,40.674241781,-73.916480541
627,Bergen St & Smith St,36765,4446.01,40.686772346,-73.990671396
628,Bergen St & Troy Ave,2815,4048.03,40.675225139,-73.9357934
629,Bergen St & Vanderbilt Ave,52358,4157.1,40.6794388,-73.9680438
630,Berkeley Pl & 6 Ave,17018,4134.06,40.676577926,-73.978626609
631,Berkeley Pl & 7 Ave,42976,4051.01,40.675146461,-73.975194931
632,Berry St & N 8 St,38981,5379.09,40.719011903,-73.958541632
633,Beverley Rd & E 49 St,575,3187.01,40.64621,-73.93067
634,Beverley Rd & Flatbush Ave,3115,3180.02,40.64499,-73.95818
635,Beverley Rd & Nostrand Ave,1558,3132.09,40.645106077,-73.948811769
636,Bialystoker Pl & Delancey St,22689,5335.03,40.71622644,-73.98261206
637,Bleecker St & Crosby St,61680,5679.08,40.72615604980408,-73.99510189890862
638,Bleecker St & Forest Ave,4371,5176.04,40.710864067,-73.905142665
639,Bloomfield St & 15 St,2,HB203,40.709699631,-73.9312253
640,Boerum St & Broadway,15033,5004.02,40.705381,-73.949765
641,Bond St & Bergen St,16675,4404.1,40.68485415,-73.986278296
642,Bond St & Fulton St,23154,4479.06,40.689638376,-73.983160973
643,Boone Ave & E 172 St,4178,8110.04,40.832749605,-73.88528645
644,Borden Ave & Review Ave,2566,6001.01,40.73866345465306,-73.94093804061413
645,Boston Rd & E 167 St,7612,8048.04,40.828199,-73.903719
646,Boston Rd & E 178 St,465,8248.05,40.840970278,-73.879225254
647,Boston Rd & Prospect Ave,8557,8133.08,40.833246,-73.896599
648,Boston Rd & West Farms Rd,644,8212.01,40.840181112,-73.880709648
649,Botanical Sq & Webster Ave,3874,8646.02,40.86814,-73.88145
650,Bradhurst Ave & W 148 St,7319,7992.04,40.825125,-73.941616
651,Bradley Ave & Greenpoint Ave,3586,5917.02,40.735865951,-73.934951305
652,Brevoort Pl & Bedford Ave,8281,4181.1,40.680215836,-73.953516603
653,Bridge St & Water St,23011,4968.03,40.702847242,-73.98451972
654,Bridge St & York St,7580,4853.06,40.70133448066992,-73.98471236228943
655,Broad St & Bridge St,18602,4962.08,40.70365182,-74.01167797
656,Broadway & 12 St,8757,6901.01,40.7668,-73.9347774
657,Broadway & 49 St,3899,6587.04,40.755346298,-73.911337137
658,Broadway & 51 St,5543,6545.07,40.754178405,-73.908857465
659,Broadway & Battery Pl,23344,4962.01,40.70463334,-74.01361706
660,Broadway & Berry St,39828,5164.05,40.71036129922581,-73.96530389785767
661,Broadway & E 14 St,94365,5905.12,40.73454567,-73.99074142
662,Broadway & E 19 St,59950,6098.12,40.73866091428551,-73.98987293243407
663,Broadway & E 21 St,88194,6098.1,40.740203381,-73.989591599
664,Broadway & Ellwood St,2777,8547.04,40.861985803,-73.929885864
665,Broadway & Furman Ave,3163,4244.06,40.68139,-73.90756
666,Broadway & Hancock St,6584,4441.06,40.68663,-73.9168
667,Broadway & Kent Ave,36227,5134.09,40.71,-73.97
668,Broadway & Kosciuszko St,10706,4608.01,40.693465233,-73.928655982
669,Broadway & Madison St,11429,4483.1,40.688093901,-73.919534922
670,Broadway & Morris St,29950,5033.01,40.70610702,-74.012885809
671,Broadway & Moylan Pl,14194,7823.03,40.81430912,-73.959032893
672,Broadway & Roebling St,24082,5125.07,40.70924826276157,-73.96063148975372
673,Broadway & Van Cortlandt Park S,213,8879.02,40.886152625,-73.899758577
674,Broadway & W 122 St,13058,7783.18,40.8120562,-73.9612547
675,Broadway & W 131 St,10772,7865.09,40.817555,-73.957163
676,Broadway & W 133 St,11909,7903.02,40.8190344,-73.956156
677,Broadway & W 138 St,11702,7942.07,40.821632981,-73.953637481
678,Broadway & W 142 St,9350,7981.16,40.824826479,-73.951715946
679,Broadway & W 153 St,5567,8089.05,40.831195712,-73.946875215
680,Broadway & W 155 St,7142,8123.02,40.83299,-73.94592
681,Broadway & W 157 St,1957,8123.06,40.833933473,-73.94521904
682,Broadway & W 160 St,9204,8157.06,40.835775,-73.9434
683,Broadway & W 165 St,5333,8191.01,40.838738203,-73.941195965
684,Broadway & W 168 St,11760,8226.06,40.84086895,-73.939881325
685,Broadway & W 185 St,6513,8416.07,40.852542043,-73.934499621
686,Broadway & W 192 St,4444,8511.08,40.857994,-73.932173
687,Broadway & W 220 St,4977,8715.01,40.872396946,-73.912684679
688,Broadway & W 234 St,209,8849.03,40.881878853,-73.902903199
689,Broadway & W 238 St,353,8879.03,40.885316253,-73.900606513
690,Broadway & W 25 St,105315,6173.08,40.742883682,-73.988970757
691,Broadway & W 29 St,60127,6289.06,40.7462009,-73.98855723
692,Broadway & W 36 St,39643,6441.01,40.750491023,-73.987757444
693,Broadway & W 37 St,23023,6441.02,40.751655698,-73.987826943
694,Broadway & W 38 St,55633,6560.15,40.7529728216068,-73.98734897375107
695,Broadway & W 41 St,69013,6560.01,40.75513557,-73.98658032
696,Broadway & W 48 St,59839,6708.04,40.76017739537783,-73.98486793041229
697,Broadway & W 51 St,56776,6779.04,40.76228826,-73.98336183
698,Broadway & W 53 St,59262,6779.05,40.76344058,-73.98268129
699,Broadway & W 56 St,64898,6847.02,40.765376449,-73.982244968
700,Broadway & W 58 St,119097,6948.1,40.76695317,-73.98169333
701,Broadway & W 61 St,76094,7014.12,40.77003010255044,-73.9819684624672
702,Broadway & Whipple St,16821,4883.03,40.701720119,-73.943769932
703,Bronx Park S & Bryant Ave,40,8284.01,40.84430778,-73.87788713
704,Bronx Shore Comfort Station,3687,7618.01,40.80046,-73.92404
705,Brook Ave & E 138 St,7105,7707.08,40.807408452,-73.919304609
706,Brook Ave & E 141 St,4716,7740.08,40.809698224,-73.917874813
707,Brook Ave & E 148 St,4548,7816.14,40.814383,-73.915368
708,Brook Ave & E 157 St,5196,7935.07,40.820713,-73.911759
709,Brooklyn Ave & Beverley Rd,254,3164.04,40.64575,-73.94331
710,Brooklyn Ave & Dean St,8776,4131.03,40.67669,-73.94437
711,Brooklyn Ave & Lefferts Ave,1230,3688.06,40.662564,-73.945565
712,Brooklyn Ave & Prospect Pl,10281,4057.04,40.674381852,-73.944400311
713,Brooklyn Ave & Snyder Ave,579,3278.07,40.64915,-73.94368
714,Brooklyn Ave & Tilden Ave,276,3205.06,40.64725,-73.94352
715,Brooklyn Bridge Park - Pier 2,19110,4756.04,40.698458,-73.997178
716,Bruckner Blvd & Bryant Ave,342,7944.11,40.821843266,-73.888694644
717,Brunswick & 6th,1,JC081,40.73361681666667,-74.00808763333333
718,Buchanan Pl & Grand Ave,3494,8535.01,40.858500719,-73.906433821
719,Buffalo Ave & E New York Ave,4150,3814.01,40.666093469,-73.926022053
720,Buffalo Ave & St John's Pl,346,3885.06,40.670005798,-73.92546618
721,Buffalo Ave & St Johns Pl,1126,3885.06,40.67015,-73.92538
722,Bulova Ave & Brooklyn Queens Expressway W,7359,6766.03,40.762500405,-73.902721286
723,Bus Slip & State St,22078,4889.06,40.701907,-74.013942
724,Bushwick Ave & Dekalb Ave,9100,4680.05,40.69502,-73.92825
725,Bushwick Ave & Forrest St,10691,4914.03,40.70076406,-73.936482906
726,Bushwick Ave & Furman Ave,4041,4317.05,40.682735205,-73.906017303
727,Bushwick Ave & Harman St,11458,4640.01,40.693644762,-73.925366044
728,Bushwick Ave & Linden St,10135,4600.09,40.691492558,-73.921481609
729,Bushwick Ave & McKibbin St,7050,5027.02,40.705657721,-73.939375639
730,Bushwick Ave & Powers St,17971,5250.05,40.712425351,-73.941108346
731,Bushwick Ave & Stagg St,6507,5140.06,40.709897,-73.94008
732,Butler St & 27 Ave,314,6869.06,40.765123725,-73.864815354
733,Butler St & Court St,14723,4339.01,40.6849894,-73.99440329
734,Cabrini Blvd & W 177 St,2983,8358.1,40.848331571,-73.941297054
735,Cadman Plaza E & Red Cross Pl,18755,4821.06,40.69991755,-73.98971773
736,Cadman Plaza E & Tillary St,19084,4677.01,40.69583559,-73.990286589
737,Calyer St & Guernsey St,11757,5709.03,40.727513194,-73.955199242
738,Calyer St & Jewel St,10209,5743.02,40.729736447,-73.948630452
739,Calyer St & West St,11106,5676.04,40.72693,-73.95863
740,Cambridge Pl & Gates Ave,18716,4377.04,40.684854031,-73.963169098
741,Canal St & Rutgers St,79846,5303.08,40.714280128,-73.989840865
742,Carlton Ave & Dean St,17126,4199.12,40.6809741,-73.9710097
743,Carlton Ave & Flushing Ave,16809,4732.08,40.69781208,-73.973739028
744,Carlton Ave & Park Ave,13610,4732.04,40.695713639,-73.973522067
745,Carlton Ave & St Marks Ave,16320,4199.13,40.678967595,-73.971897602
746,Carmine St & 6 Ave,66912,5763.03,40.730482817,-74.002169251
747,Carroll St & 5 Ave,24309,4060.09,40.6751622,-73.9814832
748,Carroll St & 6 Ave,22852,4019.06,40.6740886,-73.9787282
749,Carroll St & Bond St,13803,4184.07,40.6786115,-73.99037292
750,Carroll St & Columbia St,16000,4348.07,40.683024406,-74.003375411
751,Carroll St & Franklin Ave,7253,3847.04,40.668021321,-73.958720207
752,Carroll St & Rochester Ave,3085,3742.11,40.666086197,-73.928414822
753,Carroll St & Smith St,28346,4225.14,40.680611,-73.99475825
754,Carroll St & Utica Ave,2996,3782.03,40.666152835,-73.931620717
755,Carroll St & Washington Ave,8717,3887.03,40.6686744,-73.9618148
756,Case St & 94 St,409,6273.03,40.746273756,-73.872094631
757,Catalpa Ave & Woodward Ave,6456,4912.1,40.70229,-73.90145
758,Cathedral Pkwy & Broadway,40910,7680.03,40.804300189,-73.967031002
759,Catherine St & Monroe St,24570,5128.04,40.710989833,-73.996848226
760,Caton Ave & Argyle Rd,6308,3303.01,40.64970088,-73.96779573
761,Caton Ave & Bedford Ave,4922,3368.04,40.65237,-73.95623
762,Caton Ave & E 10 St,5099,3230.01,40.648520947,-73.970446229
763,Caton Ave & E 7 St,4862,3199.01,40.647693276,-73.973757029
764,Caton Ave & St. Pauls Pl,12,3335.09,40.651529789,-73.96266222
765,Cauldwell Ave & E 158 St,7206,7913.15,40.81989,-73.908351
766,Cauldwell Ave & E 161 St,6836,7952.02,40.821899056,-73.907546043
767,Cedar Ave & W Fordham Rd,1460,8575.02,40.86156,-73.91219
768,Cedar St & Evergreen Ave,7893,4721.01,40.69671,-73.92807
769,Cedar St & Myrtle Ave,10333,4751.01,40.69784379,-73.926238894
770,Center Blvd & 48 Ave,13849,6254.06,40.745038,-73.957539
771,Center Blvd & 51 Ave,24686,6179.07,40.74336608027021,-73.95960688591003
772,Central Ave & Covert St,5834,4550.05,40.68929,-73.90951
773,Central Ave & Decatur St,4699,4432.1,40.6882,-73.90798
774,Central Ave & Flushing Ave,7906,4947.04,40.702831,-73.9333
775,Central Ave & Himrod St,8433,4713.01,40.69676,-73.92302
776,Central Ave & Melrose St,8112,4832.07,40.701081157,-73.930375099
777,Central Ave & Starr St,3178,4792.03,40.700003,-73.92834
778,Central Ave & Starr Street,9722,4792.03,40.700003,-73.92834
779,Central Ave & Weirfield St,6809,4591.04,40.69055,-73.91181
780,Central Ave & Woodbine St,10897,4632.1,40.69296,-73.91605
781,Central Park North & Adam Clayton Powell Blvd,47136,7617.07,40.799484,-73.955613
782,Central Park S & 6 Ave,84265,6876.04,40.76590936,-73.97634151
783,Central Park W & W 103 St,29084,7577.27,40.79558954105342,-73.96188408136368
784,Central Park W & W 91 St,53859,7453.01,40.788758874,-73.966516852
785,Central Park W & W 97 St,43520,7538.18,40.79249519495111,-73.96417066463071
786,Central Park West & W 68 St,72468,7079.06,40.7734066,-73.97782542
787,Central Park West & W 72 St,68568,7141.07,40.775882602,-73.976055384
788,Central Park West & W 76 St,43710,7253.04,40.77896784,-73.97374737
789,Central Park West & W 85 St,52279,7354.01,40.78476,-73.969862
790,Centre St & Chambers St,64540,5207.01,40.712784529,-74.004562378
791,Centre St & Seneca Ave,3753,4837.03,40.699656487,-73.902191162
792,Centre St & Worth St,38879,5279.03,40.714604974,-74.002563834
793,Charlotte St & Boston Rd,3454,8167.04,40.835932493,-73.893178821
794,Chauncey St & Howard Ave,4554,4293.05,40.681486726,-73.919568896
795,Chauncey St & Malcolm X Blvd,5900,4228.06,40.680443406,-73.928438067
796,Chauncey St & Stuyvesant Ave,9079,4196.05,40.68012,-73.93168
797,Cherry St,21742,5181.04,40.71219906,-73.97948148
