end_station_name,count,end_station_id,end_lat,end_lng
Frederick Douglass Blvd & W 117 St,36917,7688.12,40.805159,-73.954692
Frederick Douglass Blvd & W 129 St,9595,7795.09,40.8125511,-73.9492286
Frederick Douglass Blvd & W 139 St,4116,7876.07,40.81900582,-73.94476891
Frederick Douglass Blvd & W 145 St,9642,7954.12,40.823061,-73.941928
Freeman St & Reverend James A Polite Ave,1361,8080.01,40.830529,-73.894717
Freeman St & Southern Blvd,2142,8060.01,40.830051,-73.892103
Front St & Gold St,14265,4927.04,40.70224,-73.982578
Front St & Jay St,20827,4895.03,40.702461,-73.986842
Front St & Maiden Ln,3835,5024.08,40.70531,-74.006126
Front St & Washington St,39166,4936.01,40.70255088,-73.98940236
Frost St & Debevoise Ave,4095,5433.04,40.71882,-73.93948
Frost St & Meeker Ave,10235,5371.07,40.71766197,-73.94880027
Ft. Hamilton Pkwy & E 2 St,3554,3280.04,40.648005,-73.979342
Ft. Hamilton Pkwy & E 5 St,4456,3240.15,40.649037,-73.97673
Ft. Washington Ave & W 190 St,2053,8496.01,40.856906,-73.935662
Fulton Ave & E 168 St,1015,8084.03,40.830471,-73.904556
Fulton Ave & E 172 St,1318,8186.01,40.839229,-73.899047
Fulton Ave & St. Paul's Pl,1754,8152.03,40.83545,-73.90153
Fulton St & Adams St,32891,4637.06,40.69241829,-73.98949474
Fulton St & Broadway,44396,5175.08,40.711066,-74.009447
Fulton St & Clermont Ave,9479,4386.05,40.684157,-73.969223
Fulton St & Irving Pl,15245,4263.12,40.68186,-73.959432
Fulton St & Pearl St,38755,5024.09,40.70772198,-74.00438637
Fulton St & Utica Ave,16327,4228.02,40.6794268,-73.9298911
Fulton St & Waverly Ave,24038,4345.11,40.68323865,-73.96599591
Fulton St & William St,32465,5137.11,40.70955958,-74.00653609
Gansevoort St & Hudson St,37335,6072.14,40.739448,-74.00507
Garfield Pl & 8 Ave,16446,3978.13,40.671198,-73.974841
Garrison Ave & Manida St,631,7905.05,40.818743,-73.890247
George St & Wilson Ave,7253,4906.07,40.702997,-73.92997
Gerard Ave & E 146 St,2574,7868.05,40.817755,-73.92965
Gerard Ave & E 164 St,1430,8077.07,40.830262,-73.923391
Gerard Ave & E 165 St,1596,8111.04,40.83173,-73.922394
Gerard Ave & McClellan St,1782,8145.03,40.833909,-73.92112
Glenwood Ave,1,JC094,40.72755147,-74.07106072
Goble Pl & Macombs Rd,2431,8269.01,40.844075,-73.917256
Goulden Ave & Bedford Park Blvd W,464,8738.01,40.87387,-73.89533
Goulden Ave & W 197 St,1869,8707.01,40.87156,-73.89714
Goulden Ave & W 205 St,881,8799.01,40.87812,-73.89192
Graham Ave & Conselyea St,29952,5291.05,40.715143,-73.944507
Graham Ave & Grand St,25033,5178.06,40.711863,-73.944024
Graham Ave & Herbert St,7946,5403.05,40.71929301,-73.94500379
Graham Ave & Withers St,14446,5403.04,40.7169811,-73.94485918
Grand Army Plaza & Central Park S,76069,6839.1,40.7643971,-73.97371465
Grand Army Plaza & Plaza St West,33186,4010.15,40.6729679,-73.97087984
Grand Ave & Bergen St,16661,4190.06,40.678045,-73.962408
Grand Ave & W 181 St,847,8500.01,40.856302,-73.907302
Grand Ave & W Fordham Rd,1590,8571.02,40.86288,-73.90316
Grand Concourse & E 144  St,136,7845.1,40.81687039,-73.92798498
Grand Concourse & E 144 St,3041,7845.06,40.816576,-73.927987
Grand Concourse & E 156 St,1403,7984.04,40.823429,-73.924689
Grand Concourse & E 161  St,5,8021.05,40.827115,-73.92272
Grand Concourse & E 161 St,5831,8021.05,40.827115,-73.92272
Grand Concourse & E 164 St,3678,8057.02,40.829608,-73.921461
Grand Concourse & E 166 St,3035,8092.06,40.83196,-73.91956
Grand Concourse & E 167 St,4215,8126.07,40.834263,-73.917641
Grand Concourse & E 171 St,2332,8194.06,40.839549,-73.913004
Grand Concourse & E 175 St,643,8303.06,40.846221,-73.909232
Grand Concourse & E 192 St,1761,8601.04,40.86448,-73.89522
Grand Concourse & E 196 St,1307,8635.08,40.86767,-73.89286
Grand Concourse & E 197 St,1539,8667.01,40.86945,-73.89148
Grand Concourse & E 199 St,1399,8703.05,40.87142,-73.88839
Grand Concourse & E 203 St,764,8734.04,40.87382,-73.88661
Grand Concourse & E 205 St,882,8766.03,40.875531,-73.88638648
Grand Concourse & E Mosholu Pkwy S,675,8795.03,40.877964,-73.88475503
Grand Concourse & East Mount Eden Ave,3060,8265.09,40.84301,-73.91172
Grand St,12,JC102,40.71517768,-74.03768331
Grand St & 14 St,20,HB506,40.75409,-74.0316
Grand St & Elizabeth St,91517,5382.06,40.718822,-73.99596
Grand St & Greene St,41931,5500.02,40.7217,-74.002381
Grand St & Havemeyer St,32411,5267.08,40.71286844,-73.95698119
Grand St & Samuel Dickstein Plaza,20064,5335.07,40.715119,-73.984171
Grant Ave & E 169 St,1635,8141.01,40.83579,-73.913741
Great Jones St,57042,5636.11,40.72743423,-73.99379025
Green St & McGuinness Blvd,3647,5860.02,40.73396,-73.95204
Greene Av & Myrtle Av,7571,4784.02,40.698568,-73.918877
Greene Ave & Grandview Ave,3477,5106.04,40.709697,-73.907856
Greene Ave & Nostrand Ave,15745,4519.02,40.688334,-73.950916
Greene Ave & Throop Ave,14845,4510.04,40.689493,-73.942061
Greenpoint Ave & Manhattan Ave,22711,5785.05,40.73026,-73.95394
Greenwich Ave & 8 Ave,80658,6072.06,40.73901691,-74.00263761
Greenwich Ave & Charles St,48562,5914.08,40.735238,-74.000271
Greenwich St & Hubert St,26607,5470.1,40.721319,-74.010065
Greenwich St & Perry St,24687,5922.04,40.73498,-74.00697
Greenwich St & W Houston St,48129,5730.08,40.728846,-74.008591
Greenwood Ave & E 4 St,2291,3353.04,40.650739,-73.977739
Grove St & Broadway,13903,4526.01,40.69047,-73.923511
Grove St PATH,2,JC005,40.71958612,-74.04311746
Halsey St & Broadway,8382,4366.01,40.68565,-73.91564
Halsey St & Evergreen Ave,2966,4474.01,40.68858,-73.91227
Halsey St & Tompkins Ave,15946,4319.07,40.6823687,-73.944118
Hamilton Park,3,JC009,40.72759597,-74.04424731
Hamilton Pl & W 138 St,4350,7920.01,40.821728,-73.952761
Hamilton Pl & W 140 St,5259,7959.18,40.822756,-73.951346
Hancock St & Bedford Ave,14271,4255.05,40.68216564,-73.95399026
Hancock St & Wyckoff Ave,3101,4735.16,40.6972,-73.90674
Hanson Pl & Ashland Pl,44236,4395.07,40.685068,-73.977908
Harborside,13,JC104,40.7192517,-74.034234
Harlem River Dr & W 155 St,2930,8085.13,40.830476,-73.939929
Harman St & Seneca Ave,3904,5002.09,40.70577,-73.91292
Harrison Pl & Porter Ave,4261,5090.06,40.70686,-73.92851
Harrison St & Hudson St,17237,5400.05,40.71870987,-74.0090009
Hart St & Wyckoff Ave,4075,4971.01,40.704876,-73.919911
Hazen St & 20 Ave,1638,7032.06,40.772092,-73.895166
Heights Elevator,9,JC059,40.748716,-74.040443
Henry St & Atlantic Ave,23837,4531.05,40.69089272,-73.99612349
Henry St & Bay St,2833,3972.08,40.672506,-74.004947
Henry St & Degraw St,14292,4380.08,40.684751,-73.999173
Henry St & Grand St,51526,5294.04,40.714211,-73.981095
Henry St & Middagh St,13374,4861.05,40.7003,-73.991581
Henry St & Remsen St,8465,4645.04,40.69400965,-73.99465129
Henry St & W 9 St,3247,4086.06,40.6763744,-74.00324957
Hicks St & Montague St,23720,4645.09,40.69512845,-73.99595065
Hilltop,1,JC019,40.7311689,-74.0575736
Hoboken Ave at Monmouth St,2,JC105,40.73520838,-74.04696375
Hoboken Terminal - Hudson St & Hudson Pl,4,HB101,40.73593758,-74.03030455
Hoboken Terminal - River St & Hudson Pl,11,HB102,40.73595384,-74.02917802
Hoe Ave & Jennings St,1252,8095.06,40.832171,-73.889686
Home St & Westchester Ave,2674,8020.01,40.827629,-73.886659
Hope St & Union Ave,31043,5187.03,40.711674,-73.951413
Howard St & Centre St,32287,5422.04,40.71910537,-73.99973337
Howard St & Lafayette St,15872,5422.04,40.719105,-73.999733
Hoyt St & Warren St,4299,4330.09,40.6843549,-73.98901629
Hudson St & Reade St,35862,5359.1,40.71625,-74.009106
Hudson St & W 13 St,45172,6115.06,40.740057,-74.005274
Humboldt St & Varet St,8164,4956.02,40.7031724,-73.940636
Hunts Point Ave & Bryant Ave,1870,7820.05,40.813991,-73.8855
Huron St & Franklin St,25316,5869.04,40.73266,-73.95826
Icahn Stadium,7499,7514.01,40.79346,-73.92389
India St & Manhattan Ave,25200,5826.02,40.73232194,-73.9550858
India St & West St,2481,5794.03,40.731814,-73.95995
India St Pier,16278,5794.05,40.73173479,-73.96123901
Intervale Ave & Kelly St,1161,8044.09,40.827301,-73.896372
Intervale Ave & Westchester Ave,2204,7948.1,40.821967,-73.896752
Inwood Ave & W 170 St,1191,8233.01,40.840536,-73.919228
Irving Ave & DeKalb Ave,8149,4898.02,40.7027,-73.92095
Irving Ave & Halsey St,5020,4695.04,40.69467,-73.90663
Irving Ave & Harman St,8510,4856.05,40.70108,-73.9179
Irving Ave & Jefferson St,9897,5051.02,40.70538,-73.92535
Irving Ave & Palmetto St,5356,4775.01,40.698,-73.9127
Isham St & Broadway,3854,8665.09,40.86788,-73.919685
Jackson Ave & 46 Rd,15882,JC011,40.71653978,-74.04963791
Jackson Square,2,JCSYS,40.709651,-74.068601
Jackson St & Leonard St,8184,6203.02,40.74524768,-73.94733276
Jay St & Tech Pl,25317,JC063,40.71113,-74.0789
Jay St & York St,25706,5332.1,40.71638032,-73.94821286
JC Medical Center,9,4710.06,40.695065,-73.987167
JCBS Depot,1,4895.09,40.70140317,-73.9867267
Jefferson Ave & Evergreen Ave,5200,4517.03,40.68989,-73.91458
Jefferson St & Cypress Ave,8081,5082.08,40.70907,-73.92157
Jerome Ave & Anderson Ave,1626,8061.01,40.830179,-73.928747
Jerome Ave & Bedford Park Blvd E,1426,8734.02,40.87307,-73.88971
Jerome Ave & E 164 St,1744,8096.02,40.831444,-73.926226
Jerome Ave & E 181 St,1546,8478.11,40.855653,-73.905528
Jerome Ave & E 198 St,377,8720.02,40.87144521,-73.89289632
Jerome Ave & E Mosholu Parkway S,2409,8795.01,40.87935,-73.88534
Jerome Ave & Ogden Ave,2390,8081.01,40.829797,-73.931015
Jerome Ave & W 177 St,1279,8362.09,40.850121,-73.910765
Jerome Ave & W 184 St,557,8550.01,40.860814,-73.902541
Jerome Ave & W 193 St,2435,8619.02,40.86659,-73.89794
Jerome Ave & W 195 St,1573,8653.09,40.86874,-73.89657
Jerome Ave & W Fordham Rd,2128,8586.09,40.86294,-73.90108
Jersey & 6th St,7,JC027,40.72528911,-74.04557168
John St & William St,24102,5065.04,40.70862144,-74.00722156
Johnson St & Gold St,19642,4668.08,40.69474881,-73.98362464
Journal Square,1,JC103,40.73367,-74.0625
Kane St & Clinton St,14054,4455.11,40.686176,-73.996453
Kent Ave & N 7 St,64919,5489.03,40.72036775,-73.96165073
Kent Ave & S 11 St,29115,5062.01,40.70764494,-73.96841526
Kent St & McGuinness Blvd,5600,5785.1,40.73124,-73.95161
King St & Varick St,25790,5687.11,40.72789701,-74.00536269
Kingsland Ave & Nassau Ave,18635,5613.04,40.72577,-73.94173
Kingston Ave & Herkimer St,16171,4205.06,40.67890679,-73.94142771
Knickerbocker Ave & Cooper St,4150,4582.05,40.69081,-73.90448
Knickerbocker Ave & George St,10267,4979.07,40.704425,-73.92836
Knickerbocker Ave & Halsey St,4658,4623.02,40.693,-73.90824
Knickerbocker Ave & Hancock St,4460,4663.02,40.69385,-73.90974
Knickerbocker Ave & Thames St,9366,5018.06,40.70539,-73.92976
Kosciuszko St & Nostrand Ave,13016,4519.04,40.69072549,-73.95133465
Kosciuszko St & Tompkins Ave,15223,4553.04,40.69128258,-73.9452416
Lab - NYC,1,5721.14,40.72917025,-73.99810231
Lafayette Ave & Classon Ave,20185,Lab - NYC,,
Lafayette Ave & Fort Greene Pl,21000,4452.01,40.68900443,-73.96023854
Lafayette Ave & Ft Greene Pl,6778,4395.04,40.68691865,-73.976682
Lafayette Ave & Hunts Point Ave,1974,4470.09,40.68700231,-73.97664964
Lafayette Ave & St James Pl,19788,7883.06,40.816567,-73.888161
Lafayette Park,1,4494.04,40.68851534,-73.9647628
Lafayette St & E 8 St,80900,JC078,40.71346383,-74.06285852
Lafayette St & Jersey St,66611,5788.13,40.73020661,-73.99102628
LaGuardia Pl & W 3 St,53589,5561.06,40.72456089,-73.99565293
Laight St & Hudson St,13248,5539.06,40.72185379,-74.00771779
Lawrence St & Willoughby St,29058,4596.09,40.692362,-73.986317
Lefferts Pl & Franklin Ave,13658,4222.02,40.68034242,-73.95576894
Lenox Ave & W 111 St,36895,7602.05,40.798786,-73.9523
Lenox Ave & W 115 St,16177,7627.1,40.8011939,-73.9500739
Lenox Ave & W 117 St,27143,7655.22,40.8025566,-73.9490782
Lenox Ave & W 126 St,33444,7720.03,40.808442,-73.945209
Lenox Ave & W 130 St,13637,7753.13,40.8107922,-73.9430681
Lenox Ave & W 133 St,10872,7790.04,40.81296,-73.941878
Lenox Ave & W 140 St,9471,7872.03,40.817245,-73.938787
Lenox Ave & W 144 St,7351,7910.01,40.819783,-73.936521
Lenox Ave & W 146 St,4359,7910.1,40.821111,-73.935971
Leonard St & Boerum St,10099,5036.06,40.70583339,-73.94644578
Leonard St & Church St,32378,5359.11,40.717571,-74.005549
Leonard St & Maujer St,19687,5148.03,40.71036854,-73.94705951
Leonard St & Nassau Ave,22474,5550.09,40.723957,-73.949844
Lewis Ave & Decatur St,12135,4237.01,40.6814598,-73.934903
Lewis Ave & Kosciuszko St,12835,4617.01,40.692371,-73.937054
Lewis Ave & Madison St,17194,4425.02,40.686312,-73.935775
Lexington Ave & Classon Ave,17727,4452.03,40.68676793,-73.95928168
Lexington Ave & E 111 St,16905,7567.06,40.795412,-73.944123
Lexington Ave & E 120 St,9590,7652.04,40.8013066,-73.9398167
Lexington Ave & E 127 St,5350,7662.13,40.805726,-73.936322
Lexington Ave & E 128 St,4669,7716.19,40.806414,-73.936085
Lexington Ave & E 24 St,51347,6089.07,40.74025878,-73.98409214
Lexington Ave & E 26 St,49134,6089.08,40.741459,-73.983293
Lexington Ave & E 29 St,39556,6164.09,40.74311555,-73.98215353
Lexington Ave & E 36 St,45049,6313.1,40.747574,-73.978801
Liberty Light Rail,8,JC052,40.7112423,-74.0557013
Liberty St & Nassau St,24333,5105.09,40.708589,-74.009355
Lincoln Ave & E 134 St,2825,7712.06,40.808484,-73.928803
Lincoln Ave & E 138 St,6410,7744.06,40.810893,-73.927311
Lincoln Park,2,JC053,40.7246051,-74.07840595
Lincoln Pl & Classon Ave,8773,3960.01,40.6721683,-73.9609
Linden St & Knickerbocker Ave,3217,4743.04,40.69714,-73.91566
Lispenard St & Broadway,43158,5391.06,40.719392,-74.002472
Little West St & 1 Pl,57114,5001.08,40.70569254,-74.01677685
Longfellow Ave & E 165 St,589,7983.04,40.825322,-73.887729
Longwood Ave & Southern Blvd,2693,7849.1,40.816343,-73.896447
Lorimer St & Broadway,5922,4965.01,40.70411791,-73.94818595
Lorimer St & Calyer St,11211,5709.04,40.72795,-73.95414
Loring Pl North & W 183 St,973,8555.05,40.8604244,-73.909336
Louis Nine Blvd & Intervale Ave,1448,8114.02,40.831998,-73.892686
MacDougal St & Prince St,47244,MTL-ECO51-1,40.79617,-73.951335
MacDougal St & Washington Sq,44613,5687.04,40.72710258,-74.00297088
Macombs Pl & W 152 St,4866,5797.01,40.73226398,-73.99852205
Macombs Rd & Featherbed Ln,560,8029.28,40.826406,-73.937948
Macombs Rd & W 175 St,1468,8307.05,40.84552,-73.91722
Macon St & Nostrand Ave,17073,8344.04,40.848177,-73.916082
Madison Av & E 51 St,27032,4214.03,40.68098339,-73.95004798
Madison Ave & E 120 St,11474,6659.09,40.75863,-73.97513
Madison Ave & E 26 St,37701,7667.04,40.80295,-73.942954
Madison Ave & E 82 St,32958,6131.12,40.74268473,-73.98671329
Madison Ave & E 99 St,20418,7188.13,40.7781314,-73.96069399
Madison St & 1 St,5,7443.01,40.78948542,-73.95242929
Madison St & Clinton St,18456,HB402,40.73879,-74.0393
Madison St & Cypress Ave,3291,5190.07,40.71269042,-73.98776323
Madison St & Evergreen Ave,4624,4807.02,40.70068,-73.90742
Madison St & Forest Ave,4995,4560.01,40.69122,-73.91693
Madison St & Montgomery St,22103,5025.02,40.70555,-73.90245
Madison St & Seneca Ave,3331,5262.09,40.713126,-73.984844
Madison St & Woodward Ave,4385,4880.11,40.70183,-73.90625
Maiden Ln & Pearl St,22113,4954.07,40.70408,-73.90408
Mama Johnson Field - 4 St & Jackson St,3,5065.1,40.70706456,-74.00731853
Manhattan Av & Leonard St,7823,HB404,40.74314,-74.040041
Manila & 1st,2,5442.09,40.72084,-73.94844
Marcus Garvey Blvd & Macon St,11962,JC082,40.72165072,-74.04288411
Marcy Ave & Lafayette Ave,14236,4278.03,40.682601,-73.938037
Margaret Corbin Plz & Ft Washington Ave,2178,4476.03,40.6900815,-73.947915
Marin Light Rail,19,8532.03,40.859166,-73.933872
Marion Ave & Mosholu Pkwy,2221,JC013,40.71458404,-74.04281706
Market St & Cherry St,22235,8699.01,40.8704956,-73.88187566
Market St & Henry St,24400,5198.04,40.71076228,-73.99400398
McDonald Ave & Vanderbilt St,1694,5270.09,40.71310702,-73.99446353
McGinley Square,5,3394.03,40.651654,-73.981231
McGuinness Blvd & Eagle St,25233,JC055,40.72533993,-74.06762213
McKibbin St & Bogart St,13977,5977.01,40.73555,-73.95284
McKibbin St & Manhattan Ave,10604,5059.02,40.706237,-73.933871
Melrose Ave & E 150 St,9473,4996.08,40.70510918,-73.94407279
Melrose Ave & E 154 St,2372,7879.01,40.816827,-73.917338
Melrose St & Broadway,13392,7918.12,40.819609,-73.916071
Menahan St & Central Ave,4978,4801.04,40.697481,-73.935877
Menahan St & Onderdonk Ave,2855,4672.01,40.69543,-73.9196
Menahan St & Seneca Ave,2732,5034.03,40.70553,-73.9096
Menahan St & Wyckoff Ave,4090,4963.13,40.70461,-73.91054
Mercer St & Bleecker St,42825,4890.11,40.70113,-73.91422
Mercer St & Spring St,50005,5679.05,40.72706363,-73.99662137
Meserole Ave & Manhattan Ave,25938,5532.01,40.72362738,-73.99949601
Metropolitan Ave & Bedford Ave,58367,5666.04,40.727086,-73.952991
Metropolitan Ave & Meeker Ave,24745,5308.04,40.71534825,-73.96024116
Metropolitan Ave & Stewart Ave,3057,5300.05,40.71413311,-73.95234386
Metropolitan Ave & Vandervoort Ave,1807,5273.01,40.71401,-73.92793
Milton St & Franklin St,40171,5241.02,40.71429,-73.93323
Moffat St & Bushwick,2937,5752.07,40.72906,-73.95779
Monroe St & Bedford Ave,21442,4357.01,40.68458,-73.90925
Monroe St & Classon Ave,10143,4368.05,40.6851443,-73.95380904
Monroe St & Tompkins Ave,17646,4336.01,40.6845683,-73.95881081
Montague St & Clinton St,22816,4434.06,40.686203,-73.944694
Montgomery St,3,4677.06,40.69428114,-73.99230033
Montgomery St & Franklin Ave,4406,JC099,40.71942,-74.05099
Montrose Ave & Bushwick Ave,20540,3776.05,40.66643931,-73.96055639
Morgan Ave & Lombardy St,9181,5068.02,40.70767788,-73.94016171
Morgan Ave & Maspeth Ave,5358,5503.01,40.72226,-73.93889
Morgan Bike Mechanics,30,5354.01,40.716657,-73.93637
Morgan Loading Docks,7,SYS016,40.7096279,-73.9314571
Morgan WH station,48,SYS038,40.70930634,-73.93117547
Morningside Ave & W 123 St,15460,SYS032,40.703276,-73.931835
Morningside Dr & Amsterdam Ave,6532,7741.01,40.81,-73.9551508
Morris Ave & E 142 St,2914,7741.04,40.81028506,-73.95736456
Morris Ave & E 153 St,1829,7821.01,40.814469,-73.924963
Morris Ave & E 163 St,4403,7901.04,40.820036,-73.921411
Morris Ave & E 171 St,516,8036.05,40.82723,-73.917656
Morris Ave & E 184 St,707,8209.01,40.83899,-73.9109
Morris Ave & E Burnside Ave,1439,8550.04,40.86008,-73.90079
Morris Ave & McClellan St,3197,8441.01,40.85322,-73.90546
Morris Canal,17,8107.1,40.831584,-73.9149
Morton St & Washington St,23793,JC072,40.71241882,-74.03852552
Motorgate,19950,5772.05,40.73115,-74.00887
Mott St & Prince St,65252,6814.01,40.7639089,-73.9477213
Mount Eden Pkwy & Eastburn Ave,1485,5561.04,40.72317958,-73.99480012
Mt Morris Park W & W 120 St,13906,8245.03,40.842675,-73.908544
MTL-ECO51-1,2,7685.14,40.804038,-73.945925
Murray St & Greenwich St,45005,5288.12,40.71485151,-74.01122332
Murray St & West St,39331,5329.06,40.7149787,-74.013012
Myrtle Ave & Fleet Pl,12982,4628.07,40.693534,-73.981909
Myrtle Ave & Grove St,2814,4816.05,40.69905,-73.91516
Myrtle Ave & Lewis Ave,8858,4729.01,40.69681963,-73.93756926
Myrtle Ave & Linden St,3640,4816.02,40.69943,-73.91337
Myrtle Ave & Marcy Ave,11130,4707.03,40.695398,-73.949549
Myrtle Ave & St Edwards St,11618,4659.02,40.69327018,-73.97703874
N 11 St & Kent Ave,17174,5489.04,40.72248189,-73.95921931
N 12 St & Bedford Ave,30821,5450.04,40.72079821,-73.95484712
N 15 St & Wythe Ave,14441,5520.09,40.724055,-73.955736
N 6 St & Bedford Ave,51061,5379.1,40.71745169,-73.95850939
Nagle Ave & Ellwood St,2735,SYS014,40.716444,-73.982331
Nagle Ave & Thayer St,4150,SYS037,40.71687764,-73.98375482
Nassau Ave & Newell St,18783,8528.05,40.86012,-73.928489
Nassau Ave & Russell St,22555,8563.06,40.861382,-73.925591
Nassau St & Navy St,14562,5623.03,40.72481256,-73.94752622
"Nassau St	& Duffield St",78,5581.01,40.72557,-73.94434
Nassau St\t& Duffield St,5871,4781.05,40.698477,-73.98384
Nelson Ave & 167 St,1212,4812.02,40.69839895,-73.98068914
Nelson Ave & W 172 St,1637,4781.05,40.698477,-73.98384
Nevins St & Schermerhorn St,2379,8183.08,40.83670567,-73.92608866
Newark Ave,1,8290.01,40.843965,-73.920999
Newport PATH,13,4437.09,40.68737248,-73.98176059
Newport Pkwy,8,JC032,40.72152515,-74.04630454
Newton Rd & 44 St,4294,JC066,40.7272235,-74.0337589
Newtown Ave & 23 St,11276,JC008,40.7287448,-74.0321082
Norfolk St & Broome St,68812,6743.06,40.7595701,-73.9142678
Norman St & Wyckoff Ave,6076,7026.08,40.7713615,-73.9246145
North Moore St & Greenwich St,54908,5374.01,40.7172274,-73.98802084
Nostrand Ave & Myrtle Ave,9468,4654.01,40.69517,-73.90311
NYCBS DEPOT - DELANCEY,102,5470.12,40.72019521,-74.01030064
NYCBS DEPOT - PITT,1,4707.04,40.69527008,-73.95238108
Ocean Pkwy & Church Ave,5598,3125.09,40.645282,-73.974169
Ogden Ave & Merriam Ave,818,8218.04,40.839142,-73.925961
Ogden Ave & W 164 St,1596,8115.01,40.832812,-73.929372
Ogden Ave & W 165 St,2714,8149.09,40.834457,-73.928381
Old Broadway & W 133 St,1832,7881.09,40.818212,-73.955277
Old Fulton St,27455,4903.08,40.702772,-73.993836
Old Slip & South St,21947,4993.13,40.70336687,-74.00786787
Onderdonk Ave & Dekalb Ave,3131,5115.01,40.70863,-73.91497
Onderdonk Ave & Gates Ave,3261,4994.1,40.70413,-73.90737
Pacific St & Classon Ave,7215,4148.07,40.6791944,-73.9587903
Pacific St & Nevins St,15225,4362.04,40.6853761,-73.98302136
Parade Pl & Crooke Ave,18916,3376.02,40.651847,-73.965248
Park Ave & E 124 St,29401,7682.01,40.804556,-73.939686
Park Ave & E 162 St,3068,8016.07,40.825716,-73.915585
Park Ave & Marcus Garvey Blvd,8969,4768.02,40.698617,-73.941342
Park Ave & St Edwards St,7205,4700.06,40.696089,-73.978034
Park Cir & East Dr,11940,3344.02,40.651566,-73.972212
Park Pl & Church St,20619,5288.08,40.71334184,-74.00935516
Park Pl & Franklin Ave,14165,4033.06,40.6741806,-73.9564947
Park Pl & Vanderbilt Ave,5656,4083.13,40.6767,-73.969024
Paul Ave & Mosholu Pkwy,621,8811.01,40.8802945,-73.88606536
Paul Ave & W 205 St,964,8782.01,40.87704,-73.88943
Paulus Hook,38,JC002,40.7141454,-74.0335519
Pearl St & Hanover Square,31420,4993.02,40.704718,-74.00926
Pearl St & Peck Slip,23169,5096.11,40.708485,-74.002751
Perry St & Bleecker St,50506,5922.07,40.73535398,-74.00483091
Perry St & Greenwich Ave,32389,5955.12,40.735918,-74.000939
Pershing Field,1,JC024,40.74267714,-74.05178863
Pershing Square North,74266,6432.09,40.751873,-73.977706
Pershing Square South,25792,6432.08,40.751581,-73.97791
Picnic Point,8583,4374.01,40.6851256,-74.02535319
Pier 40 - Hudson River Park,83841,5696.03,40.727714,-74.011296
Pier 40 Dock Station,860,SYS035,40.72865963,-74.01197971
Pier 40 X2,61,SYS033,40.728487,-74.011693
Pierrepont St & Monroe Pl,12776,4718.08,40.695357,-73.99344
Pike St & E Broadway,31375,5270.05,40.71406667,-73.99293911
Pike St & Monroe St,32490,5159.04,40.711731,-73.99193
Pinehurst Ave & W 187 St,2973,8458.03,40.855331,-73.937878
Pioneer St & Richards St,2831,4128.08,40.6777748,-74.0094613
Pioneer St & Van Brunt St,9570,4169.04,40.679043,-74.011169
Pitt St & Stanton St,11691,5406.04,40.71926081,-73.98178024
Plaza Dr & W 170 St,5185,8213.01,40.840484,-73.917946
Plaza St East & Flatbush Ave,22722,4010.01,40.673134,-73.969106
Plaza St West & Flatbush Ave,20487,4010.13,40.6750207,-73.97111473
Pleasant Ave & E 116 St,22667,7450.05,40.7949879,-73.9333349
Pleasant Ave & E 120 St,11840,7579.01,40.7974772,-73.9311847
Popham Ave & W 174 St,1238,8348.02,40.847746,-73.922079
Powers St & Olive St,8980,5210.01,40.71323,-73.93894
President St & 4 Ave,11480,4101.17,40.676757,-73.983262
President St & Henry St,10500,4307.13,40.6828003,-73.99990419
Prospect Ave & E 151 St,2236,7830.03,40.814232,-73.903927
Prospect Ave & E 167 St,2315,8008.03,40.826303,-73.898751
Prospect Ave & Greenwood Ave,371,3312.07,40.651745,-73.975988
Prospect Ave & Jennings St,805,8099.04,40.831762,-73.896853
Prospect Ave & Longwood Ave,1404,7870.02,40.81899,-73.90202
Prospect Ave & Vanderbilt St,3193,3426.02,40.653368,-73.976291
Prospect Park SW & 10 Ave,6657,3611.02,40.659945,-73.977504
Prospect Park SW & 16 St,6799,3498.09,40.657265,-73.974165
Prospect Park SW & Greenwood Ave,8676,3385.06,40.652563,-73.972573
Prospect Park SW & Vanderbilt St,5950,3457.03,40.65482,-73.973217
Prospect Park W & 20 St,3130,3507.04,40.656633,-73.983864
Prospect Park West & 8 St,24551,3722.04,40.665147,-73.976376
Prospect Pl & 6 Ave,14372,4166.08,40.6793307,-73.97519523
Prospect Pl & Underhill Ave,13681,4116.08,40.6769694,-73.96579
Prospect Pl & Vanderbilt Ave,13331,4157.15,40.67767534,-73.96902144
Prototype Lab,15,Lab - NYC,40.73285294,-74.01055908
Pulaski St & Marcus Garvey Blvd,9223,4656.03,40.6933982,-73.939877
Putnam Ave & Knickerbocker Ave,4463,4663.06,40.69545,-73.91164
Putnam Ave & Nostrand Ave,7769,4327.09,40.68402,-73.94977
Putnam Ave & Throop Ave,12791,4392.04,40.6851532,-73.94111
Putnam Ave & Wyckoff Ave,4211,4735.03,40.69811,-73.90904
Queens Plaza North & Crescent St,44472,6429.01,40.75110165,-73.94073717
Railroad Ave & Kay Ave,1452,4990.01,40.70531194,-73.97100056
Reade St & Broadway,23227,5247.1,40.71450451,-74.00562789
Richards St & Delavan St,3631,4202.04,40.6794327,-74.00785041
Richardson St & N Henry St,10384,5433.03,40.71907891,-73.9422369
River Ave & E 151 St,8653,7967.04,40.822217,-73.928939
