,end_station_name,count,end_station_id,end_lat,end_lng
706,Bronx Shore Comfort Station,3669,7618.01,40.80046,-73.92404
707,Brook Ave & E 138 St,7629,7707.08,40.807408,-73.91924
708,Brook Ave & E 141 St,4802,7740.08,40.809619,-73.917875
709,Brook Ave & E 148 St,4595,7816.14,40.814383,-73.915368
710,Brook Ave & E 157 St,5321,7935.07,40.820713,-73.911759
711,Brooklyn Ave & Beverley Rd,292,3164.04,40.64575,-73.94331
712,Brooklyn Ave & Dean St,8755,4131.03,40.67669,-73.94437
713,Brooklyn Ave & Lefferts Ave,1255,3688.06,40.662564,-73.945565
714,Brooklyn Ave & Prospect Pl,9642,4057.04,40.67412,-73.94447
715,Brooklyn Ave & Snyder Ave,618,3278.07,40.64915,-73.94368
716,Brooklyn Ave & Tilden Ave,304,3205.06,40.64725,-73.94352
717,Brooklyn Bridge Park - Pier 2,19169,4756.04,40.698458,-73.997178
718,Bruckner Blvd & Bryant Ave,344,7944.11,40.821952,-73.888546
719,Brunswick & 6th,10,JC081,40.72601172964625,-74.05038893222809
720,Brunswick St,9,JC023,40.7241765,-74.0506564
721,Buchanan Pl & Grand Ave,3429,8535.01,40.85834,-73.90626
722,Buffalo Ave & E New York Ave,4094,3814.01,40.66591,-73.92602
723,Buffalo Ave & St John's Pl,349,3885.06,40.67015,-73.92538
724,Buffalo Ave & St Johns Pl,1122,3885.06,40.67015,-73.92538
725,Bulova Ave & Brooklyn Queens Expressway W,7400,6766.03,40.762507,-73.902534
726,Bus Slip & State St,21997,4889.06,40.701907,-74.013942
727,Bushwick Ave & Dekalb Ave,8458,4680.05,40.69502,-73.92825
728,Bushwick Ave & Forrest St,10683,4914.03,40.70076,-73.93641
729,Bushwick Ave & Furman Ave,3539,4317.05,40.68281,-73.90623
730,Bushwick Ave & Harman St,11465,4640.01,40.69356,-73.92524
731,Bushwick Ave & Linden St,9730,4600.09,40.69146,-73.92146
732,Bushwick Ave & McKibbin St,7020,5027.02,40.705517,-73.93936
733,Bushwick Ave & Powers St,17766,5250.05,40.71247661,-73.94100005
734,Bushwick Ave & Stagg St,6452,5140.06,40.709897,-73.94008
735,Butler St & 27 Ave,336,6869.06,40.76521,-73.86483
736,Butler St & Court St,14858,4339.01,40.6849894,-73.99440329
737,Cabrini Blvd & W 177 St,2613,8358.10,40.848282,-73.941343
738,Cadman Plaza E & Red Cross Pl,19197,4821.06,40.69991755,-73.98971773
739,Cadman Plaza E & Tillary St,19261,4677.01,40.69597683,-73.99014892
740,Calyer St & Guernsey St,12011,5709.03,40.72755807335852,-73.95505852997303
741,Calyer St & Jewel St,10539,5743.02,40.72984,-73.94839
742,Calyer St & West St,11350,5676.04,40.72693,-73.95863
743,Cambridge Pl & Gates Ave,18798,4377.04,40.68488,-73.96304
744,Canal St & Rutgers St,80137,5303.08,40.71427487,-73.98990025
745,Carlton Ave & Dean St,17118,4199.12,40.6809741,-73.9710097
746,Carlton Ave & Flushing Ave,17340,4732.08,40.697787,-73.973736
747,Carlton Ave & Park Ave,13656,4732.04,40.69580705,-73.97355569
748,Carlton Ave & St Marks Ave,16203,4199.13,40.67911856082165,-73.97176265716553
749,Carmine St & 6 Ave,66974,5763.03,40.73038599,-74.00214988
750,Carroll St & 5 Ave,24400,4060.09,40.6751622,-73.9814832
751,Carroll St & 6 Ave,22953,4019.06,40.6740886,-73.9787282
752,Carroll St & Bond St,13868,4184.07,40.6786115,-73.99037292
753,Carroll St & Columbia St,16064,4348.07,40.6830456,-74.00348559
754,Carroll St & Franklin Ave,7194,3847.04,40.6679411,-73.9588
755,Carroll St & Rochester Ave,3128,3742.11,40.66598,-73.9284
756,Carroll St & Smith St,28419,4225.14,40.680611,-73.99475825
757,Carroll St & Utica Ave,3023,3782.03,40.66619,-73.93162
758,Carroll St & Washington Ave,7848,3887.03,40.6686744,-73.9618148
759,Case St & 94 St,414,6273.03,40.74619,-73.87193
760,Catalpa Ave & Woodward Ave,6502,4912.10,40.70229,-73.90145
761,Cathedral Pkwy & Broadway,40724,7680.03,40.804213,-73.96699104
762,Catherine St & Monroe St,24640,5128.04,40.71117444,-73.99682619
763,Caton Ave & Argyle Rd,6380,3303.01,40.649681,-73.967829
764,Caton Ave & Bedford Ave,4956,3368.04,40.65237,-73.95623
765,Caton Ave & E 10 St,5308,3230.01,40.648481,-73.97058
766,Caton Ave & E 7 St,5092,3199.01,40.647718,-73.973663
767,Caton Ave & St. Pauls Pl,18,3335.09,40.65153,-73.96277
768,Cauldwell Ave & E 158 St,7280,7913.15,40.81989,-73.908351
769,Cauldwell Ave & E 161 St,6858,7952.02,40.82188,-73.907521
770,Cedar Ave & W Fordham Rd,1448,8575.02,40.86156,-73.91219
771,Cedar St & Evergreen Ave,7737,4721.01,40.69671,-73.92807
772,Cedar St & Myrtle Ave,10291,4751.01,40.697842,-73.926241
773,Center Blvd & 48 Ave,13899,6254.06,40.745038,-73.957539
774,Center Blvd & 51 Ave,24742,6179.07,40.74336608027021,-73.95960688591003
775,Central Ave & Covert St,5830,4550.05,40.68929,-73.90951
776,Central Ave & Decatur St,4589,4432.10,40.6882,-73.90798
777,Central Ave & Flushing Ave,7926,4947.04,40.702831,-73.9333
778,Central Ave & Himrod St,8307,4713.01,40.69676,-73.92302
779,Central Ave & Melrose St,8117,4832.07,40.70112,-73.93039
780,Central Ave & Starr St,3126,4792.03,40.700003,-73.92834
781,Central Ave & Starr Street,9567,4792.03,40.700003,-73.92834
782,Central Ave & Weirfield St,6728,4591.04,40.69055,-73.91181
783,Central Ave & Woodbine St,10910,4632.10,40.69296,-73.91605
784,Central Park North & Adam Clayton Powell Blvd,47373,7617.07,40.799484,-73.955613
785,Central Park S & 6 Ave,84192,6876.04,40.76590936,-73.97634151
786,Central Park W & W 103 St,29144,7577.27,40.79558954105342,-73.96188408136368
787,Central Park W & W 91 St,53671,7453.01,40.78866499127884,-73.96680057048798
788,Central Park W & W 97 St,43594,7538.18,40.79249519495111,-73.96417066463071
789,Central Park West & W 68 St,72486,7079.06,40.7734066,-73.97782542
790,Central Park West & W 72 St,68431,7141.07,40.77579376683666,-73.9762057363987
791,Central Park West & W 76 St,43884,7253.04,40.778968,-73.973747
792,Central Park West & W 85 St,51980,7354.01,40.78476,-73.969862
793,Centre St & Chambers St,64962,5207.01,40.71273266,-74.0046073
794,Centre St & Seneca Ave,3771,4837.03,40.69969,-73.9022
795,Centre St & Worth St,39173,5279.03,40.71494807,-74.00234482
796,Charlotte St & Boston Rd,3416,8167.04,40.8358771,-73.8931428
797,Chauncey St & Howard Ave,4551,4293.05,40.68158,-73.91959
798,Chauncey St & Malcolm X Blvd,5716,4228.06,40.68044,-73.92842
799,Chauncey St & Stuyvesant Ave,9089,4196.05,40.68012,-73.93168
800,Cherry St,21385,5181.04,40.71219906,-73.97948148
801,Chester Ave & 12 Ave,2403,3135.04,40.644367,-73.984276
802,Christ Hospital,3,JC034,40.734785818,-74.050443636
803,Christopher St & Greenwich St,77966,5847.01,40.73291553,-74.00711384
804,Church Ave & E 42 St,870,3309.04,40.65127,-73.93818
805,Church Ave & E 45 St,51,3341.06,40.65159,-73.93535
806,Church Ave & McDonald Ave,4463,3090.06,40.642809,-73.979239
807,Church Ave & Nostrand Ave,2077,3359.01,40.65074,-73.94986
808,Church Ave & Story St,3805,3007.05,40.642031,-73.981073
809,Church Sq Park - 5 St & Park Ave,10,HB601,40.74265933273143,-74.03223305940628
810,Church St & Worth St,23297,5359.13,40.71688538495366,-74.00650128722191
811,City Hall,56,JC003,40.7177325,-74.043845
812,City Hall - Washington St & 1 St,22,HB105,40.73736,-74.03097
813,Claflin Ave & Reservoir Ave,64,8756.03,40.87398,-73.89943
814,Clark St & Henry St,40219,4789.03,40.69760127,-73.99344559
815,Clarkson Ave & E 37 St,2099,3463.01,40.65577,-73.9432
816,Clarkson Ave & Nostrand Ave,5217,3472.03,40.6555,-73.94975
817,Clarkson Ave & Troy Ave,635,3454.01,40.65633,-73.93648
818,Clarkson Ave & Utica Ave,2177,3486.02,40.65666,-73.93109
819,Classon Ave & St Marks Ave,24293,4074.14,40.676513,-73.959431
820,Clay Ave & Claremont Pkwy,4550,8225.05,40.83999,-73.90549
821,Clay Ave & E 173 St,3743,8281.06,40.843264,-73.904867
822,Clermont Ave & Lafayette Ave,22795,4461.01,40.68764484,-73.96968902
823,Clermont Ave & Park Ave,13559,4692.01,40.69573398,-73.97129668
824,Cleveland Pl & Spring St,91522,5492.05,40.722103786686034,-73.99724900722504
825,Cliff St & Fulton St,30516,5065.14,40.70838,-74.00495
826,Clinton Ave & E Tremont Ave,301,8272.01,40.845,-73.88994
827,Clinton Ave & Flushing Ave,13697,4762.04,40.69794,-73.96986848
828,Clinton Ave & Myrtle Ave,40225,4651.02,40.693261,-73.968896
829,Clinton St & 4 Place,14324,4119.04,40.6783563,-74.00014502
830,Clinton St & 7 St,15,HB303,40.74542,-74.03332
831,Clinton St & Centre St,3357,4045.01,40.67434,-74.00194698
832,Clinton St & Cherry St,32388,5190.09,40.711471394469264,-73.98672603070736
833,Clinton St & Grand St,82777,5303.06,40.71559509,-73.9870295
834,Clinton St & Joralemon St,32992,4605.04,40.69239502,-73.99337909
835,Clinton St & Newark St,7,HB409,40.73743,-74.03571
836,Clinton St & Tillary St,27167,4748.07,40.69623297129316,-73.99142056703568
837,Clinton St & Union St,21673,4266.03,40.6831164,-73.99785267
838,Coffey St & Conover St,7214,4137.10,40.677236,-74.015665
839,Coffey St & Ferris St,6794,4137.14,40.67818387977647,-74.0170168876648
840,College Ave & E 169 St,5705,8141.05,40.835122799036405,-73.91196817159653
841,College Ave & E 170 St,3790,8175.06,40.837576,-73.910489
842,Columbia Heights & Cranberry St,16260,4829.01,40.70037867,-73.99548059
843,Columbia St & Degraw St,13880,4422.04,40.6859296,-74.00242364
844,Columbia St & Kane St,8357,4422.05,40.68763155,-74.0016256
845,Columbia St & Lorraine St,2267,4013.08,40.6747055,-74.0075572
846,Columbia St & Rivington St,27077,5365.02,40.71739973,-73.98016555
847,Columbia St & W 9 St,3094,4086.05,40.6769993,-74.00647134
848,Columbus Ave & W 103 St,11875,7595.17,40.7969347,-73.9643412291
849,Columbus Ave & W 72 St,79940,7175.05,40.7770575,-73.97898475
850,Columbus Ave & W 95 St,52222,7520.07,40.7919557,-73.968087
851,Columbus Dr at Exchange Pl,1,JC106,40.71687,-74.03281
852,Columbus Drive,42,JC014,40.71835519823214,-74.03891444206238
853,Columbus Park - Clinton St & 9 St,25,HB501,40.74816121065146,-74.0324530005455
854,Columbus Pl & Atlantic Ave,2116,4146.02,40.67717,-73.92285
855,Commerce St & Van Brunt St,6566,4243.01,40.6812117,-74.00860912
856,Communipaw & Berry Lane,4,JC084,40.71435836870427,-74.06661093235016
857,Concord St & Bridge St,13272,4781.03,40.69766564,-73.98476437
858,Concourse Village East & E 158 St,7815,8000.02,40.823732,-73.919379
859,Concourse Village West & E 156 St,5618,7962.01,40.823162,-73.923267
860,Congress St & Clinton St,23778,4455.10,40.68825516598005,-73.99545192718506
861,Congress St & Hicks St,12661,4497.09,40.6893952,-73.9995126
862,Convent Ave & W 135 St,12633,7860.08,40.818215,-73.950988
863,Convent Ave & W 151 St,3896,8049.10,40.82831,-73.942924
864,Cooper Ave & 65 Pl,2081,4862.07,40.69953,-73.88873
865,Cooper Square & Astor Pl,78574,5712.03,40.72951496224949,-73.99075269699097
866,Corona Ave & 102 St,448,6222.04,40.74419,-73.8619
867,Corona Ave & 111 St,232,6053.01,40.7408,-73.84978
868,Corona Ave & 90 St,379,6123.02,40.74154,-73.87484
869,Corona Ave & 92 St,87,6155.03,40.7424,-73.87251
870,Corona Ave & 98 St,143,6188.04,40.74448,-73.86516
871,Cortelyou Rd & Albany Ave,568,3121.01,40.64483,-73.93853
872,Cortelyou Rd & Argyle Rd,3160,2984.04,40.64034,-73.96603
873,Cortelyou Rd & E 19 St,2591,3022.01,40.64269,-73.96099
874,Cortelyou Rd & E 34 St,680,3087.01,40.64454,-73.94486
875,Cortelyou Rd & Stratford Rd,3338,2898.01,40.63966,-73.96807
876,Court St & Nelson St,16402,4077.07,40.6763947,-73.99869893
877,Court St & State St,39034,4488.08,40.6902375,-73.99203074
878,Courtlandt Ave & E 149 St,6510,7840.05,40.816402,-73.919549
879,Crescent Ave & Belmont Ave,58,8447.07,40.85391,-73.8866
880,Crescent St & 30 Ave,21775,6958.06,40.768692,-73.9249574
881,Crescent St & 34 Ave,15382,6759.15,40.76108,-73.930562
882,Crescent St & 35 Ave,9542,6688.01,40.7596276,-73.9321455
883,Crescent St & Broadway,21471,6827.11,40.7633589,-73.9286471
884,Crescent St & Ditmars Blvd,7195,7233.05,40.7787185,-73.9145645
885,Creston Ave & E 178 St,4119,8379.07,40.850885,-73.906469
886,Creston Ave & E 181 St,3336,8456.02,40.8549,-73.90281
887,Crotona Ave & Crotona Park N,136,8257.03,40.84234,-73.89409
888,Crotona Ave & E 179 St,414,8330.05,40.84666,-73.88991
889,Crotona Ave & E 183 St,424,8387.03,40.85157,-73.88475
890,Crotona Ave & E Fordham Rd,162,8502.04,40.8579,-73.88147
891,Crotona Park East & E 173 St,4714,8182.02,40.837037,-73.890413
892,Crotona Park North & Prospect Ave,4902,8236.01,40.841092,-73.892317
893,Crotona Pkwy & Bronx Park S,310,8325.12,40.84784,-73.883
894,Crotona Pkwy & Elsmere Pl,176,8252.03,40.84188,-73.8855
895,Crown St & Rogers Ave,5484,3768.02,40.66639,-73.95346
896,Crown St & Troy Ave,1068,3751.05,40.66559,-73.93712
897,Cumberland St & Lafayette Ave,20796,4428.02,40.68753406,-73.97265183
898,Cypress Ave & George St,1871,4765.07,40.69812,-73.90271
899,Cypress Ave & Palmetto St,2600,4921.04,40.70157340873792,-73.90876293182373
900,Cypress Ave & St Felix Ave,1200,4687.03,40.69559,-73.89927
901,Cypress Hills St & Otto Rd,1600,4904.03,40.70204,-73.89288
902,Dahill Rd & 12 Ave,3673,3208.07,40.646037,-73.980963
903,Davidson Ave & W Burnside Ave,4247,8441.05,40.853646,-73.908731
904,Davis St & Jackson Ave,149,6278.05,40.745627,-73.945661
905,Dawson St & Intervale Ave,1598,7888.10,40.819999,-73.897263
906,DeKalb Ave & Franklin Ave,23113,4528.01,40.69064807082943,-73.95746178925037
907,DeKalb Ave & Hudson Ave,28186,4513.06,40.689888,-73.981013
908,DeKalb Ave & S Portland Ave,29653,4546.04,40.68981035,-73.97493121
909,DeKalb Ave & Vanderbilt Ave,33393,4461.04,40.68940747,-73.96885458
910,Dean St & Franklin Ave,26348,4107.13,40.67759206937376,-73.955637216568
911,Dean St & Hoyt St,13030,4446.05,40.6864442,-73.98759104
912,Dean St & Rockaway Ave,878,4096.08,40.67486,-73.91123
913,Decatur Ave & Bedford Park Blvd,1765,8664.06,40.86813,-73.88412
914,Decatur Ave & E 197 St,962,8597.01,40.86557,-73.88807
915,Decatur Ave & Oliver Pl,1176,8631.03,40.867,-73.8857764
916,Decatur St & Saratoga Ave,4313,4366.10,40.68332,-73.91711
917,Degraw St & 3 Ave,9156,4217.06,40.67977,-73.9847
918,Degraw St & Hoyt St,13993,4258.07,40.68199044270703,-73.99079024791718
919,Degraw St & Smith St,18890,4298.05,40.6829151,-73.99318208
920,Delancey St & Eldridge St,31950,5414.07,40.719383,-73.991479
921,Devoe St & Lorimer St,24832,5259.06,40.71335226222875,-73.9491033554077
922,Devoe St & Morgan Ave,9317,5282.02,40.713811,-73.93515
923,Dey St,71,JC065,40.737711,-74.066921
924,Ditmars Blvd & 102 St,477,6970.02,40.76894,-73.86832
925,Ditmars Blvd & 19 St,8348,7291.06,40.78145,-73.9183302
926,Ditmars Blvd & 31 Dr,40,6793.01,40.76138,-73.86035
927,Ditmars Blvd & 43 St,9319,7039.03,40.771203,-73.903865
928,Ditmars Blvd & 48 St,2809,6935.01,40.769219,-73.901001
929,Ditmars Blvd & 73 St,1965,6964.05,40.76817,-73.896293
930,Ditmars Blvd & 76 St,2130,6927.03,40.768442,-73.893531
931,Ditmars Blvd & 79 St,5103,6994.06,40.768728,-73.890745
932,Ditmars Blvd & 94 St,934,6978.04,40.7702,-73.87587
933,Division Ave & Hooper St,14911,5045.05,40.70684203101325,-73.9544353965357
934,Division Ave & Marcy Ave,8952,5084.03,40.70708701,-73.95796783
935,Division St & Bowery,38653,5270.08,40.714193,-73.996732
936,Dixon Mills,2,JC076,40.721630142638354,-74.04996782541275
937,Dock 72 Way & Market St,23440,4804.02,40.69985,-73.97141
938,Dock St & Front St,26537,4903.09,40.702709,-73.99253
939,Douglass St & 3 Ave,26147,4217.02,40.6802133,-73.98432695
940,Douglass St & 4 Ave,22792,4175.14,40.6792788,-73.98154004
941,Driggs Ave & Lorimer St,24392,5481.04,40.72179134,-73.9504154
942,Driggs Ave & N 9 St,34567,5411.08,40.71816969454208,-73.95520135760307
943,Driggs Ave & N Henry St,26424,5542.04,40.72325,-73.94308
944,Driggs Ave & S 2 St,22401,5235.10,40.71,-73.96
945,Duane St & Hudson St,21269,5359.12,40.71703,-74.00925
946,Duffield St & Willoughby St,27623,4596.05,40.69221589,-73.9842844
947,Dwight St & Dikeman St,550,4054.06,40.67487503856169,-74.01048018571481
948,Dwight St & Van Dyke St,4573,3981.10,40.67363551341504,-74.01195555925369
949,Dyckman St & 10 Ave,1523,8507.02,40.85890447538412,-73.9230939745903
950,Dyckman St & Henshaw St,3632,8636.04,40.867357,-73.92936
951,Dyckman St & Staff St,5547,8655.02,40.868846,-73.931537
952,E 1 St & 1 Ave,74102,5593.01,40.72335597960796,-73.98864984512329
953,E 1 St & Bowery,43885,5636.13,40.72486122254819,-73.99213135242462
954,E 10 St & 2 Ave,59731,5746.02,40.72970805644994,-73.9865979552269
955,E 10 St & Ave A,10547,5659.05,40.72740794,-73.98142006
956,E 10 St & Avenue A,49362,5659.05,40.72740794,-73.98142006
957,E 102 St & 1 Ave,26114,7407.13,40.7869946,-73.94164802
958,E 102 St & Park Ave,13612,7488.24,40.7904828,-73.95033068
959,E 103 St & Lexington Ave,18908,7463.09,40.7903051,-73.94755757
960,E 106 St & 1 Ave,13628,7456.03,40.7892529,-73.93956237
961,E 106 St & 2 Ave,8611,7482.15,40.790586067792006,-73.94195795059204
962,E 106 St & Lexington Ave,16917,7504.18,40.791976,-73.945993
963,E 106 St & Madison Ave,18010,7528.31,40.7934337,-73.94945003
964,E 11 St & 1 Ave,58368,5746.14,40.72953837,-73.98426726
965,E 11 St & 3 Ave,47240,5788.16,40.73127,-73.98849
966,E 11 St & Ave B,11538,5659.11,40.72746420692392,-73.97950418293476
967,E 11 St & Avenue B,39682,5659.11,40.72746420692392,-73.97950418293476
968,E 11 St & Broadway,357,5829.12,40.73261787,-73.99158043
969,E 114 St & 1 Ave,12862,7540.02,40.7945663,-73.9362541
970,E 115 St & Lexington Ave,15877,7599.09,40.797911,-73.9423
971,E 115 St & Madison Ave,11531,7599.02,40.7989445,-73.944846
972,E 116 St & 2 Ave,11647,7563.06,40.796879,-73.937261
973,E 117 St & 1 Ave,11414,7579.11,40.79656826080296,-73.93459528684616
974,E 118 St & 1 Ave,1955,7596.10,40.79747,-73.93504
975,E 118 St & 3 Ave,14633,7611.02,40.799139,-73.9389152
976,E 118 St & Madison Ave,17503,7640.04,40.8014866,-73.9442507
977,E 118 St & Park Ave,7611,7625.18,40.8005385,-73.9419949
978,E 12 St & 3 Ave,39893,5788.12,40.73223272,-73.98889957
979,E 12 St & Ave C,29182,5616.08,40.727243,-73.976831
980,E 123 St & Lexington Ave,11770,7636.05,40.8029263,-73.9379
981,E 128 St & 3 Ave,3271,7696.07,40.805631,-73.934077
982,E 128 St & Madison Ave,8213,7735.23,40.80756,-73.939182
983,E 13 St & 2 Ave,66263,5820.08,40.73153937464073,-73.9853024482727
984,E 13 St & Ave A,900,5779.09,40.72966729392978,-73.98067966103554
985,E 13 St & Avenue A,27970,5779.09,40.72966729392978,-73.98067966103554
986,E 132 St & Madison Ave,11488,7748.02,40.810224,-73.937195
987,E 133 St & Cypress Pl,1913,7642.04,40.80262,-73.9174
988,E 134 St & Walnut Ave,641,7613.04,40.800425,-73.911034
989,E 135 St & St Ann's Ave,3749,7687.05,40.805089,-73.918889
990,E 138 St & 5 Av,6727,7809.13,40.81449,-73.936153
991,E 138 St & 5 Ave,1833,7809.13,40.81449,-73.936153
992,E 138 St & Cypress Ave,7451,7669.10,40.805559,-73.914718
993,E 138 St & Grand Concourse,3042,7803.08,40.813224,-73.930605
994,E 138 St & Park Ave,6657,7803.02,40.81263616769319,-73.92924964427948
995,E 138 St & Willow Ave,2889,7654.04,40.804168,-73.911545
996,E 14 St & 1 Ave,58862,5779.1,40.73139303364151,-73.98286700248718
997,E 14 St & Ave B,10030,5736.09,40.72938685,-73.97772429
998,E 14 St & Avenue B,41157,5736.09,40.72938685,-73.97772429
999,E 141 St & Jackson Ave,4239,7703.14,40.806896,-73.911837
1000,E 141 St & St Ann's Ave,4899,7722.06,40.808633,-73.916124
1001,E 142 St & 3 Ave,9616,7781.10,40.812735,-73.923697
1002,E 144 St & Brook Ave,4325,7777.02,40.811675,-73.917037
1003,E 147 St & Bergen Ave,5670,7840.11,40.814673,-73.91839
1004,E 149 St & Eagle Ave,5692,7793.02,40.814046,-73.91186
1005,E 149 St & Jackson Ave,7389,7812.01,40.813135,-73.909235
1006,E 149 St & Morris Ave,8875,7863.03,40.81734,-73.922962
1007,E 149 St & Park Ave,8021,7884.04,40.818154,-73.925294
1008,E 15 St & 3 Ave,57953,5863.07,40.734232,-73.986923
1009,E 150 St & Gerard Ave,2661,7906.13,40.820089,-73.928947
1010,E 153 St & E 157 St,5682,8025.01,40.826677,-73.929327
1011,E 155 St & Courtlandt Ave,3494,7940.02,40.82057,-73.917579
1012,E 156 & Brook Ave,6159,7896.11,40.819823,-73.912411
1013,E 156 St & Brook Ave,1491,7896.11,40.819823,-73.912411
1014,E 156 St & Courtlandt Ave,4145,7940.04,40.82123860172,-73.9173299074173
1015,E 157 St & River Ave,6888,8005.03,40.825737,-73.927311
1016,E 158 St & Melrose Ave,4694,7957.11,40.822215,-73.914688
1017,E 16 St & 5 Ave,71161,6022.04,40.73726186,-73.99238967
1018,E 16 St & Cortelyou Rd,2655,3070.04,40.64173,-73.96364
1019,E 16 St & Irving Pl,49845,5938.11,40.735367055605394,-73.98797392845154
1020,E 160 St & Tinton Ave,3556,7931.05,40.820302,-73.903944
1021,E 161 St & Park Ave,8055,7979.17,40.824811,-73.916407
1022,E 161 St & River Ave,19556,8041.07,40.827883,-73.927111
1023,E 163 St & Tiffany St,3551,7927.08,40.821075,-73.895069
1024,E 163 St & Union Ave,5840,7970.05,40.822545,-73.901824
1025,E 165 St & Clay Ave,4866,8052.02,40.82809,-73.91288
1026,E 165 St & Fox St,2244,7966.02,40.82394,-73.894025
1027,E 165 St & Jerome Ave,3432,8130.02,40.83263,-73.925101
1028,E 167 St & Bryant Ave,1825,8040.03,40.826706,-73.888719
1029,E 167 St & Clay Ave,4839,8088.01,40.83094,-73.91125
1030,E 167 St & Franklin Ave,4757,8048.01,40.82895,-73.90521
1031,E 169 St & Fox St,1987,8024.05,40.827184,-73.893721
1032,E 169 St & Webster Ave,6125,8122.04,40.834015,-73.908863
1033,E 17 St & 2 Ave,39227,5896.01,40.73431166276575,-73.98372530937195
1034,E 17 St & Beverley Rd,1884,3148.08,40.64466,-73.96322
1035,E 17 St & Broadway,101841,5980.07,40.73704984,-73.99009296
1036,E 170 St & Clay Ave,6268,8156.01,40.837213,-73.908345
1037,E 170 St & Sheridan Ave,9479,8194.07,40.838315,-73.912604
1038,E 170 St & Webster Ave,9205,8156.03,40.83617913677475,-73.90730146322765
1039,E 171 St & 3 Ave,5666,8171.06,40.837119,-73.902185
1040,E 171 St & Webster Ave,5550,8190.03,40.838379,-73.905838
1041,E 174 St & Longfellow Ave,5015,8144.09,40.836274,-73.884308
1042,E 174 St & Walton Ave,3005,8285.09,40.844811,-73.912042
1043,E 176 St & Clinton Ave,282,8272.08,40.84311,-73.89149
1044,E 178 St & Monterey Ave,119,8351.06,40.84749,-73.89464
1045,E 179 St & Daly Ave,116,8268.08,40.84335,-73.88247
1046,E 18 St & Church Ave,3748,3263.01,40.64958,-73.96316
1047,E 180 St & Monterey Ave,432,8392.02,40.85025,-73.89301
1048,E 180 St & Prospect Ave,244,8346.06,40.84696,-73.88663
1049,E 181 St & Bathgate Ave,133,8415.01,40.85198,-73.89438
1050,E 182 St & Belmont Ave,140,8410.10,40.85089,-73.88793
1051,E 182 St & Morris Ave,4089,8494.01,40.85670801831255,-73.90265285968779
1052,E 182 St & Park Ave,230,8451.07,40.85455,-73.89507
1053,E 184 St & 3 Ave,237,8467.03,40.85472,-73.89022
1054,E 187 St & 3 Ave,152,8489.06,40.85724,-73.8909
1055,E 188 St & Creston Ave,5494,8566.05,40.861669,-73.898589
1056,E 188 St & Hughes Ave,72,8485.01,40.8561,-73.88625
1057,E 189 St & Bathgate Ave,264,8505.08,40.85859,-73.88821
1058,E 19 St & 3 Ave,34884,5938.01,40.73624527,-73.98473765
1059,E 19 St & Beverley Rd,851,3148.09,40.64483,-73.9613
1060,E 191 St & Bathgate Ave,33,8541.04,40.8601,-73.8866
1061,E 2 St & 2 Ave,28333,5593.02,40.72502876,-73.99069656
1062,E 2 St & Ave A,11622,5553.10,40.72307749068673,-73.98583620786667
1063,E 2 St & Ave B,7422,5515.02,40.72217444,-73.98368779
1064,E 2 St & Ave C,8021,5476.03,40.7208736,-73.98085795
1065,E 2 St & Avenue A,40426,5553.1,40.72307749068673,-73.98583620786667
1066,E 2 St & Avenue B,50404,5515.02,40.72217444,-73.98368779
1067,E 2 St & Avenue C,38971,5476.03,40.7208736,-73.98085795
1068,E 20 St & 2 Ave,48417,5971.08,40.73587678,-73.98205027
1069,E 20 St & FDR Dr,62024,5886.13,40.733208626522426,-73.9756813647
1070,E 20 St & Park Ave,48332,6055.08,40.73827428,-73.98751968
1071,E 201 St & Briggs Ave,1563,8717.07,40.87207,-73.88459
1072,E 21 St & Church Ave,3031,3294.03,40.65007,-73.96001
1073,E 22 St & 2 Ave,51074,5971.09,40.73716919369882,-73.98122549057007
1074,E 23 St & 1 Ave,59601,5929.01,40.736502,-73.97809472
1075,E 25 St & 1 Ave,39750,6004.07,40.7381765,-73.97738662
1076,E 25 St & 2 Ave,59008,6046.02,40.73912601,-73.97973776
1077,E 26 St & 3 Ave,43799,6089.11,40.74069317733043,-73.98160636425018
1078,E 27 St & 1 Ave,55610,6004.06,40.739445,-73.976806
1079,E 27 St & Park Ave S,47520,6131.13,40.74275179648995,-73.9847157150507
1080,E 3 St & 1 Ave,40761,5553.03,40.72467721,-73.98783413
1081,E 3 St & Church Ave,2965,3046.03,40.643817,-73.977433
1082,E 30 St & Park Ave S,36895,6206.08,40.74444921,-73.98303529
1083,E 31 St & 3 Ave,32888,6239.08,40.74394314,-73.97966069
1084,E 32 St & Park Ave,66118,6280.12,40.7457121,-73.98194829
1085,E 33 St & 1 Ave,96856,6197.08,40.74322681432173,-73.97449783980846
1086,E 33 St & 5 Ave,57053,6322.01,40.74765947,-73.98490707
1087,E 34 St & Church Ave,347,3318.05,40.65116,-73.94577
1088,E 34 St & Linden Blvd,631,3391.10,40.65302,-73.94599
1089,E 35 St & Madison Ave,30497,6398.08,40.74848023448579,-73.98255586624146
1090,E 38 St & Church Ave,44,3350.04,40.65106,-73.94193
1091,E 39 St & 2 Ave,51311,6345.08,40.74803319428767,-73.973827958107
1092,E 39 St & Lexington Ave,58332,6389.09,40.7494985460252,-73.97729203113158
1093,E 4 St & 2 Ave,48425,5593.04,40.7262807,-73.98978041
1094,E 4 St & Ave B,45935,5515.08,40.72334683218016,-73.98265913128853
