,end_station_name,count,end_station_id,end_lat,end_lng
401,Ashland Pl & Dekalb Ave,13536,4513.09,40.690065,-73.978776
402,Astor Place,3,JC077,40.71928220070702,-74.07126188278198
403,Astoria Park S & Shore Blvd,14803,7159.08,40.7767,-73.927631
404,Atlantic Ave & Fort Greene Pl,28101,4354.07,40.68382604,-73.97632328
405,Atlantic Ave & Furman St,35380,4614.04,40.69165183,-73.9999786
406,Audobon Ave & W 179 St,2843,8316.02,40.847305,-73.933291
407,Audubon Ave & Fort George Ave,687,8491.07,40.85715781391904,-73.92717361450195
408,Audubon Ave & W 192 St,2607,8469.05,40.85589030603889,-73.92708241939545
409,Ave A & E 11 St,44552,5703.13,40.72854745023944,-73.98175925016403
410,Ave A & E 14 St,67879,5779.11,40.73031071000895,-73.98047178983688
411,Ave D & E 8 St,21991,5506.10,40.72368361,-73.97574813
412,Avenue C & E 18 St,19813,5769.04,40.730563,-73.973984
413,Avenue D & E 10 St,15924,5575.13,40.72506551015475,-73.97515833377838
414,Avenue D & E 12 St,9379,5575.08,40.72580614,-73.97422494
415,Avenue D & E 3 St,31129,5436.09,40.72082834,-73.97793172
416,Bailey Ave & Sedgwick Ave,921,8643.01,40.86571,-73.90857
417,Bailey Ave & W 193 St,1088,8676.01,40.87069,-73.90678
418,Bainbridge Ave & Bedford Park Blvd,1705,8682.06,40.87002,-73.88565
419,Bainbridge Ave & E 193 St,1523,8582.02,40.86389,-73.89246
420,Bainbridge Ave & E 196 St,1975,8615.01,40.86648,-73.89042
421,Bainbridge Ave & E 198 St,1964,8649.03,40.8684871,-73.8884559781
422,Baldwin at Montgomery,3,JC020,40.7236589,-74.0641943
423,Bank St & Hudson St,32286,5922.08,40.73652889,-74.00618026
424,Bank St & Washington St,34380,5964.01,40.7361967,-74.00859207
425,Banker St & Meserole Ave,11990,5633.04,40.72606,-73.95621
426,Barclay St & Church St,14752,5216.04,40.71291224,-74.01020234
427,Barrow St & Hudson St,44219,5805.05,40.73172428,-74.00674436
428,Barry St & Tiffany St,671,7844.05,40.816126,-73.891559
429,Bay St & Court St,3245,3931.09,40.671409,-74.001328
430,Bayard St & Baxter St,37173,5351.03,40.71602118,-73.99974372
431,Bayard St & Leonard St,18745,5442.05,40.71915571696044,-73.94885390996933
432,Beaver St & Fayette St,14009,4840.06,40.70099,-73.93921
433,Beck St & Leggett Ave,3031,7807.04,40.815077,-73.899939
434,Bedford Ave & Bergen St,26154,4066.15,40.676368,-73.952918
435,Bedford Ave & Montgomery St,7652,3736.03,40.665816,-73.956934
436,Bedford Ave & Nassau Ave,36592,5550.05,40.72311651,-73.95212324
437,Bedford Ave & S 9 St,11392,5093.01,40.70853074,-73.96408963
438,Bedford Park Blvd & Paul Ave,1718,8752.01,40.87444,-73.89186
439,Bergen Ave,35,JC095,40.722103786686034,-74.07145500183105
440,Bergen Ave & E 152 St,3459,7858.02,40.817166,-73.914737
441,Bergen Ave & Sip Ave,12,JC109,40.73100888698729,-74.06443700194359
442,Bergen Ave & Stegman St,8,JC108,40.70657545063453,-74.0867006778717
443,Bergen St & 4 Ave,21415,4322.06,40.68256425759694,-73.9798977971077
444,Bergen St & Buffalo Ave,55,4072.02,40.6747,-73.92512
445,Bergen St & Flatbush Ave,26908,4281.08,40.680944723477296,-73.97567331790923
446,Bergen St & Kingston Ave,475,4089.01,40.6756,-73.9415
447,Bergen St & Saratoga Ave,40,4064.03,40.67423,-73.91656
448,Bergen St & Smith St,32628,4446.01,40.6867443,-73.99063168
449,Bergen St & Troy Ave,131,4048.03,40.67524,-73.93596
450,Bergen St & Vanderbilt Ave,37581,4157.10,40.6794388,-73.9680438
451,Berkeley Pl & 6 Ave,13534,4134.06,40.6765304,-73.97846879
452,Berkeley Pl & 7 Ave,32865,4051.01,40.675146838709786,-73.97523209452629
453,Berry St & N 8 St,43264,5379.09,40.7190095,-73.95852515
454,Bialystoker Pl & Delancey St,19254,5335.03,40.71622644,-73.98261206
455,Bleecker St & Crosby St,61475,5679.08,40.72615604980408,-73.99510189890862
456,Bloomfield St & 15 St,54,HB203,40.75453,-74.02658
457,Boerum Pl	& Pacific St,93,4488.09,40.688489,-73.99116
458,Boerum Pl\t& Pacific St,17999,4488.09,40.68848905639242,-73.99116039276123
459,Boerum St & Broadway,15640,5004.02,40.70538077,-73.94976519
460,Bond St & Bergen St,15081,4404.10,40.6849668,-73.98620772
461,Bond St & Fulton St,13558,4479.06,40.68962188790333,-73.98304268717766
462,Boone Ave & E 172 St,2802,8110.04,40.832649,-73.885272
463,Borden Ave & Review Ave,1196,6001.01,40.73866345465306,-73.94093804061413
464,Boston Rd & E 167 St,4553,8048.04,40.828199,-73.903719
465,Boston Rd & Prospect Ave,4344,8133.08,40.833246,-73.896599
466,Botanical Sq & Webster Ave,3434,8646.02,40.86814,-73.88145
467,Bradhurst Ave & W 148 St,7085,7992.04,40.825125,-73.941616
468,Bradley Ave & Greenpoint Ave,1401,5917.02,40.73565914819229,-73.93478840589523
469,Brevoort Pl & Bedford Ave,634,4181.10,40.68012,-73.95362
470,Bridge St & Water St,17102,4968.03,40.702969,-73.984691
471,Bridge St & York St,6867,4853.06,40.70133448066992,-73.98471236228943
472,Broad St & Bridge St,21060,4962.08,40.70365182,-74.01167797
473,Broad St & Water St,142,4920.11,40.70293782409166,-74.01149354875088
474,Broadway	& W 48 St,1304,6708.04,40.760177,-73.984868
475,Broadway & 12 St,6768,6901.01,40.7668,-73.9347774
476,Broadway & 49 St,1877,6587.04,40.755389,-73.911517
477,Broadway & 51 St,3548,6545.07,40.754164,-73.908906
478,Broadway & Battery Pl,32627,4962.01,40.70463334,-74.01361706
479,Broadway & Berry St,45972,5164.04,40.71044554,-73.96525063
480,Broadway & E 14 St,100975,5905.12,40.73454567,-73.99074142
481,Broadway & E 19 St,50710,6098.12,40.73866091428551,-73.98987293243407
482,Broadway & E 21 St,98085,6098.10,40.73988840858996,-73.98958593606949
483,Broadway & Ellwood St,2995,8547.04,40.862058,-73.929719
484,Broadway & Furman Ave,2349,4244.06,40.68139,-73.90756
485,Broadway & Hancock St,7475,4441.06,40.68663,-73.9168
486,Broadway & Kosciuszko St,12144,4608.01,40.69329,-73.92852
487,Broadway & Madison St,11745,4483.10,40.68822,-73.91966
488,Broadway & Morris St,21779,5033.01,40.705945132708806,-74.01321887969969
489,Broadway & Moylan Pl,12578,7823.03,40.8143256,-73.9590255
490,Broadway & Roebling St,23438,5125.07,40.70924826276157,-73.96063148975372
491,Broadway & W 122 St,11231,7783.18,40.8120562,-73.9612547
492,Broadway & W 131 St,9330,7865.09,40.817555,-73.957163
493,Broadway & W 133 St,9434,7903.02,40.8190344,-73.956156
494,Broadway & W 138 St,1819,7942.07,40.82182,-73.95353
495,Broadway & W 142 St,6357,7981.16,40.824686,-73.951947
496,Broadway & W 153 St,3265,8089.05,40.831327,-73.946665
497,Broadway & W 155 St,7669,8123.02,40.83299,-73.94592
498,Broadway & W 160 St,8622,8157.06,40.835775,-73.9434
499,Broadway & W 165 St,3805,8191.01,40.839137,-73.941409
500,Broadway & W 168 St,7651,8226.06,40.84089603193041,-73.93972098827362
501,Broadway & W 185 St,4855,8416.07,40.852538,-73.93441
502,Broadway & W 192 St,4484,8511.08,40.857994,-73.932173
503,Broadway & W 220 St,3704,8715.01,40.872412,-73.912807
504,Broadway & W 25 St,101113,6173.08,40.74286877312112,-73.98918628692627
505,Broadway & W 29 St,77073,6289.06,40.7462009,-73.98855723
506,Broadway & W 36 St,32934,6441.01,40.75097711,-73.98765428
507,Broadway & W 37 St,18549,6441.02,40.75172632,-73.98753523
508,Broadway & W 38 St,55582,6560.15,40.7529728216068,-73.98734897375107
509,Broadway & W 41 St,71832,6560.01,40.75513557,-73.98658032
510,Broadway & W 48 St,9300,6708.04,40.76017739537783,-73.98486793041229
511,Broadway & W 51 St,50749,6779.04,40.76228826,-73.98336183
512,Broadway & W 53 St,46699,6779.05,40.76344058,-73.98268129
513,Broadway & W 56 St,49349,6847.02,40.7652654,-73.98192338
514,Broadway & W 58 St,113526,6948.10,40.76695317,-73.98169333
515,Broadway & W 61 St,55314,7014.12,40.77003010255044,-73.9819684624672
516,Broadway & Whipple St,14494,4883.03,40.7016657,-73.9437303
517,Broadway and Berry St,767,5164.05,40.71036129922581,-73.96530389785767
518,Broadway\t& W 48 St,48804,6708.04,40.76017739537783,-73.98486793041229
519,Bronx Shore Comfort Station,4072,7618.01,40.80046,-73.92404
520,Brook Ave & E 138 St,5378,7707.08,40.807408,-73.91924
521,Brook Ave & E 141 St,2896,7740.08,40.809619,-73.917875
522,Brook Ave & E 148 St,3615,7816.14,40.814383,-73.915368
523,Brook Ave & E 157 St,3855,7935.07,40.820713,-73.911759
524,Brooklyn Ave & Dean St,145,4131.03,40.67669,-73.94437
525,Brooklyn Ave & Prospect Pl,656,4057.04,40.67412,-73.94447
526,Brooklyn Bridge Park - Pier 2,20207,4756.04,40.698458,-73.997178
527,Bruckner Blvd & Bryant Ave,3839,7944.11,40.821952,-73.888546
528,Buchanan Pl & Grand Ave,1307,8535.01,40.85834,-73.90626
529,Buffalo Ave & St Johns Pl,32,3885.06,40.67015,-73.92538
530,Bulova Ave & Brooklyn Queens Expressway W,3111,6766.03,40.762507,-73.902534
531,Bus Slip & State St,23020,4889.06,40.701907,-74.013942
532,Bushwick Ave & Dekalb Ave,7679,4680.05,40.69502,-73.92825
533,Bushwick Ave & Forrest St,8508,4914.03,40.70076,-73.93641
534,Bushwick Ave & Furman Ave,2441,4317.05,40.68281,-73.90623
535,Bushwick Ave & Harman St,10267,4640.01,40.69356,-73.92524
536,Bushwick Ave & Linden St,7742,4600.09,40.69146,-73.92146
537,Bushwick Ave & McKibbin St,7175,5027.02,40.705517,-73.93936
538,Bushwick Ave & Powers St,15528,5250.05,40.71247661,-73.94100005
539,Bushwick Ave & Stagg St,5716,5140.06,40.709897,-73.94008
540,Butler St & Court St,12290,4339.01,40.6849894,-73.99440329
541,Cabrini Blvd & W 177 St,2792,8358.10,40.848282,-73.941343
542,Cadman Plaza E & Red Cross Pl,18830,4821.06,40.69991755,-73.98971773
543,Cadman Plaza E & Tillary St,19518,4677.01,40.69597683,-73.99014892
544,Calyer St & Guernsey St,11545,5709.03,40.72755807335852,-73.95505852997303
545,Calyer St & Jewel St,11490,5743.02,40.72984,-73.94839
546,Cambridge Pl & Gates Ave,15609,4377.04,40.68488,-73.96304
547,Canal St & Rutgers St,66849,5303.08,40.71427487,-73.98990025
548,Carlton Ave & Dean St,22816,4199.12,40.6809741,-73.9710097
549,Carlton Ave & Flushing Ave,11554,4732.08,40.697787,-73.973736
550,Carlton Ave & Park Ave,8449,4732.04,40.69580705,-73.97355569
551,Carlton Ave & St Marks Ave,3314,4199.13,40.67911856082165,-73.97176265716553
552,Carmine St & 6 Ave,55440,5763.03,40.73038599,-74.00214988
553,Carroll St & 5 Ave,20562,4060.09,40.6751622,-73.9814832
554,Carroll St & 6 Ave,17976,4019.06,40.6740886,-73.9787282
555,Carroll St & Bond St,10916,4184.07,40.6786115,-73.99037292
556,Carroll St & Columbia St,14475,4348.07,40.6830456,-74.00348559
557,Carroll St & Franklin Ave,5975,3847.04,40.6679411,-73.9588
558,Carroll St & Smith St,26476,4225.14,40.680611,-73.99475825
559,Carroll St & Washington Ave,6301,3887.03,40.6686744,-73.9618148
560,Cathedral Pkwy & Broadway,30803,7680.03,40.804213,-73.96699104
561,Catherine St & Monroe St,22315,5128.04,40.71117444,-73.99682619
562,Caton Ave & Argyle Rd,6696,3303.01,40.649681,-73.967829
563,Caton Ave & E 10 St,4787,3230.01,40.648481,-73.97058
564,Caton Ave & E 7 St,4621,3199.01,40.647718,-73.973663
565,Cauldwell Ave & E 158 St,2532,7913.15,40.81989,-73.908351
566,Cauldwell Ave & E 161 St,3311,7952.02,40.82188,-73.907521
567,Cedar Ave & W Fordham Rd,1368,8575.02,40.86156,-73.91219
568,Cedar St & Evergreen Ave,5723,4721.01,40.69671,-73.92807
569,Cedar St & Myrtle Ave,8477,4751.01,40.697842,-73.926241
570,Center Blvd & 48 Ave,11199,6254.06,40.745038,-73.957539
571,Center Blvd & 51 Ave,21488,6179.07,40.74336608027021,-73.95960688591003
572,Central Ave & Covert St,4471,4550.05,40.68929,-73.90951
573,Central Ave & Decatur St,3463,4432.1,40.6882,-73.90798
574,Central Ave & Flushing Ave,7317,4947.04,40.702831,-73.9333
575,Central Ave & Himrod St,6690,4713.01,40.69676,-73.92302
576,Central Ave & Melrose St,7178,4832.07,40.70112,-73.93039
577,Central Ave & Starr Street,11873,4792.03,40.700003,-73.92834
578,Central Ave & Weirfield St,6134,4591.04,40.69055,-73.91181
579,Central Ave & Woodbine St,8560,4632.10,40.69296,-73.91605
580,Central Park North & Adam Clayton Powell Blvd,54829,7617.07,40.799484,-73.955613
581,Central Park S & 6 Ave,89267,6876.04,40.76590936,-73.97634151
582,Central Park W & W 103 St,29072,7577.27,40.79558954105342,-73.96188408136368
583,Central Park W & W 91 St,51004,7453.01,40.78866499127884,-73.96680057048798
584,Central Park W & W 97 St,40537,7538.18,40.79249519495111,-73.96417066463071
585,Central Park West & W 68 St,65455,7079.06,40.7734066,-73.97782542
586,Central Park West & W 72 St,68348,7141.07,40.77579376683666,-73.9762057363987
587,Central Park West & W 76 St,38628,7253.04,40.77896784,-73.97374737
588,Central Park West & W 85 St,53297,7354.01,40.78476,-73.969862
589,Centre St & Chambers St,61205,5207.01,40.71273266,-74.0046073
590,Centre St & Seneca Ave,2993,4837.03,40.69969,-73.9022
591,Centre St & Worth St,38283,5279.03,40.71494807,-74.00234482
592,Charlotte St & Boston Rd,1718,8167.04,40.8358771,-73.8931428
593,Chauncey St & Howard Ave,690,4293.05,40.68158,-73.91959
594,Chauncey St & Malcolm X Blvd,642,4228.06,40.68044,-73.92842
595,Chauncey St & Stuyvesant Ave,1239,4196.05,40.68012,-73.93168
596,Cherry St,19613,5181.04,40.71219906,-73.97948148
597,Chester Ave & 12 Ave,1833,3135.04,40.644367,-73.984276
598,Christ Hospital,3,JC034,40.734785818,-74.050443636
599,Christopher St & Greenwich St,69010,5847.01,40.73291553,-74.00711384
600,Church Ave & McDonald Ave,2716,3090.06,40.642809,-73.979239
601,Church Ave & Story St,2533,3007.05,40.642031,-73.981073
602,Church Sq Park - 5 St & Park Ave,11,HB601,40.74265933273143,-74.03223305940628
603,Church St & Thomas St,53,5359.13,40.71688538495366,-74.00650128722191
604,Church St & Worth St,5038,5359.13,40.71688538495366,-74.00650128722191
605,City Hall,4,JC003,40.7177325,-74.043845
606,City Hall - Washington St & 1 St,1,HB105,40.73736,-74.03097
607,Clark St & Henry St,32410,4789.03,40.69760127,-73.99344559
608,Classon Ave & St Marks Ave,21362,4074.03,40.6765198,-73.9596082
609,Clay Ave & Claremont Pkwy,3724,8225.05,40.83999,-73.90549
610,Clay Ave & E 173 St,2660,8281.06,40.843264,-73.904867
611,Clermont Ave & Lafayette Ave,18456,4461.01,40.68764484,-73.96968902
612,Clermont Ave & Park Ave,13204,4692.01,40.69573398,-73.97129668
613,Cleveland Pl & Spring St,93398,5492.05,40.722103786686034,-73.99724900722504
614,Cliff St & Fulton St,30485,5065.14,40.70838,-74.00495
615,Clinton Ave & Flushing Ave,14051,4762.04,40.69794,-73.96986848
616,Clinton Ave & Myrtle Ave,34034,4651.02,40.693261,-73.968896
617,Clinton St & 4 Place,12218,4119.04,40.6783563,-74.00014502
618,Clinton St & 7 St,1,HB303,40.74542,-74.03332
619,Clinton St & Centre St,3652,4045.01,40.67434,-74.00194698
620,Clinton St & Cherry St,28984,5190.09,40.711471394469264,-73.98672603070736
621,Clinton St & Grand St,73735,5303.06,40.71559509,-73.9870295
622,Clinton St & Joralemon St,27710,4605.04,40.69239502,-73.99337909
623,Clinton St & Newark St,3,HB409,40.73743,-74.03571
624,Clinton St & Tillary St,21633,4748.07,40.69623297129316,-73.99142056703568
625,Clinton St & Union St,19304,4266.03,40.6831164,-73.99785267
626,Coffey St & Conover St,6277,4137.1,40.677236,-74.015665
627,Coffey St & Ferris St,6688,4137.14,40.67818387977647,-74.0170168876648
628,College Ave & E 169 St,29,8141.05,40.835122799036405,-73.91196817159653
629,College Ave & E 170 St,2697,8175.06,40.837576,-73.910489
630,Columbia Heights & Cranberry St,15161,4829.01,40.70037867,-73.99548059
631,Columbia St & Degraw St,11837,4422.04,40.6859296,-74.00242364
632,Columbia St & Kane St,8924,4422.05,40.68763155,-74.0016256
633,Columbia St & Lorraine St,2264,4013.08,40.6747055,-74.0075572
634,Columbia St & Rivington St,22944,5365.02,40.71739973,-73.98016555
635,Columbia St & W 9 St,3496,4086.05,40.6769993,-74.00647134
636,Columbus Ave & W 103 St,11081,7595.17,40.7969347,-73.9643412291
637,Columbus Ave & W 72 St,70971,7175.05,40.7770575,-73.97898475
638,Columbus Ave & W 95 St,39715,7520.07,40.7919557,-73.968087
639,Columbus Dr at Exchange Pl,8,JC106,40.71687,-74.03281
640,Columbus Drive,25,JC014,40.71835519823214,-74.03891444206238
641,Columbus Park - Clinton St & 9 St,10,HB501,40.74816121065146,-74.0324530005455
642,Columbus Pl & Atlantic Ave,27,4146.02,40.67717,-73.92285
643,Commerce St & Van Brunt St,6211,4243.01,40.6812117,-74.00860912
644,Concord St & Bridge St,10732,4781.03,40.69766564,-73.98476437
645,Concourse Village East & E 158 St,3984,8000.02,40.823732,-73.919379
646,Concourse Village West & E 156 St,3448,7962.01,40.823162,-73.923267
647,Congress St & Clinton St,20978,4455.1,40.68825516598005,-73.99545192718506
648,Congress St & Hicks St,9852,4497.09,40.6893952,-73.9995126
649,Convent Ave & W 135 St,8263,7860.08,40.818215,-73.950988
650,Convent Ave & W 151 St,2963,8049.10,40.82831,-73.942924
651,Cooper Square & Astor Pl,55999,5712.03,40.72951496224949,-73.99075269699097
652,Court St & Nelson St,14259,4077.07,40.6763947,-73.99869893
653,Court St & State St,31961,4488.08,40.6902375,-73.99203074
654,Courtlandt Ave & E 149 St,5980,7840.05,40.816402,-73.919549
655,Courtlandt Ave & E 157 St,263,7979.01,40.822267,-73.916792
656,Crescent St & 30 Ave,19442,6958.06,40.768692,-73.9249574
657,Crescent St & 34 Ave,13138,6759.15,40.76108,-73.930562
658,Crescent St & 35 Ave,8527,6688.01,40.7596276,-73.9321455
659,Crescent St & Broadway,19059,6827.11,40.7633589,-73.9286471
660,Crescent St & Ditmars Blvd,6456,7233.05,40.7787185,-73.9145645
661,Creston Ave & E 178 St,3228,8379.07,40.850885,-73.906469
662,Creston Ave & E 181 St,2542,8456.02,40.8549,-73.90281
663,Crotona Park East & E 173 St,1907,8182.02,40.837037,-73.890413
664,Crotona Park North & Prospect Ave,2638,8236.01,40.841092,-73.892317
665,Cumberland St & Lafayette Ave,19938,4428.02,40.68753406,-73.97265183
666,Cypress Ave & George St,2079,4765.07,40.69812,-73.90271
667,Cypress Ave & Palmetto St,1726,4921.04,40.70157340873792,-73.90876293182373
668,Dahill Rd & 12 Ave,3400,3208.07,40.646037,-73.980963
669,Davidson Ave & W Burnside Ave,2878,8441.05,40.853646,-73.908731
670,Dawson St & Intervale Ave,1164,7888.10,40.819999,-73.897263
671,DeKalb Ave & Franklin Ave,20933,4528.01,40.69064807082943,-73.95746178925037
672,DeKalb Ave & Hudson Ave,26492,4513.06,40.689888,-73.981013
673,DeKalb Ave & S Portland Ave,27094,4546.04,40.68981035,-73.97493121
674,DeKalb Ave & Vanderbilt Ave,28839,4461.04,40.68940747,-73.96885458
675,Dean St & Franklin Ave,22527,4107.13,40.67759206937376,-73.955637216568
676,Dean St & Hoyt St,16814,4446.05,40.6864442,-73.98759104
677,Decatur Ave & Bedford Park Blvd,1368,8664.06,40.86813,-73.88412
678,Decatur Ave & E 197 St,768,8597.01,40.86557,-73.88807
679,Decatur Ave & Oliver Pl,623,8631.03,40.867,-73.8857764
680,Decatur St & Saratoga Ave,217,4366.10,40.68332,-73.91711
681,Degraw St & Hoyt St,12290,4258.07,40.68199044270703,-73.99079024791718
682,Degraw St & Smith St,15801,4298.05,40.6829151,-73.99318208
683,Delancey St & Eldridge St,21700,5414.07,40.719383,-73.991479
684,Devoe St & Lorimer St,23963,5259.06,40.71335226222875,-73.9491033554077
685,Devoe St & Morgan Ave,8250,5282.02,40.713811,-73.93515
686,Dey St,15,JC065,40.737711,-74.066921
687,Ditmars Blvd & 19 St,8824,7291.06,40.78145,-73.9183302
688,Ditmars Blvd & 43 St,7310,7039.03,40.771203,-73.903865
689,Ditmars Blvd & 48 St,1258,6935.01,40.769219,-73.901001
690,Ditmars Blvd & 73 St,1804,6964.05,40.76817,-73.896293
691,Ditmars Blvd & 76 St,1655,6927.03,40.768442,-73.893531
692,Ditmars Blvd & 79 St,3440,6994.06,40.768728,-73.890745
693,Division Ave & Hooper St,12002,5045.05,40.70684203101325,-73.9544353965357
694,Division Ave & Marcy Ave,8612,5084.03,40.70708701,-73.95796783
695,Division St & Bowery,35294,5270.08,40.714193,-73.996732
696,Dixon Mills,2,JC076,40.721630142638354,-74.04996782541275
697,Dock 72 Way & Market St,18291,4804.02,40.69985,-73.97141
698,Dock St & Front St,16058,4903.09,40.702709,-73.99253
699,Douglass St & 3 Ave,22722,4217.02,40.6802133,-73.98432695
700,Douglass St & 4 Ave,19270,4175.14,40.6792788,-73.98154004
701,Driggs Ave & Lorimer St,21108,5481.04,40.72179134,-73.9504154
702,Driggs Ave & N 9 St,39575,5411.08,40.71816969454208,-73.95520135760307
703,Driggs Ave & N Henry St,20549,5542.04,40.72325,-73.94308
704,Duane St & Hudson St,14777,5359.12,40.71703,-74.00925
705,Duffield St & Willoughby St,25836,4596.05,40.69221589,-73.9842844
706,Dwight St & Van Dyke St,4017,3981.1,40.67363551341504,-74.01195555925369
707,Dyckman St & 10 Ave,1905,8507.02,40.85890447538412,-73.9230939745903
708,Dyckman St & Henshaw St,4032,8636.04,40.867357,-73.92936
709,Dyckman St & Staff St,6088,8655.02,40.868846,-73.931537
710,E 1 St & 1 Ave,68842,5593.01,40.72335597960796,-73.98864984512329
711,E 1 St & Bowery,9632,5636.13,40.72486122254819,-73.99213135242462
712,E 10 St & 2 Ave,47129,5746.02,40.72970805644994,-73.9865979552269
713,E 10 St & Avenue A,68589,5659.05,40.72740794,-73.98142006
714,E 102 St & 1 Ave,22736,7407.13,40.7869946,-73.94164802
715,E 102 St & Park Ave,11532,7488.24,40.7904828,-73.95033068
716,E 103 St & Lexington Ave,16140,7463.09,40.7903051,-73.94755757
717,E 106 St & 1 Ave,12248,7456.03,40.7892529,-73.93956237
718,E 106 St & 2 Ave,11964,7482.15,40.790586067792006,-73.94195795059204
719,E 106 St & Lexington Ave,15821,7504.18,40.791976,-73.945993
720,E 106 St & Madison Ave,18707,7528.31,40.7934337,-73.94945003
721,E 109 St & 3 Ave,520,7504.12,40.79329668,-73.9432083
722,E 11 St & 1 Ave,53965,5746.14,40.72953837,-73.98426726
723,E 11 St & 3 Ave,47755,5788.16,40.73127,-73.98849
724,E 11 St & Avenue B,42003,5659.11,40.72746420692392,-73.97950418293476
725,E 110 St & Madison Ave,3160,7587.14,40.7961535,-73.94782145
726,E 114 St & 1 Ave,14844,7540.02,40.7945663,-73.9362541
727,E 115 St & Lexington Ave,14622,7599.09,40.797911,-73.9423
728,E 115 St & Madison Ave,9510,7599.02,40.7989445,-73.944846
729,E 116 St & 2 Ave,10825,7563.06,40.796879,-73.937261
730,E 118 St & 1 Ave,16545,7596.10,40.79747,-73.93504
731,E 118 St & 3 Ave,10417,7611.02,40.799139,-73.9389152
732,E 118 St & Madison Ave,14341,7640.04,40.8014866,-73.9442507
733,E 118 St & Park Ave,4294,7625.18,40.8005385,-73.9419949
734,E 12 St & 3 Ave,35460,5788.12,40.73223272,-73.98889957
735,E 12 St & Ave C,26853,5616.08,40.727243,-73.976831
736,E 123 St & Lexington Ave,9626,7636.05,40.8029263,-73.9379
737,E 128 St & 3 Ave,1355,7696.07,40.805631,-73.934077
738,E 128 St & Madison Ave,8565,7735.23,40.80756,-73.939182
739,E 13 St & 2 Ave,68004,5820.08,40.73153937464073,-73.9853024482727
740,E 13 St & Avenue A,45625,5779.09,40.72966729392978,-73.98067966103554
741,E 132 St & Madison Ave,8002,7748.02,40.810224,-73.937195
742,E 133 St & Cypress Pl,1062,7642.04,40.80262,-73.9174
743,E 134 St & Walnut Ave,634,7613.04,40.800425,-73.911034
744,E 135 St & St Ann's Ave,2869,7687.05,40.805089,-73.918889
745,E 138 St & 5 Av,7719,7809.13,40.81449,-73.936153
746,E 138 St & Canal St W,1217,7803.03,40.812304,-73.929153
747,E 138 St & Cypress Ave,4081,7669.10,40.805559,-73.914718
748,E 138 St & Grand Concourse,3023,7803.08,40.813224,-73.930605
749,E 138 St & Park Ave,3303,7803.02,40.81263616769319,-73.92924964427948
750,E 138 St & Willow Ave,2081,7654.04,40.804168,-73.911545
751,E 14 St & 1 Ave,49749,5779.10,40.73139303364151,-73.98286700248718
752,E 14 St & Avenue B,49353,5736.09,40.72938685,-73.97772429
753,E 141 St & Jackson Ave,1878,7703.14,40.806896,-73.911837
754,E 141 St & St Ann's Ave,3356,7722.06,40.808633,-73.916124
755,E 142 St & 3 Ave,5031,7781.10,40.812735,-73.923697
756,E 144 St & Brook Ave,2136,7777.02,40.811675,-73.917037
757,E 147 St & Bergen Ave,4483,7840.11,40.814673,-73.91839
758,E 149 St & Eagle Ave,3759,7793.02,40.814046,-73.91186
759,E 149 St & Jackson Ave,4374,7812.01,40.813135,-73.909235
760,E 149 St & Morris Ave,7683,7863.03,40.81734,-73.922962
761,E 149 St & Park Ave,5528,7884.04,40.818154,-73.925294
762,E 15 St & 3 Ave,49539,5863.07,40.734232,-73.986923
763,E 150 St & Gerard Ave,3214,7906.13,40.820089,-73.928947
764,E 153 St & E 157 St,2843,8025.01,40.826677,-73.929327
765,E 155 St & Courtlandt Ave,1740,7940.02,40.82057,-73.917579
766,E 156 & Brook Ave,4758,7896.11,40.819823,-73.912411
767,E 156 St & Courtlandt Ave,2804,7940.04,40.82123860172,-73.9173299074173
768,E 157 St & River Ave,4109,8005.03,40.825737,-73.927311
769,E 158 St & Melrose Ave,4294,7957.11,40.822215,-73.914688
770,E 16 St & 5 Ave,74570,6022.04,40.73726186,-73.99238967
771,E 16 St & Irving Pl,52579,5938.11,40.735367055605394,-73.98797392845154
772,E 160 St & Tinton Ave,1941,7931.05,40.820302,-73.903944
773,E 161 St & Park Ave,5906,7979.17,40.824811,-73.916407
774,E 161 St & River Ave,14736,8041.07,40.827883,-73.927111
775,E 163 St & Tiffany St,1768,7927.08,40.821075,-73.895069
776,E 163 St & Union Ave,4000,7970.05,40.822545,-73.901824
777,E 165 St & Clay Ave,2909,8052.02,40.82809,-73.91288
778,E 165 St & Fox St,1434,7966.02,40.82394,-73.894025
779,E 165 St & Jerome Ave,943,8130.02,40.83263,-73.925101
780,E 167 St & Bryant Ave,2024,8040.03,40.826706,-73.888719
781,E 167 St & Clay Ave,3099,8088.01,40.83094,-73.91125
782,E 167 St & Franklin Ave,3396,8048.01,40.82895,-73.90521
783,E 169 St & Fox St,1374,8024.05,40.827184,-73.893721
784,E 169 St & Webster Ave,3510,8122.04,40.834015,-73.908863
785,E 17 St & 2 Ave,14791,5896.01,40.73431166276575,-73.98372530937195
786,E 17 St & Broadway,58727,5980.07,40.73704984,-73.99009296
787,E 170 St & Clay Ave,4812,8156.01,40.837213,-73.908345
788,E 170 St & Sheridan Ave,6362,8194.07,40.838315,-73.912604
789,E 170 St & Webster Ave,8667,8156.03,40.83617913677475,-73.90730146322765
790,E 171 St & 3 Ave,5825,8171.06,40.837119,-73.902185
791,E 171 St & Webster Ave,2626,8190.03,40.838379,-73.905838
