,startdate,starthour,demand,startdate,starthour,bicycle,moped,scooter,td_mean,td_median,distance_mean,distance_median
10243,7/12/2019,0,434,7/12/2019,0,15,0,419,549.6520737,386.5,0.777432729,0.531583062
10244,7/12/2019,1,228,7/12/2019,1,12,0,216,629.6447368,353.5,0.848681321,0.514495354
10245,7/12/2019,2,205,7/12/2019,2,14,0,191,1105.312195,425,1.118340855,0.739431728
10246,7/12/2019,3,45,7/12/2019,3,4,0,41,678.4888889,351,1.008043594,0.669838154
10247,7/12/2019,4,28,7/12/2019,4,5,0,23,678.5714286,483,1.07756862,0.844754146
10248,7/12/2019,5,36,7/12/2019,5,3,0,33,346.1388889,294.5,1.027368238,0.754655322
10249,7/12/2019,6,108,7/12/2019,6,14,0,94,536.0833333,277,0.994786524,0.591234697
10250,7/12/2019,7,310,7/12/2019,7,30,0,280,455.9516129,363.5,1.014598948,0.879861619
10251,7/12/2019,8,736,7/12/2019,8,61,0,675,469.4456522,340,0.899112307,0.70960591
10252,7/12/2019,9,596,7/12/2019,9,66,0,530,473.7902685,371,0.984919225,0.763354519
10253,7/12/2019,10,588,7/12/2019,10,61,0,527,578.4438776,362.5,0.988513869,0.687547233
10254,7/12/2019,11,820,7/12/2019,11,61,0,759,598.4158537,383,1.013913362,0.697799858
10255,7/12/2019,12,1037,7/12/2019,12,59,0,978,598.4069431,345,0.916255276,0.637526851
10256,7/12/2019,13,958,7/12/2019,13,81,0,877,556.8851775,375,0.967109789,0.685372434
10257,7/12/2019,14,1089,7/12/2019,14,82,0,1007,701.8833792,420,1.032584846,0.689722032
10258,7/12/2019,15,1055,7/12/2019,15,79,0,976,683.9819905,404,1.067680635,0.71954785
10259,7/12/2019,16,1252,7/12/2019,16,55,0,1197,601.1861022,403.5,1.020812628,0.692518202
10260,7/12/2019,17,1409,7/12/2019,17,107,0,1302,572.5202271,415,1.045009648,0.756830122
10261,7/12/2019,18,1305,7/12/2019,18,87,0,1218,616.9923372,424,1.065695413,0.779820856
10262,7/12/2019,19,1450,7/12/2019,19,82,0,1368,606.9696552,435,1.047061467,0.731353902
10263,7/12/2019,20,1501,7/12/2019,20,71,0,1430,743.8027981,453,1.122655482,0.754966008
10264,7/12/2019,21,1411,7/12/2019,21,57,0,1354,740.6768249,441,1.085978505,0.701528085
10265,7/12/2019,22,1294,7/12/2019,22,48,0,1246,672.2217929,422,0.962734962,0.669838154
10266,7/12/2019,23,1138,7/12/2019,23,44,0,1094,636.0579965,454.5,1.027489151,0.731975274
10267,7/13/2019,0,832,7/13/2019,0,44,0,788,826.2175481,449.5,0.968481699,0.615778859
10268,7/13/2019,1,601,7/13/2019,1,26,0,575,712.4808652,437,0.877208643,0.58533167
10269,7/13/2019,2,548,7/13/2019,2,50,0,498,908.2791971,543,1.226789715,0.796908564
10270,7/13/2019,3,168,7/13/2019,3,5,0,163,559.4821429,401.5,0.922455136,0.674809123
10271,7/13/2019,4,93,7/13/2019,4,6,0,87,725.3870968,460,1.430423228,0.923357603
10272,7/13/2019,5,35,7/13/2019,5,1,0,34,656.9142857,388,1.039056921,0.797840621
10273,7/13/2019,6,54,7/13/2019,6,10,0,44,467.4074074,373.5,1.030244956,0.804365018
10274,7/13/2019,7,101,7/13/2019,7,7,0,94,483.6138614,353,0.91374173,0.736324872
10275,7/13/2019,8,216,7/13/2019,8,27,0,189,569.8796296,407.5,1.052553909,0.776403314
10276,7/13/2019,9,461,7/13/2019,9,63,0,398,801.5357918,414,1.202686198,0.769878917
10277,7/13/2019,10,730,7/13/2019,10,68,0,662,668.2534247,460,1.107291139,0.811200102
10278,7/13/2019,11,992,7/13/2019,11,74,0,918,771.9042339,525.5,1.232561183,0.847239631
10279,7/13/2019,12,1104,7/13/2019,12,86,0,1018,789.8152174,516,1.244424717,0.904405782
10280,7/13/2019,13,1303,7/13/2019,13,90,0,1213,770.1105142,495,1.15705183,0.780442227
10281,7/13/2019,14,1404,7/13/2019,14,86,0,1318,756.2207977,493.5,1.214504088,0.805297075
10282,7/13/2019,15,1493,7/13/2019,15,103,0,1390,858.8519759,525,1.303663414,0.862463226
10283,7/13/2019,16,1433,7/13/2019,16,93,0,1340,823.8234473,511,1.219550468,0.779820856
10284,7/13/2019,17,1626,7/13/2019,17,81,0,1545,774.0762608,496.5,1.149926892,0.739431728
10285,7/13/2019,18,1545,7/13/2019,18,83,0,1462,797.9288026,471,1.188754292,0.749995038
10286,7/13/2019,19,1791,7/13/2019,19,76,0,1715,836.4014517,541,1.160754708,0.799704734
10287,7/13/2019,20,1943,7/13/2019,20,73,0,1870,767.764282,501,1.085104716,0.729489789
10288,7/13/2019,21,1878,7/13/2019,21,71,0,1807,782.2268371,491,1.058896926,0.717994422
10289,7/13/2019,22,1705,7/13/2019,22,54,0,1651,771.6973607,503,1.113770521,0.745024069
10290,7/13/2019,23,1564,7/13/2019,23,56,0,1508,813.2902813,477,1.111166254,0.70401357
10291,7/14/2019,0,1017,7/14/2019,0,45,0,972,826.2615536,445,0.941935808,0.561098194
10292,7/14/2019,1,869,7/14/2019,1,27,0,842,734.164557,496,0.949259987,0.679158722
10293,7/14/2019,2,823,7/14/2019,2,40,0,783,820.0972053,541,1.03979864,0.70960591
10294,7/14/2019,3,195,7/14/2019,3,5,0,190,631.4307692,427,0.892473861,0.533757861
10295,7/14/2019,4,96,7/14/2019,4,4,0,92,942.9479167,408.5,1.290536201,0.71954785
10296,7/14/2019,5,45,7/14/2019,5,1,0,44,843.5111111,566,1.584220395,1.02029151
10297,7/14/2019,6,59,7/14/2019,6,6,0,53,584.3559322,319,0.904906038,0.623235314
10298,7/14/2019,7,77,7/14/2019,7,6,0,71,514.4285714,305,1.000246237,0.594652238
10299,7/14/2019,8,159,7/14/2019,8,23,0,136,747.9433962,446,1.276745864,0.859977741
10300,7/14/2019,9,362,7/14/2019,9,44,0,318,799.6049724,448,1.367414867,0.809957359
10301,7/14/2019,10,641,7/14/2019,10,63,0,578,707.9375975,491,1.187818421,0.756830122
10302,7/14/2019,11,848,7/14/2019,11,87,0,761,811.6084906,467,1.270299627,0.778267428
10303,7/14/2019,12,1010,7/14/2019,12,87,0,923,773.8534653,451,1.134724092,0.696867801
10304,7/14/2019,13,1223,7/14/2019,13,78,0,1145,764.3360589,509,1.157758838,0.779199485
10305,7/14/2019,14,1202,7/14/2019,14,78,0,1124,858.8019967,479,1.204314572,0.770500288
10306,7/14/2019,15,1229,7/14/2019,15,75,0,1154,757.0016273,476,1.133224336,0.76615069
10307,7/14/2019,16,1000,7/14/2019,16,73,0,927,740.365,430.5,1.151461728,0.777024686
10308,7/14/2019,17,963,7/14/2019,17,61,0,902,740.913811,439,1.125889126,0.738810357
10309,7/14/2019,18,978,7/14/2019,18,63,0,915,727.8844581,424,1.069825215,0.739431728
10310,7/14/2019,19,1015,7/14/2019,19,52,0,963,724.9527094,435,1.058012109,0.6990426
10311,7/14/2019,20,987,7/14/2019,20,72,0,915,689.899696,443,1.067267677,0.734460758
10312,7/14/2019,21,865,7/14/2019,21,37,0,828,613.5815029,419,0.923308037,0.685993805
10313,7/14/2019,22,631,7/14/2019,22,26,0,605,646.6101426,435,1.026894195,0.666109926
10314,7/14/2019,23,412,7/14/2019,23,27,0,385,660.8737864,433,1.124502398,0.771432345
10315,7/15/2019,0,211,7/15/2019,0,10,0,201,583.8199052,414,0.955124101,0.687236547
10316,7/15/2019,1,136,7/15/2019,1,10,0,126,665.3088235,471,1.018683256,0.693450259
10317,7/15/2019,2,103,7/15/2019,2,4,0,99,838.1553398,568,1.168799227,0.769878917
10318,7/15/2019,3,44,7/15/2019,3,2,0,42,641.2954545,411,1.027225448,0.688168604
10319,7/15/2019,4,17,7/15/2019,4,0,0,17,742.2352941,582,1.454118262,1.269461362
10320,7/15/2019,5,53,7/15/2019,5,7,0,46,520.3584906,325,1.077223181,0.727625675
10321,7/15/2019,6,117,7/15/2019,6,11,0,106,410.3418803,341,1.010822238,0.749995038
10322,7/15/2019,7,348,7/15/2019,7,40,0,308,418.1867816,348,0.918774098,0.793180337
10323,7/15/2019,8,660,7/15/2019,8,85,0,575,407.1242424,327,1.097385788,0.759315606
10324,7/15/2019,9,521,7/15/2019,9,64,0,457,416.2015355,295,0.906932413,0.626963541
10325,7/15/2019,10,398,7/15/2019,10,47,0,351,607.839196,349.5,1.010800768,0.741295842
10326,7/15/2019,11,594,7/15/2019,11,56,0,538,527.1329966,342,1.003595036,0.669216782
10327,7/15/2019,12,781,7/15/2019,12,67,0,714,563.2829706,335,0.935948923,0.64746879
10328,7/15/2019,13,688,7/15/2019,13,49,0,639,588.1584302,346,0.971025264,0.669838154
10329,7/15/2019,14,515,7/15/2019,14,24,0,491,581.0368932,389,0.886931979,0.619507086
10330,7/15/2019,15,310,7/15/2019,15,15,0,295,601.3870968,369,0.98048567,0.71954785
10331,7/15/2019,16,681,7/15/2019,16,45,0,636,579.0998532,394,0.975406794,0.729489789
10332,7/15/2019,17,911,7/15/2019,17,80,0,831,595.5115258,421,1.127985848,0.839472491
10333,7/15/2019,18,886,7/15/2019,18,80,0,806,621.1546275,408,1.057334632,0.799704734
10334,7/15/2019,19,901,7/15/2019,19,60,0,841,705.6714761,418,1.052052475,0.717683736
10335,7/15/2019,20,881,7/15/2019,20,56,0,825,732.7650397,457,1.098922827,0.739431728
10336,7/15/2019,21,759,7/15/2019,21,39,0,720,654.4123847,460,1.037323958,0.71954785
10337,7/15/2019,22,506,7/15/2019,22,29,0,477,813.3695652,465.5,1.174820142,0.769257546
10338,7/15/2019,23,386,7/15/2019,23,15,0,371,702.0207254,428,1.281980542,0.8543854
10339,7/16/2019,0,181,7/16/2019,0,12,0,169,776.7624309,351,0.999089364,0.629449026
10340,7/16/2019,1,110,7/16/2019,1,6,0,104,921.4272727,452.5,1.057415615,0.729489789
10341,7/16/2019,2,71,7/16/2019,2,5,0,66,715.8028169,405,1.046502873,0.718926478
10342,7/16/2019,3,19,7/16/2019,3,3,0,16,1154.789474,716,2.389957154,1.599409469
10343,7/16/2019,4,16,7/16/2019,4,0,0,16,535.375,398,1.344453098,0.874579964
10344,7/16/2019,5,40,7/16/2019,5,8,0,32,420.625,259.5,0.863659365,0.756830122
10345,7/16/2019,6,96,7/16/2019,6,15,0,81,287.78125,255,0.653773119,0.548360084
10346,7/16/2019,7,423,7/16/2019,7,47,0,376,442.8416076,333,0.972766162,0.779820856
10347,7/16/2019,8,752,7/16/2019,8,76,0,676,451.7672872,340.5,0.926997417,0.759936978
10348,7/16/2019,9,580,7/16/2019,9,48,0,532,403.1431034,307.5,0.832086745,0.646847419
10349,7/16/2019,10,414,7/16/2019,10,36,0,378,532.6570048,324.5,0.926692595,0.633177253
10350,7/16/2019,11,603,7/16/2019,11,54,0,549,544.5290216,340,0.892521929,0.618264344
10351,7/16/2019,12,712,7/16/2019,12,49,0,663,488.4522472,329,0.899803097,0.609565147
10352,7/16/2019,13,745,7/16/2019,13,64,0,681,536.0120805,306,0.85206339,0.60583692
10353,7/16/2019,14,717,7/16/2019,14,54,0,663,635.1617852,356,0.893816039,0.599623208
10354,7/16/2019,15,686,7/16/2019,15,47,0,639,588.5860058,328.5,1.075775611,0.606458291
10355,7/16/2019,16,796,7/16/2019,16,70,0,726,520.7148241,353,0.949750267,0.685993805
10356,7/16/2019,17,1047,7/16/2019,17,104,0,943,614.8166189,403,1.087061911,0.770500288
10357,7/16/2019,18,1047,7/16/2019,18,73,0,974,553.4250239,376,0.978772994,0.717683736
10358,7/16/2019,19,845,7/16/2019,19,69,0,776,648.016568,389,1.068694489,0.727004304
10359,7/16/2019,20,915,7/16/2019,20,81,0,834,760.2579235,433,1.625373957,0.769878917
10360,7/16/2019,21,844,7/16/2019,21,50,0,794,711.6729858,453.5,1.096836491,0.738810357
10361,7/16/2019,22,752,7/16/2019,22,29,0,723,642.768617,378,0.965561267,0.589681269
10362,7/16/2019,23,441,7/16/2019,23,23,0,418,633.4897959,376,1.058003529,0.681644206
10363,7/17/2019,0,260,7/17/2019,0,14,0,246,498.9076923,393.5,0.825128376,0.647158105
10364,7/17/2019,1,134,7/17/2019,1,7,0,127,524.3208955,362.5,1.008439087,0.689100661
10365,7/17/2019,2,102,7/17/2019,2,5,0,97,818.3333333,387,1.269802507,0.62913834
10366,7/17/2019,3,38,7/17/2019,3,3,0,35,914.8421053,515,1.442267963,0.90875538
10367,7/17/2019,4,21,7/17/2019,4,1,0,20,473.952381,344,1.070415454,0.739431728
10368,7/17/2019,5,49,7/17/2019,5,4,0,45,390.2857143,273,1.020925563,0.696557115
10369,7/17/2019,6,117,7/17/2019,6,7,0,110,431.0683761,269,0.854401333,0.57973933
10370,7/17/2019,7,348,7/17/2019,7,32,0,316,511.6235632,346.5,0.896549364,0.703392198
10371,7/17/2019,8,771,7/17/2019,8,71,0,700,487.618677,330,0.96631845,0.699663971
10372,7/17/2019,9,546,7/17/2019,9,56,0,490,450.5805861,305.5,0.894062113,0.653993188
10373,7/17/2019,10,410,7/17/2019,10,47,0,363,454.7219512,286.5,0.874220781,0.617332287
10374,7/17/2019,11,585,7/17/2019,11,41,0,544,564.1401709,318,0.920185955,0.629449026
10375,7/17/2019,12,761,7/17/2019,12,45,0,716,485.1576873,319,0.827699916,0.609565147
10376,7/17/2019,13,745,7/17/2019,13,55,0,690,520.5758389,342,0.871566939,0.607701034
10377,7/17/2019,14,668,7/17/2019,14,59,0,609,568.3847305,351.5,0.945983701,0.625099427
10378,7/17/2019,15,769,7/17/2019,15,49,0,720,622.106632,358,0.912862975,0.689722032
10379,7/17/2019,16,913,7/17/2019,16,69,0,844,591.769989,395,1.00956418,0.789762795
10380,7/17/2019,17,1169,7/17/2019,17,116,0,1053,538.0675791,382,1.028820083,0.739431728
10381,7/17/2019,18,1238,7/17/2019,18,103,0,1135,611.7746365,415.5,1.068647541,0.802500905
10382,7/17/2019,19,1291,7/17/2019,19,115,0,1176,763.0751356,488,1.201111492,0.886696702
10383,7/17/2019,20,1200,7/17/2019,20,68,0,1132,781.9841667,499,1.048133083,0.749995038
10384,7/17/2019,21,979,7/17/2019,21,56,0,923,823.3636364,518,1.21115529,0.841336605
10385,7/17/2019,22,1031,7/17/2019,22,65,0,966,798.029098,539,1.258888408,0.889803558
10386,7/17/2019,23,508,7/17/2019,23,35,0,473,686.484252,431,1.059946735,0.756830122
10387,7/18/2019,0,280,7/18/2019,0,25,0,255,740.275,379,0.96855792,0.644051249
10388,7/18/2019,1,175,7/18/2019,1,10,0,165,693.76,407,1.071758799,0.687857918
10389,7/18/2019,2,110,7/18/2019,2,12,0,98,643.7818182,385,0.984178546,0.670148839
10390,7/18/2019,3,48,7/18/2019,3,1,0,47,697.7291667,549.5,1.195790039,1.023398366
10391,7/18/2019,4,28,7/18/2019,4,1,0,27,345.5357143,239.5,0.7332624,0.554884482
10392,7/18/2019,5,55,7/18/2019,5,4,0,51,425.3272727,226,0.793457129,0.584088928
10393,7/18/2019,6,112,7/18/2019,6,8,0,104,358.9821429,246.5,0.830412677,0.60583692
10394,7/18/2019,7,350,7/18/2019,7,37,0,313,530.5828571,327,1.043866334,0.772675087
10395,7/18/2019,8,712,7/18/2019,8,85,0,627,412.5575843,330.5,0.889916138,0.739431728
10396,7/18/2019,9,586,7/18/2019,9,65,0,521,476.5614334,314.5,0.87606871,0.639390965
10397,7/18/2019,10,427,7/18/2019,10,39,0,388,560.559719,328,1.064095997,0.701528085
10398,7/18/2019,11,586,7/18/2019,11,53,0,533,508.1928328,322.5,0.913819661,0.649332904
10399,7/18/2019,12,798,7/18/2019,12,44,0,754,419.9097744,295.5,0.754514385,0.580671386
10400,7/18/2019,13,636,7/18/2019,13,52,0,584,482.7955975,346,0.917349061,0.70960591
10401,7/18/2019,14,660,7/18/2019,14,55,0,605,589.4227273,350,1.001378289,0.679780093
10402,7/18/2019,15,758,7/18/2019,15,63,0,695,604.0923483,344,0.945994205,0.615468174
10403,7/18/2019,16,830,7/18/2019,16,55,0,775,636.7168675,371,1.000164324,0.698421229
10404,7/18/2019,17,1189,7/18/2019,17,107,0,1082,614.8570227,377,1.005972798,0.739431728
10405,7/18/2019,18,1083,7/18/2019,18,100,0,983,579.7710065,397,1.027129462,0.717683736
10406,7/18/2019,19,985,7/18/2019,19,75,0,910,644.7279188,398,1.035763969,0.711470024
10407,7/18/2019,20,1064,7/18/2019,20,56,0,1008,724.2913534,454.5,1.086822028,0.70960591
10408,7/18/2019,21,948,7/18/2019,21,63,0,885,597.7563291,435.5,0.989096448,0.680401464
10409,7/18/2019,22,754,7/18/2019,22,36,0,718,633.8328912,411.5,1.002532985,0.699663971
10410,7/18/2019,23,658,7/18/2019,23,25,0,633,609.3510638,420.5,0.969978386,0.670459525
10411,7/19/2019,0,424,7/19/2019,0,18,0,406,849.7287736,416,0.965662137,0.620128458
10412,7/19/2019,1,247,7/19/2019,1,19,0,228,984.8785425,475,1.117082024,0.749995038
10413,7/19/2019,2,205,7/19/2019,2,11,0,194,734.9707317,455,1.131325997,0.58533167
10414,7/19/2019,3,81,7/19/2019,3,4,0,77,474.962963,330,0.747693664,0.492747362
10415,7/19/2019,4,25,7/19/2019,4,1,0,24,483.12,516,1.061351719,0.619507086
10416,7/19/2019,5,32,7/19/2019,5,5,0,27,367.625,270.5,0.968853626,0.642187135
10417,7/19/2019,6,112,7/19/2019,6,9,0,103,326.7410714,230,0.713861194,0.498339702
10418,7/19/2019,7,372,7/19/2019,7,28,0,344,455.5913978,318,0.960175517,0.766772061
10419,7/19/2019,8,701,7/19/2019,8,58,0,643,407.3794579,342,0.953784405,0.749995038
10420,7/19/2019,9,626,7/19/2019,9,61,0,565,468.7555911,330,0.924507041,0.728247046
10421,7/19/2019,10,606,7/19/2019,10,36,0,570,521.6617162,332.5,1.045803617,0.659896214
10422,7/19/2019,11,845,7/19/2019,11,51,0,794,635.5289941,373,0.975488073,0.659896214
10423,7/19/2019,12,1106,7/19/2019,12,75,0,1031,536.4330922,351.5,0.999737383,0.670148839
10424,7/19/2019,13,1059,7/19/2019,13,66,0,993,582.2813975,372,0.960034933,0.700906714
10425,7/19/2019,14,902,7/19/2019,14,66,0,836,582.5543237,379,1.070246448,0.689722032
10426,7/19/2019,15,1007,7/19/2019,15,56,0,951,633.4707051,393,1.192371224,0.701528085
10427,7/19/2019,16,1210,7/19/2019,16,81,0,1129,604.5280992,396.5,1.132877809,0.739431728
10428,7/19/2019,17,1323,7/19/2019,17,79,0,1244,610.2093726,392,1.171179506,0.802190219
10429,7/19/2019,18,1354,7/19/2019,18,87,0,1267,589.176514,418,1.059487,0.729489789
10430,7/19/2019,19,1369,7/19/2019,19,78,0,1291,665.2293645,407,1.075643021,0.723276077
10431,7/19/2019,20,1536,7/19/2019,20,77,0,1459,694.7760417,456.5,1.053875491,0.739742414
10432,7/19/2019,21,1459,7/19/2019,21,47,0,1412,662.6531871,431,1.004795986,0.731975274
10433,7/19/2019,22,1252,7/19/2019,22,42,0,1210,681.4049521,464,1.086366297,0.687857918
10434,7/19/2019,23,1152,7/19/2019,23,38,0,1114,695.3090278,438,1.00029544,0.68847929
10435,7/20/2019,0,882,7/20/2019,0,49,0,833,612.0668934,417.5,0.869444141,0.597137723
10436,7/20/2019,1,659,7/20/2019,1,34,0,625,789.2822458,404,0.905780059,0.638769594
10437,7/20/2019,2,668,7/20/2019,2,37,0,631,744.0748503,461,1.052897685,0.679780093
10438,7/20/2019,3,196,7/20/2019,3,12,0,184,779.0459184,430.5,1.154669373,0.686925862
10439,7/20/2019,4,105,7/20/2019,4,9,0,96,526.0952381,366,0.960000751,0.722033334
10440,7/20/2019,5,42,7/20/2019,5,3,0,39,1029.214286,323.5,1.50500543,0.751237781
10441,7/20/2019,6,44,7/20/2019,6,5,0,39,696.7045455,379.5,1.187807537,1.090817142
10442,7/20/2019,7,96,7/20/2019,7,10,0,86,640.7395833,297,1.028226938,0.606458291
10443,7/20/2019,8,210,7/20/2019,8,22,0,188,571.7,352.5,0.97735476,0.648400847
10444,7/20/2019,9,363,7/20/2019,9,27,0,336,517.1570248,344,0.970802632,0.56979739
10445,7/20/2019,10,691,7/20/2019,10,64,0,627,648.0260492,384,1.000472377,0.699663971
10446,7/20/2019,11,863,7/20/2019,11,49,0,814,677.5225956,470,1.087007193,0.759315606
10447,7/20/2019,12,1209,7/20/2019,12,70,0,1139,718.3217535,489,1.131571948,0.781063598
10448,7/20/2019,13,1369,7/20/2019,13,72,0,1297,785.3140979,496,1.184458326,0.794733765
10449,7/20/2019,14,1281,7/20/2019,14,63,0,1218,808.3637783,514,1.152135711,0.816481757
10450,7/20/2019,15,1374,7/20/2019,15,54,0,1320,800.419214,494,1.130521133,0.788830738
10451,7/20/2019,16,1452,7/20/2019,16,78,0,1374,880.5199725,523,1.274070721,0.849103745
10452,7/20/2019,17,1331,7/20/2019,17,55,0,1276,802.8414726,485,1.15346289,0.779820856
10453,7/20/2019,18,1568,7/20/2019,18,92,0,1476,726.6530612,434,1.141285719,0.68847929
10454,7/20/2019,19,1704,7/20/2019,19,67,0,1637,782.1848592,479,1.187900557,0.787898682
10455,7/20/2019,20,1749,7/20/2019,20,51,0,1698,708.6740995,462,1.054512046,0.724518819
10456,7/20/2019,21,1259,7/20/2019,21,62,0,1197,697.943606,477,0.827761692,0.573525618
10457,7/20/2019,22,1185,7/20/2019,22,59,0,1126,730.7527426,475,0.793519862,0.575389731
10458,7/20/2019,23,1146,7/20/2019,23,41,0,1105,608.908377,462.5,0.717083511,0.527854834
10459,7/21/2019,0,901,7/21/2019,0,40,0,861,673.8834628,450,0.853842648,0.579117958
10460,7/21/2019,1,695,7/21/2019,1,29,0,666,649.3956835,393,0.775699243,0.533757861
10461,7/21/2019,2,685,7/21/2019,2,36,0,649,712.0087591,498,0.936152407,0.66797404
10462,7/21/2019,3,227,7/21/2019,3,10,0,217,582.5991189,373,0.884235853,0.549913512
10463,7/21/2019,4,99,7/21/2019,4,3,0,96,592.9090909,476,1.195103941,0.791626909
10464,7/21/2019,5,45,7/21/2019,5,3,0,42,438.7111111,354,0.932705788,0.699663971
10465,7/21/2019,6,46,7/21/2019,6,8,0,38,815.9782609,385,1.419765652,0.771121659
10466,7/21/2019,7,89,7/21/2019,7,9,0,80,566.6067416,389,1.673638891,0.894774528
10467,7/21/2019,8,146,7/21/2019,8,17,0,129,534.1369863,371,1.14016508,0.818656556
10468,7/21/2019,9,319,7/21/2019,9,22,0,297,572.6018809,387,1.091096661,0.773607144
10469,7/21/2019,10,591,7/21/2019,10,53,0,538,772.1624365,482,1.214001616,0.819588613
10470,7/21/2019,11,964,7/21/2019,11,58,0,906,827.5373444,466,1.196389655,0.759936978
10471,7/21/2019,12,1257,7/21/2019,12,50,0,1207,841.4797136,499,1.098956511,0.764286576
10472,7/21/2019,13,1415,7/21/2019,13,84,0,1331,759.3731449,488,1.460521808,0.720169221
10473,7/21/2019,14,1396,7/21/2019,14,76,0,1320,841.4004298,534.5,1.177877656,0.791005538
10474,7/21/2019,15,1264,7/21/2019,15,78,0,1186,776.4889241,491.5,1.166904143,0.739431728
10475,7/21/2019,16,1112,7/21/2019,16,58,0,1054,854.6555755,529,20.22465357,0.777335371
10476,7/21/2019,17,1090,7/21/2019,17,52,0,1038,766.1192661,473,1.06985413,0.726382933
10477,7/21/2019,18,1061,7/21/2019,18,54,0,1007,800.4090481,475,1.136147664,0.805918446
10478,7/21/2019,19,1086,7/21/2019,19,54,0,1032,715.0174954,446,1.059440757,0.689722032
10479,7/21/2019,20,1072,7/21/2019,20,43,0,1029,726.7509328,482,1.082309805,0.705877683
10480,7/21/2019,21,851,7/21/2019,21,37,0,814,681.3795535,438,1.067874963,0.730732531
10481,7/21/2019,22,668,7/21/2019,22,37,0,631,778.7679641,485,1.120604821,0.692518202
10482,7/21/2019,23,476,7/21/2019,23,19,0,457,757.3697479,498,1.325448734,0.852210601
10483,7/22/2019,0,242,7/22/2019,0,17,0,225,677.0867769,360,1.142604066,0.570108076
10484,7/22/2019,1,165,7/22/2019,1,7,0,158,779.9939394,448,1.036646754,0.649332904
10485,7/22/2019,2,105,7/22/2019,2,8,0,97,880.1809524,650,1.61371876,1.009106829
10486,7/22/2019,3,42,7/22/2019,3,3,0,39,1127.52381,595,2.187566899,1.136487925
10487,7/22/2019,4,23,7/22/2019,4,3,0,20,740.173913,429,1.494911043,0.681022835
10488,7/22/2019,5,42,7/22/2019,5,3,0,39,402.1904762,283,1.020750142,0.640012336
10489,7/22/2019,6,124,7/22/2019,6,6,0,118,337.75,254,0.668204549,0.521019751
10490,7/22/2019,7,323,7/22/2019,7,33,0,290,399.6408669,320,0.928884537,0.711470024
10491,7/22/2019,8,729,7/22/2019,8,65,0,664,410.5747599,339,0.908397815,0.699663971
10492,7/22/2019,9,522,7/22/2019,9,43,0,479,452.7950192,322,0.906086579,0.667041983
10493,7/22/2019,10,406,7/22/2019,10,42,0,364,488.8817734,313,0.969966565,0.649954275
10494,7/22/2019,11,617,7/22/2019,11,47,0,570,643.3338736,368,1.082285624,0.664867184
10495,7/22/2019,12,943,7/22/2019,12,50,0,893,560.5376458,342,1.014510057,0.669216782
10496,7/22/2019,13,759,7/22/2019,13,51,0,708,652.5204216,373,1.169603162,0.682886949
10497,7/22/2019,14,652,7/22/2019,14,52,0,600,613.6564417,363.5,1.138555985,0.731975274
10498,7/22/2019,15,713,7/22/2019,15,44,0,669,550.6746143,343,1.038063773,0.661138957
10499,7/22/2019,16,811,7/22/2019,16,67,0,744,535.9112207,364,1.120352194,0.69407163
10500,7/22/2019,17,1026,7/22/2019,17,92,0,934,623.0935673,409.5,1.277009871,0.809646674
10501,7/22/2019,18,991,7/22/2019,18,92,0,899,695.9586276,402,1.126281386,0.780442227
10502,7/22/2019,19,864,7/22/2019,19,61,0,803,667.4155093,440.5,1.241634863,0.818656556
10503,7/22/2019,20,898,7/22/2019,20,63,0,835,758.7750557,469,1.3419978,0.773296458
10504,7/22/2019,21,759,7/22/2019,21,30,0,729,741.6679842,488,1.421348552,0.858734998
10505,7/22/2019,22,525,7/22/2019,22,26,0,499,662.7828571,440,1.321892072,0.799704734
10506,7/22/2019,23,397,7/22/2019,23,16,0,381,678.4080605,413,1.212062001,0.728247046
10507,7/23/2019,0,170,7/23/2019,0,17,0,153,736.3176471,344.5,1.086164168,0.547428027
10508,7/23/2019,1,102,7/23/2019,1,7,0,95,516.1568627,350.5,1.452022657,0.62913834
10509,7/23/2019,2,70,7/23/2019,2,4,0,66,570.7142857,392,1.224474087,0.642187135
10510,7/23/2019,3,41,7/23/2019,3,7,0,34,876.9512195,784,1.849003671,1.129652842
10511,7/23/2019,4,32,7/23/2019,4,2,0,30,537.0625,446,1.415541847,0.889803558
10512,7/23/2019,5,61,7/23/2019,5,4,0,57,373.7213115,290,0.895609814,0.662381699
10513,7/23/2019,6,120,7/23/2019,6,16,0,104,464.9083333,277.5,0.88844172,0.580050015
10514,7/23/2019,7,399,7/23/2019,7,32,0,367,459.6616541,324,1.264074587,0.769878917
10515,7/23/2019,8,826,7/23/2019,8,64,0,762,439.3220339,341,0.916280291,0.732596645
10516,7/23/2019,9,552,7/23/2019,9,67,0,485,517.1195652,336,1.597093961,0.70960591
10517,7/23/2019,10,447,7/23/2019,10,34,0,413,475.4496644,336,1.024643889,0.601487322
10518,7/23/2019,11,542,7/23/2019,11,41,0,501,551.3874539,349,1.020554045,0.691586146
10519,7/23/2019,12,772,7/23/2019,12,52,0,720,463.8626943,306,0.845018954,0.589681269
10520,7/23/2019,13,690,7/23/2019,13,39,0,651,531.8623188,340.5,1.321627725,0.729489789
10521,7/23/2019,14,622,7/23/2019,14,39,0,583,588.3762058,358.5,1.109091649,0.680401464
10522,7/23/2019,15,640,7/23/2019,15,47,0,593,568.1,355.5,0.999391108,0.640633707
