,startdate,starthour,demand,startdate,starthour,Customer,Subscriber,td_mean,td_median,gcd_mean,gcd_median
2084,3/28/2022,21,970,3/28/2022,21,107,863,594.9369835,440.5,0.919709612,0.705160186
2085,3/28/2022,22,735,3/28/2022,22,98,637,563.6402189,424,0.957372832,0.745231399
2086,3/28/2022,23,410,3/28/2022,23,65,345,544.7696078,413.5,0.948865291,0.727336142
2087,3/29/2022,0,198,3/29/2022,0,23,175,525.7055838,356,0.828530251,0.632498487
2088,3/29/2022,1,87,3/29/2022,1,22,65,554.2758621,314,0.750945029,0.520734055
2089,3/29/2022,2,64,3/29/2022,2,8,56,554.047619,347,0.762119072,0.561864015
2090,3/29/2022,3,54,3/29/2022,3,14,40,549.3333333,289.5,0.931904393,0.617326711
2091,3/29/2022,4,104,3/29/2022,4,18,86,451.8269231,302.5,0.927364634,0.582178821
2092,3/29/2022,5,472,3/29/2022,5,28,444,490.3728814,348,0.91791935,0.656684011
2093,3/29/2022,6,1400,3/29/2022,6,88,1312,533.1738197,401,1.008422355,0.786318107
2094,3/29/2022,7,2956,3/29/2022,7,234,2722,590.1766497,448,1.071101659,0.805145004
2095,3/29/2022,8,4321,3/29/2022,8,362,3959,623.1631518,493,1.060264424,0.824201112
2096,3/29/2022,9,2917,3/29/2022,9,294,2623,636.6347408,490,1.011975044,0.789854016
2097,3/29/2022,10,1902,3/29/2022,10,261,1641,661.2824829,501,0.976507654,0.76435222
2098,3/29/2022,11,1887,3/29/2022,11,248,1639,673.3853113,478,0.926082852,0.704535896
2099,3/29/2022,12,2189,3/29/2022,12,337,1852,692.6639232,474,0.904328496,0.680893908
2100,3/29/2022,13,2327,3/29/2022,13,378,1949,658.7751938,461,0.906197954,0.693660763
2101,3/29/2022,14,2716,3/29/2022,14,429,2287,663.6752672,489,0.958802151,0.734142583
2102,3/29/2022,15,3095,3/29/2022,15,425,2670,654.2516985,486,0.950690709,0.728705857
2103,3/29/2022,16,3609,3/29/2022,16,485,3124,671.423301,498,1.042057328,0.785787019
2104,3/29/2022,17,5278,3/29/2022,17,601,4677,687.2144889,514,1.080289249,0.831386713
2105,3/29/2022,18,5084,3/29/2022,18,579,4505,649.3829955,504,1.037815709,0.814651137
2106,3/29/2022,19,3381,3/29/2022,19,441,2940,632.4027819,475,0.977703532,0.770599337
2107,3/29/2022,20,2161,3/29/2022,20,246,1915,604.2630848,462,0.981996099,0.753485722
2108,3/29/2022,21,1587,3/29/2022,21,185,1402,597.1829653,458,0.978087638,0.751391679
2109,3/29/2022,22,1168,3/29/2022,22,181,987,607.5438144,458.5,1.002754596,0.779540818
2110,3/29/2022,23,737,3/29/2022,23,138,599,618.0027137,447,0.983171755,0.755554586
2111,3/30/2022,0,389,3/30/2022,0,76,313,533.0463918,390,0.942432715,0.64895112
2112,3/30/2022,1,171,3/30/2022,1,39,132,587.9529412,402.5,0.83252887,0.633291149
2113,3/30/2022,2,123,3/30/2022,2,28,95,708.2377049,442,0.994571255,0.720490184
2114,3/30/2022,3,48,3/30/2022,3,6,42,482.1666667,342,0.7988016,0.694614222
2115,3/30/2022,4,119,3/30/2022,4,20,99,473.4067797,289.5,0.947969861,0.585244115
2116,3/30/2022,5,486,3/30/2022,5,41,445,499.0884774,372.5,1.028813103,0.785663344
2117,3/30/2022,6,1580,3/30/2022,6,143,1437,520.3671528,414,1.017079642,0.794198128
2118,3/30/2022,7,3382,3/30/2022,7,303,3079,602.2918391,456,1.122789808,0.836000368
2119,3/30/2022,8,5097,3/30/2022,8,499,4598,648.7598665,510,1.133152893,0.879265403
2120,3/30/2022,9,3625,3/30/2022,9,360,3265,648.3865894,513,1.051201896,0.830377027
2121,3/30/2022,10,2533,3/30/2022,10,349,2184,685.5065243,503,1.00514862,0.759539529
2122,3/30/2022,11,2520,3/30/2022,11,444,2076,702.8424194,509,0.969757998,0.75280125
2123,3/30/2022,12,2868,3/30/2022,12,457,2411,700.1186736,511,0.964268606,0.718961403
2124,3/30/2022,13,2998,3/30/2022,13,520,2478,713.8082832,510.5,0.985625958,0.754096396
2125,3/30/2022,14,3547,3/30/2022,14,601,2946,697.7861582,483,0.974563895,0.718593089
2126,3/30/2022,15,4033,3/30/2022,15,671,3362,731.4596273,538,1.049993626,0.800050376
2127,3/30/2022,16,4577,3/30/2022,16,708,3869,740.7097481,534,1.101296163,0.824550066
2128,3/30/2022,17,6487,3/30/2022,17,900,5587,726.2936545,550,1.133622621,0.87176785
2129,3/30/2022,18,6134,3/30/2022,18,915,5219,718.2816073,560,1.145873946,0.873443906
2130,3/30/2022,19,4516,3/30/2022,19,644,3872,689.9019956,520,1.042588914,0.805642752
2131,3/30/2022,20,2722,3/30/2022,20,394,2328,670.9367647,527,1.034870575,0.823368203
2132,3/30/2022,21,2008,3/30/2022,21,291,1717,677.675986,518,1.050931146,0.843428369
2133,3/30/2022,22,1667,3/30/2022,22,303,1364,659.7214886,498.5,1.077033727,0.838092686
2134,3/30/2022,23,1088,3/30/2022,23,234,854,685.7308756,510,1.136085917,0.880418215
2135,3/31/2022,0,544,3/31/2022,0,133,411,577.6519337,429,1.024143529,0.733098006
2136,3/31/2022,1,292,3/31/2022,1,68,224,626.4280822,456,0.984054495,0.723717366
2137,3/31/2022,2,225,3/31/2022,2,61,164,688.9377778,493,1.04758142,0.777069452
2138,3/31/2022,3,117,3/31/2022,3,30,87,700.862069,498.5,1.011621448,0.736714032
2139,3/31/2022,4,155,3/31/2022,4,32,123,706.6666667,368,1.013962497,0.700139479
2140,3/31/2022,5,497,3/31/2022,5,65,432,524.7822581,387.5,1.08509219,0.782435542
2141,3/31/2022,6,1631,3/31/2022,6,146,1485,581.1381215,427,1.142274775,0.862043598
2142,3/31/2022,7,3858,3/31/2022,7,392,3466,656.2574026,513.5,1.234784788,0.931567329
2143,3/31/2022,8,5920,3/31/2022,8,655,5265,699.6412382,545,1.195965368,0.924149899
2144,3/31/2022,9,4348,3/31/2022,9,598,3750,712.5475916,542,1.136831404,0.881510727
2145,3/31/2022,10,3204,3/31/2022,10,592,2612,784.5680325,564,1.105646362,0.835235049
2146,3/31/2022,11,3192,3/31/2022,11,678,2514,847.674404,582,1.124007971,0.824093508
2147,3/31/2022,12,3788,3/31/2022,12,829,2959,814.3878307,580,1.037852202,0.785471852
2148,3/31/2022,13,3937,3/31/2022,13,880,3057,809.9992364,577,1.066664282,0.80664121
2149,3/31/2022,14,4367,3/31/2022,14,964,3403,810.900413,574.5,1.070076517,0.814514327
2150,3/31/2022,15,5072,3/31/2022,15,1099,3973,800.8048588,586,1.10391211,0.840114415
2151,3/31/2022,16,5562,3/31/2022,16,1086,4476,786.5242124,577,1.155977716,0.873415243
2152,3/31/2022,17,7567,3/31/2022,17,1408,6159,781.9032429,603,1.198450058,0.924098724
2153,3/31/2022,18,6814,3/31/2022,18,1239,5575,723.6711261,552,1.112567902,0.867983894
2154,3/31/2022,19,4980,3/31/2022,19,976,4004,742.4732394,556,1.106322642,0.852902042
2155,3/31/2022,20,2908,3/31/2022,20,555,2353,694.4302446,533,1.019346952,0.797446702
2156,3/31/2022,21,2280,3/31/2022,21,488,1792,737.8066931,554,1.07060043,0.848321082
2157,3/31/2022,22,1967,3/31/2022,22,433,1534,728.0688424,560,1.131379835,0.867865701
2158,3/31/2022,23,1011,3/31/2022,23,263,748,667.7586892,488,1.022562731,0.80772292
2159,4/1/2022,0,453,4/1/2022,0,122,331,700.7694013,560,1.131074403,0.920795309
2160,4/1/2022,1,377,4/1/2022,1,109,268,649.4907162,488,1.04035487,0.773641084
2161,4/1/2022,2,231,4/1/2022,2,81,150,761.0305677,572,1.10831067,0.834073271
2162,4/1/2022,3,85,4/1/2022,3,18,67,737.3647059,422,0.947146339,0.653326211
2163,4/1/2022,4,161,4/1/2022,4,39,122,630.41875,437.5,0.973729409,0.725336337
2164,4/1/2022,5,340,4/1/2022,5,47,293,518.7758112,387,0.991007887,0.764424952
2165,4/1/2022,6,1283,4/1/2022,6,139,1144,568.7248636,422,1.070488009,0.824201112
2166,4/1/2022,7,2909,4/1/2022,7,283,2626,637.3913343,500,1.177343118,0.907596447
2167,4/1/2022,8,4833,4/1/2022,8,576,4257,671.3570392,520,1.141028289,0.888638277
2168,4/1/2022,9,4014,4/1/2022,9,618,3396,694.0830424,516.5,1.091402608,0.840643751
2169,4/1/2022,10,3332,4/1/2022,10,677,2655,749.2709211,546,1.060055334,0.823648782
2170,4/1/2022,11,3638,4/1/2022,11,798,2840,804.5811071,541,1.040170908,0.772908306
2171,4/1/2022,12,4109,4/1/2022,12,943,3166,781.4456098,536,1.01184821,0.759507386
2172,4/1/2022,13,4520,4/1/2022,13,1119,3401,793.6572062,542,1.028536747,0.786469473
2173,4/1/2022,14,4999,4/1/2022,14,1156,3843,799.484976,579,1.073002777,0.843455978
2174,4/1/2022,15,5123,4/1/2022,15,1141,3982,766.8594912,573,1.069607075,0.823364893
2175,4/1/2022,16,5444,4/1/2022,16,1154,4290,741.9816041,539,1.06880009,0.816639754
2176,4/1/2022,17,6308,4/1/2022,17,1356,4952,739.9682439,569,1.150136016,0.893705963
2177,4/1/2022,18,6330,4/1/2022,18,1366,4964,739.2014571,561,1.141726777,0.866429236
2178,4/1/2022,19,4220,4/1/2022,19,882,3338,688.8425926,516,1.012588502,0.795405713
2179,4/1/2022,20,2686,4/1/2022,20,549,2137,684.5231516,530.5,1.001965213,0.807369613
2180,4/1/2022,21,1794,4/1/2022,21,401,1393,693.482894,514,1.008928123,0.768753428
2181,4/1/2022,22,1588,4/1/2022,22,400,1188,689.1986129,525,1.020653465,0.83270299
2182,4/1/2022,23,1417,4/1/2022,23,405,1012,692.8065202,532,1.077004345,0.837335542
2183,4/2/2022,0,1152,4/2/2022,0,340,812,672.878177,507,1.089907695,0.834094912
2184,4/2/2022,1,735,4/2/2022,1,221,514,640.4260274,481.5,1.028079364,0.821750788
2185,4/2/2022,2,537,4/2/2022,2,169,368,620.3308411,474,1.01126892,0.77833103
2186,4/2/2022,3,389,4/2/2022,3,128,261,658.3834197,456.5,1.093780213,0.822888016
2187,4/2/2022,4,268,4/2/2022,4,93,175,660.8389513,502,1.052644791,0.831470427
2188,4/2/2022,5,207,4/2/2022,5,40,167,588.6067961,443.5,1.087430693,0.756717667
2189,4/2/2022,6,407,4/2/2022,6,62,345,592.5173267,403,1.032679302,0.735221184
2190,4/2/2022,7,952,4/2/2022,7,145,807,599.1835443,436.5,1.051186349,0.796696481
2191,4/2/2022,8,1746,4/2/2022,8,285,1461,637.1567164,452.5,1.064073725,0.790419891
2192,4/2/2022,9,2651,4/2/2022,9,497,2154,710.6621315,499.5,1.089204213,0.814272914
2193,4/2/2022,10,3736,4/2/2022,10,918,2818,785.2832618,545.5,1.094775334,0.83780108
2194,4/2/2022,11,4893,4/2/2022,11,1387,3506,907.9180328,628,1.157478143,0.905603699
2195,4/2/2022,12,5642,4/2/2022,12,1764,3878,991.5817342,678,1.185910324,0.898459467
2196,4/2/2022,13,6389,4/2/2022,13,2111,4278,1018.894134,713,1.200053821,0.929227564
2197,4/2/2022,14,6477,4/2/2022,14,2275,4202,1104.581759,793,1.231011331,0.965323618
2198,4/2/2022,15,6819,4/2/2022,15,2515,4304,1106.52579,787,1.217539437,0.94379549
2199,4/2/2022,16,6633,4/2/2022,16,2361,4272,1091.991687,790,1.224412935,0.951755122
2200,4/2/2022,17,6478,4/2/2022,17,2291,4187,1039.264738,767,1.212091321,0.961326775
2201,4/2/2022,18,5837,4/2/2022,18,1976,3861,951.0568436,726,1.195114702,0.945180371
2202,4/2/2022,19,4457,4/2/2022,19,1474,2983,869.6337458,669,1.154460933,0.909140761
2203,4/2/2022,20,2795,4/2/2022,20,827,1968,818.9935391,597,1.058420845,0.831361478
2204,4/2/2022,21,1948,4/2/2022,21,592,1356,837.8222566,624,1.107018875,0.850928632
2205,4/2/2022,22,1680,4/2/2022,22,495,1185,864.21578,619,1.137700008,0.869896471
2206,4/2/2022,23,2043,4/2/2022,23,656,1387,787.6720668,603,1.186979276,0.932692818
2207,4/3/2022,0,1442,4/3/2022,0,499,943,730.7967989,537,1.128573459,0.855704613
2208,4/3/2022,1,954,4/3/2022,1,307,647,749.3097998,555,1.124128249,0.844054593
2209,4/3/2022,2,660,4/3/2022,2,227,433,734.6118721,542,1.096944399,0.856120446
2210,4/3/2022,3,491,4/3/2022,3,198,293,811.3519669,548,1.19486149,0.830264123
2211,4/3/2022,4,338,4/3/2022,4,124,214,664.441791,502,1.104966546,0.855447194
2212,4/3/2022,5,217,4/3/2022,5,68,149,751.8194444,443.5,1.125691918,0.719224697
2213,4/3/2022,6,386,4/3/2022,6,72,314,662.6692708,447,1.176613578,0.803951166
2214,4/3/2022,7,891,4/3/2022,7,160,731,618.3914511,463,1.093471076,0.792702776
2215,4/3/2022,8,1308,4/3/2022,8,235,1073,649.1448276,456,1.002277304,0.762517619
2216,4/3/2022,9,1797,4/3/2022,9,347,1450,646.0189415,448,0.991773496,0.759246356
2217,4/3/2022,10,1774,4/3/2022,10,354,1420,647.6429379,479.5,0.989727172,0.785260683
2218,4/3/2022,11,1189,4/3/2022,11,200,989,613.3434343,459.5,0.938770438,0.729482422
2219,4/3/2022,12,1254,4/3/2022,12,217,1037,651.2033493,474,0.947688753,0.747211342
2220,4/3/2022,13,2011,4/3/2022,13,359,1652,696.9422023,520,1.022299945,0.811739315
2221,4/3/2022,14,2790,4/3/2022,14,626,2164,794.883746,579,1.096002809,0.841912366
2222,4/3/2022,15,3263,4/3/2022,15,777,2486,808.1810371,598,1.111742541,0.855225228
2223,4/3/2022,16,3626,4/3/2022,16,855,2771,783.7593155,560,1.044783322,0.802639476
2224,4/3/2022,17,3071,4/3/2022,17,663,2408,729.779661,544.5,1.039095602,0.814763029
2225,4/3/2022,18,3187,4/3/2022,18,731,2456,761.4846009,552.5,1.050706303,0.81489502
2226,4/3/2022,19,2678,4/3/2022,19,610,2068,729.2532735,531,1.022724166,0.804043661
2227,4/3/2022,20,1738,4/3/2022,20,353,1385,639.0576037,492,0.990822534,0.752058765
2228,4/3/2022,21,1287,4/3/2022,21,256,1031,665.3434579,489,1.067571099,0.822775705
2229,4/3/2022,22,986,4/3/2022,22,205,781,660.7309645,469,1.043481613,0.784894073
2230,4/3/2022,23,682,4/3/2022,23,175,507,685.5979381,443,1.078420718,0.827831392
2231,4/4/2022,0,386,4/4/2022,0,116,270,567.7324675,418,0.934973783,0.677349613
2232,4/4/2022,1,236,4/4/2022,1,53,183,521.3262712,356.5,0.938832337,0.614456509
2233,4/4/2022,2,148,4/4/2022,2,54,94,577.1156463,400,0.82838217,0.555636821
2234,4/4/2022,3,79,4/4/2022,3,28,51,594.4936709,319,1.023519951,0.721098158
2235,4/4/2022,4,181,4/4/2022,4,41,140,449.05,326,0.93615422,0.65687846
2236,4/4/2022,5,543,4/4/2022,5,53,490,501.7306273,357.5,1.051562293,0.761839749
2237,4/4/2022,6,1667,4/4/2022,6,158,1509,567.6766647,413,1.11272595,0.829006665
2238,4/4/2022,7,3655,4/4/2022,7,338,3317,653.6001642,499.5,1.190594372,0.902006399
2239,4/4/2022,8,5514,4/4/2022,8,555,4959,708.059379,540,1.183012851,0.906366925
2240,4/4/2022,9,3794,4/4/2022,9,538,3256,727.2565321,541,1.124450099,0.875243391
2241,4/4/2022,10,2827,4/4/2022,10,550,2277,836.1454416,566,1.077197716,0.824721573
2242,4/4/2022,11,2865,4/4/2022,11,653,2212,832.5577327,583,1.037761822,0.791797854
2243,4/4/2022,12,3358,4/4/2022,12,772,2586,863.9889684,570.5,1.045786885,0.785939917
2244,4/4/2022,13,3602,4/4/2022,13,839,2763,841.6684298,577.5,1.051391145,0.795047978
2245,4/4/2022,14,4100,4/4/2022,14,930,3170,841.1751771,574,1.102208584,0.821531169
2246,4/4/2022,15,4591,4/4/2022,15,997,3594,828.6998038,595,1.108259773,0.849086742
2247,4/4/2022,16,5529,4/4/2022,16,1087,4442,803.4501812,575.5,1.156354439,0.867235094
2248,4/4/2022,17,7349,4/4/2022,17,1249,6100,789.6742063,585,1.185012688,0.898125044
2249,4/4/2022,18,7301,4/4/2022,18,1308,5993,750.3684716,562,1.158515041,0.898826534
2250,4/4/2022,19,4881,4/4/2022,19,924,3957,742.4042684,544,1.100139051,0.852149956
2251,4/4/2022,20,3282,4/4/2022,20,604,2678,676.5511138,502,1.071228469,0.816100374
2252,4/4/2022,21,2211,4/4/2022,21,415,1796,660.8087035,496.5,1.052825535,0.804684006
2253,4/4/2022,22,1478,4/4/2022,22,311,1167,689.0359322,511,1.12415049,0.881048379
2254,4/4/2022,23,1055,4/4/2022,23,304,751,723.6114286,493.5,1.103599576,0.843108807
2255,4/5/2022,0,579,4/5/2022,0,173,406,682.3425606,488.5,1.111649075,0.784412624
2256,4/5/2022,1,260,4/5/2022,1,84,176,719.1937984,464.5,1.074923993,0.828482418
2257,4/5/2022,2,149,4/5/2022,2,38,111,720.5973154,427,1.141051826,0.715598395
2258,4/5/2022,3,92,4/5/2022,3,30,62,635.9456522,477.5,1.072352603,0.756262275
2259,4/5/2022,4,164,4/5/2022,4,21,143,513.4512195,336.5,1.03201684,0.708026491
2260,4/5/2022,5,647,4/5/2022,5,69,578,565.2689335,402,1.177172606,0.812801588
2261,4/5/2022,6,1948,4/5/2022,6,168,1780,589.2298201,452,1.171642584,0.888715477
2262,4/5/2022,7,4468,4/5/2022,7,455,4013,660.7999105,503,1.234715094,0.930822941
2263,4/5/2022,8,6696,4/5/2022,8,670,6026,697.489683,547,1.211605198,0.937435961
2264,4/5/2022,9,4669,4/5/2022,9,698,3971,746.7715573,538,1.139481766,0.86791079
2265,4/5/2022,10,3102,4/5/2022,10,576,2526,808.5325137,566,1.074690058,0.835614263
2266,4/5/2022,11,2982,4/5/2022,11,621,2361,812.2591474,576,1.06879012,0.807294013
2267,4/5/2022,12,3411,4/5/2022,12,744,2667,824.9970631,577,1.036197358,0.791528468
2268,4/5/2022,13,3600,4/5/2022,13,754,2846,776.833936,554,1.018623581,0.762230392
2269,4/5/2022,14,3947,4/5/2022,14,795,3152,787.672073,541.5,1.048940976,0.781825145
2270,4/5/2022,15,4711,4/5/2022,15,969,3742,793.7878401,559,1.077502495,0.817604721
2271,4/5/2022,16,5459,4/5/2022,16,941,4518,767.2654445,568,1.151125606,0.864442569
2272,4/5/2022,17,7787,4/5/2022,17,1264,6523,756.2956678,577,1.200547388,0.911983049
2273,4/5/2022,18,7260,4/5/2022,18,1137,6123,739.9391017,568,1.168611955,0.892831454
2274,4/5/2022,19,5032,4/5/2022,19,826,4206,699.9568331,524,1.08334178,0.830160125
2275,4/5/2022,20,3195,4/5/2022,20,529,2666,681.5431711,502,1.043515364,0.797925535
2276,4/5/2022,21,2370,4/5/2022,21,428,1942,670.5120304,525,1.064447739,0.840076374
2277,4/5/2022,22,1145,4/5/2022,22,218,927,623.6564685,472.5,1.03528295,0.796492547
2278,4/5/2022,23,553,4/5/2022,23,97,456,607.6969147,452,1.034604754,0.794231594
2279,4/6/2022,0,310,4/6/2022,0,77,233,600.416129,422.5,1.006787281,0.737594694
2280,4/6/2022,1,132,4/6/2022,1,36,96,630.6590909,406,0.985800072,0.673542967
2281,4/6/2022,2,75,4/6/2022,2,20,55,586.4933333,357,1.027487469,0.701795221
2282,4/6/2022,3,42,4/6/2022,3,13,29,719.5,428,0.850812707,0.669268979
2283,4/6/2022,4,80,4/6/2022,4,12,68,533.2625,370.5,1.018680119,0.718407104
2284,4/6/2022,5,280,4/6/2022,5,26,254,462.3,344,0.943975809,0.720897571
2285,4/6/2022,6,748,4/6/2022,6,72,676,494.0910308,370,0.974372164,0.716186176
2286,4/6/2022,7,1243,4/6/2022,7,112,1131,555.9211585,430,1.04242443,0.784434505
2287,4/6/2022,8,1706,4/6/2022,8,170,1536,558.5487662,439.5,1.00067299,0.782367056
2288,4/6/2022,9,1312,4/6/2022,9,140,1172,562.3531655,432,0.944798846,0.747777193
2289,4/6/2022,10,897,4/6/2022,10,109,788,583.9620536,434.5,0.924695862,0.716414975
2290,4/6/2022,11,1077,4/6/2022,11,148,929,595.8596654,438.5,0.875840856,0.696194459
2291,4/6/2022,12,1884,4/6/2022,12,250,1634,603.9166224,443,0.880601909,0.678044529
2292,4/6/2022,13,2382,4/6/2022,13,348,2034,655.1641478,470.5,0.942637189,0.718399066
2293,4/6/2022,14,3160,4/6/2022,14,440,2720,690.7486546,492,1.009615369,0.763223761
2294,4/6/2022,15,3619,4/6/2022,15,581,3038,703.3689884,524,1.056212905,0.811888065
2295,4/6/2022,16,4625,4/6/2022,16,746,3879,715.2391163,522,1.104724161,0.831760906
2296,4/6/2022,17,6486,4/6/2022,17,1007,5479,737.5705465,569,1.164477569,0.891000226
2297,4/6/2022,18,6642,4/6/2022,18,1044,5598,709.7268477,534,1.110761728,0.844333086
2298,4/6/2022,19,4788,4/6/2022,19,827,3961,695.3271282,529,1.052280253,0.827478966
2299,4/6/2022,20,3112,4/6/2022,20,531,2581,698.7570003,520,1.061135836,0.8275294
2300,4/6/2022,21,2205,4/6/2022,21,405,1800,723.300137,531,1.087919611,0.835914335
2301,4/6/2022,22,1770,4/6/2022,22,372,1398,696.3704545,522,1.101071614,0.817805537
2302,4/6/2022,23,1164,4/6/2022,23,270,894,714.1774332,543,1.101654255,0.853194502
2303,4/7/2022,0,725,4/7/2022,0,191,534,715.9681881,499,1.103806902,0.819580823
2304,4/7/2022,1,323,4/7/2022,1,90,233,668,513.5,1.084494218,0.776734667
2305,4/7/2022,2,183,4/7/2022,2,64,119,758.1256831,506,1.13624446,0.775750259
2306,4/7/2022,3,120,4/7/2022,3,35,85,629.9833333,437,1.137429242,0.751946296
2307,4/7/2022,4,141,4/7/2022,4,24,117,576.5248227,405,1.00485931,0.758013455
2308,4/7/2022,5,571,4/7/2022,5,72,499,538.0719298,389,1.112182642,0.813527161
2309,4/7/2022,6,1801,4/7/2022,6,166,1635,574.233463,426,1.106407687,0.81600847
2310,4/7/2022,7,3971,4/7/2022,7,373,3598,640.4010076,496,1.211264943,0.912254465
2311,4/7/2022,8,6064,4/7/2022,8,615,5449,655.4584158,512,1.164018559,0.88371618
2312,4/7/2022,9,4192,4/7/2022,9,522,3670,641.3466316,498,1.094768558,0.824735106
2313,4/7/2022,10,2782,4/7/2022,10,411,2371,649.1533477,501,1.023940058,0.785538307
2314,4/7/2022,11,2462,4/7/2022,11,364,2098,641.3631922,475,0.921344354,0.718952772
2315,4/7/2022,12,939,4/7/2022,12,116,823,585.9241453,422.5,0.839797784,0.675632915
2316,4/7/2022,13,786,4/7/2022,13,79,707,559.1910828,396,0.808631451,0.626453247
2317,4/7/2022,14,1177,4/7/2022,14,142,1035,590.420068,425,0.885939104,0.669660547
2318,4/7/2022,15,976,4/7/2022,15,110,866,541.637577,413,0.852936517,0.678264467
2319,4/7/2022,16,1165,4/7/2022,16,138,1027,608.9639175,453.5,0.936219902,0.723451009
2320,4/7/2022,17,2074,4/7/2022,17,234,1840,605.9024626,463,0.981388994,0.771315194
2321,4/7/2022,18,1883,4/7/2022,18,219,1664,606.4128587,468.5,1.005414365,0.774349143
2322,4/7/2022,19,1279,4/7/2022,19,160,1119,597.9318182,450,0.912435248,0.708378667
2323,4/7/2022,20,897,4/7/2022,20,113,784,579.6040268,430.5,0.873284247,0.660952043
2324,4/7/2022,21,899,4/7/2022,21,121,778,631.5652174,465,0.996383089,0.780603198
2325,4/7/2022,22,522,4/7/2022,22,91,431,601.6192308,450,0.932448592,0.724271308
2326,4/7/2022,23,325,4/7/2022,23,41,284,614.7222222,475.5,1.041920398,0.808179868
2327,4/8/2022,0,222,4/8/2022,0,43,179,648.1935484,482,1.036301709,0.769001157
2328,4/8/2022,1,232,4/8/2022,1,65,167,615.5956522,427.5,1.016056215,0.812425234
2329,4/8/2022,2,174,4/8/2022,2,56,118,673.5722543,482,1.064910001,0.755364478
2330,4/8/2022,3,108,4/8/2022,3,30,78,539.9811321,411,0.926501764,0.709809748
2331,4/8/2022,4,152,4/8/2022,4,31,121,592.0592105,412,1.017108505,0.714997367
2332,4/8/2022,5,513,4/8/2022,5,63,450,540.8395303,385,1.095351166,0.824201112
2333,4/8/2022,6,1580,4/8/2022,6,188,1392,568.8128991,429,1.089411092,0.802908107
2334,4/8/2022,7,3427,4/8/2022,7,337,3090,644.3898853,487,1.170088503,0.891743489
2335,4/8/2022,8,5330,4/8/2022,8,639,4691,693.2601733,532,1.148687604,0.883736468
2336,4/8/2022,9,4210,4/8/2022,9,675,3535,726.3844508,528,1.115117726,0.840063857
2337,4/8/2022,10,3640,4/8/2022,10,806,2834,870.2272101,597,1.142517252,0.882620242
2338,4/8/2022,11,4118,4/8/2022,11,1030,3088,852.3183703,603,1.084157179,0.823272445
2339,4/8/2022,12,4791,4/8/2022,12,1281,3510,879.2438769,596,1.057949296,0.808068273
2340,4/8/2022,13,5207,4/8/2022,13,1342,3865,892.8344575,608,1.090132866,0.804179277
2341,4/8/2022,14,6121,4/8/2022,14,1692,4429,907.7180624,634,1.125072859,0.861898767
2342,4/8/2022,15,6714,4/8/2022,15,1846,4868,935.0677434,650,1.172956859,0.885702503
2343,4/8/2022,16,7643,4/8/2022,16,1931,5712,935.4828852,683,1.204031279,0.91614275
2344,4/8/2022,17,9463,4/8/2022,17,2430,7033,915.1894124,671,1.242431964,0.954201272
2345,4/8/2022,18,8978,4/8/2022,18,2428,6550,886.1265201,664,1.176795303,0.921078257
2346,4/8/2022,19,6630,4/8/2022,19,1817,4813,861.4110708,651,1.135574952,0.892924152
2347,4/8/2022,20,3960,4/8/2022,20,1077,2883,825.5658993,630,1.101704346,0.862213624
2348,4/8/2022,21,2667,4/8/2022,21,717,1950,824.4577861,612,1.084196251,0.834190652
2349,4/8/2022,22,2451,4/8/2022,22,699,1752,796.7916496,611,1.141136121,0.869222279
2350,4/8/2022,23,2232,4/8/2022,23,727,1505,831.1035104,623.5,1.123072371,0.890642103
2351,4/9/2022,0,1620,4/9/2022,0,538,1082,786.0401731,577.5,1.152307994,0.895696704
2352,4/9/2022,1,1158,4/9/2022,1,400,758,753.5247181,551,1.133242026,0.864230003
2353,4/9/2022,2,779,4/9/2022,2,277,502,713.6002571,524,1.112753006,0.833483762
2354,4/9/2022,3,443,4/9/2022,3,155,288,779.520362,564.5,1.06594553,0.834858487
2355,4/9/2022,4,365,4/9/2022,4,130,235,745.6805556,532.5,1.112396239,0.914100417
2356,4/9/2022,5,219,4/9/2022,5,44,175,590.0639269,374,1.067997396,0.722143919
2357,4/9/2022,6,423,4/9/2022,6,60,363,649.2647754,466,1.165272291,0.840087679
2358,4/9/2022,7,1075,4/9/2022,7,213,862,627.0427907,464,1.098107322,0.799720989
2359,4/9/2022,8,1933,4/9/2022,8,394,1539,768.0916624,517,1.094829577,0.834888033
2360,4/9/2022,9,3159,4/9/2022,9,711,2448,802.1126626,563,1.134763612,0.885874324
2361,4/9/2022,10,3556,4/9/2022,10,861,2695,779.984212,561,1.083253582,0.830827002
2362,4/9/2022,11,3741,4/9/2022,11,896,2845,851.3788853,600,1.111846086,0.883466045
2363,4/9/2022,12,5244,4/9/2022,12,1463,3781,885.7143677,636,1.148660292,0.897235657
2364,4/9/2022,13,5666,4/9/2022,13,1638,4028,895.6690864,643.5,1.143702231,0.894474642
2365,4/9/2022,14,6065,4/9/2022,14,1966,4099,991.398214,706,1.208373528,0.93849066
2366,4/9/2022,15,6232,4/9/2022,15,2006,4226,997.4693779,722,1.171570141,0.912624575
2367,4/9/2022,16,6133,4/9/2022,16,1940,4193,982.858637,699,1.152832594,0.899163848
2368,4/9/2022,17,5510,4/9/2022,17,1691,3819,932.9293646,673,1.158197399,0.901220432
