,startdate,starthour,demand,startdate,starthour,Customer,Subscriber,td_mean,td_median,gcd_mean,gcd_median
2461,5/16/2021,19,5190,5/16/2021,19,1976,3214,1048.075406,739,1.18525607,0.89758794
2462,5/16/2021,20,3716,5/16/2021,20,1377,2339,978.8376045,733,1.199854893,0.908188532
2463,5/16/2021,21,2675,5/16/2021,21,964,1711,968.9639775,679,1.171211976,0.898213844
2464,5/16/2021,22,2029,5/16/2021,22,809,1220,899.2286706,648.5,1.181357331,0.888705651
2465,5/16/2021,23,1259,5/16/2021,23,491,768,942.0496795,641,1.165572481,0.86387257
2466,5/17/2021,0,834,5/17/2021,0,352,482,979.9423077,632,1.261310337,0.855916589
2467,5/17/2021,1,415,5/17/2021,1,203,212,942.1323529,578,1.060614922,0.749181684
2468,5/17/2021,2,228,5/17/2021,2,119,109,948.3616071,585,0.98227548,0.635373591
2469,5/17/2021,3,134,5/17/2021,3,64,70,1009.097015,608,1.244942135,0.776837009
2470,5/17/2021,4,151,5/17/2021,4,52,99,803.205298,514,1.24761277,0.845400004
2471,5/17/2021,5,642,5/17/2021,5,109,533,699.8676012,463,1.251218409,0.854656249
2472,5/17/2021,6,1953,5/17/2021,6,286,1667,681.6034836,503.5,1.283068563,0.963832096
2473,5/17/2021,7,3701,5/17/2021,7,500,3201,776.5797729,594.5,1.354796441,1.045277769
2474,5/17/2021,8,5833,5/17/2021,8,834,4999,793.3378564,630.5,1.301140314,1.03498839
2475,5/17/2021,9,4316,5/17/2021,9,822,3494,819.1317073,628,1.248482965,0.956718
2476,5/17/2021,10,3666,5/17/2021,10,935,2731,920.654446,651,1.208688982,0.912566033
2477,5/17/2021,11,4007,5/17/2021,11,1129,2878,974.032008,675,1.213842648,0.8858498
2478,5/17/2021,12,4794,5/17/2021,12,1375,3419,939.2077406,644,1.148013835,0.837354415
2479,5/17/2021,13,5200,5/17/2021,13,1573,3627,941.511583,653,1.161366118,0.859231333
2480,5/17/2021,14,5834,5/17/2021,14,1736,4098,987.9926091,689,1.205042949,0.910573834
2481,5/17/2021,15,6636,5/17/2021,15,2048,4588,1006.817632,693,1.232121146,0.901843426
2482,5/17/2021,16,7405,5/17/2021,16,2204,5201,1013.933523,721,1.25763715,0.934389598
2483,5/17/2021,17,9736,5/17/2021,17,2708,7028,1001.381006,744,1.333818147,1.014732985
2484,5/17/2021,18,10000,5/17/2021,18,2830,7170,1001.109319,733,1.293767054,0.981623373
2485,5/17/2021,19,7681,5/17/2021,19,2213,5468,990.5189824,724,1.227287825,0.970083563
2486,5/17/2021,20,5003,5/17/2021,20,1476,3527,932.4975923,670.5,1.180164911,0.916597347
2487,5/17/2021,21,2969,5/17/2021,21,991,1978,898.4398101,638,1.18332052,0.8989851
2488,5/17/2021,22,2357,5/17/2021,22,873,1484,990.4070759,703,1.295001127,0.983628086
2489,5/17/2021,23,1536,5/17/2021,23,682,854,999.7377371,671,1.21946388,0.890976437
2490,5/18/2021,0,812,5/18/2021,0,362,450,990.3774752,598.5,1.172832432,0.835623732
2491,5/18/2021,1,510,5/18/2021,1,252,258,1019.938492,575,1.154060575,0.880883213
2492,5/18/2021,2,256,5/18/2021,2,112,144,1146.059055,632.5,1.026222686,0.678194548
2493,5/18/2021,3,137,5/18/2021,3,64,73,1184.514706,669.5,1.458919756,1.071405262
2494,5/18/2021,4,181,5/18/2021,4,57,124,911.4134078,555,1.406942338,0.917947888
2495,5/18/2021,5,694,5/18/2021,5,125,569,682.5815296,476,1.231459127,0.915071118
2496,5/18/2021,6,2406,5/18/2021,6,358,2048,686.0307692,522,1.301510105,0.985859463
2497,5/18/2021,7,4474,5/18/2021,7,649,3825,759.5834079,590,1.361262047,1.069441126
2498,5/18/2021,8,6573,5/18/2021,8,1020,5553,795.2258114,641,1.315175942,1.030167385
2499,5/18/2021,9,4847,5/18/2021,9,903,3944,827.1507641,642,1.268575859,0.986678532
2500,5/18/2021,10,3898,5/18/2021,10,957,2941,899.3174807,645.5,1.21584667,0.921206171
2501,5/18/2021,11,4259,5/18/2021,11,1164,3095,932.5306459,655.5,1.173767893,0.868443717
2502,5/18/2021,12,5100,5/18/2021,12,1344,3756,913.7517201,638,1.129006348,0.830533671
2503,5/18/2021,13,5438,5/18/2021,13,1503,3935,951.5285451,656,1.15828535,0.867892579
2504,5/18/2021,14,6212,5/18/2021,14,1762,4450,991.0169519,703,1.222445639,0.913577238
2505,5/18/2021,15,6780,5/18/2021,15,2050,4730,1001.021585,717,1.242827971,0.941179501
2506,5/18/2021,16,7905,5/18/2021,16,2259,5646,1010.442486,729,1.295747892,0.949238908
2507,5/18/2021,17,10629,5/18/2021,17,2902,7727,1013.593647,750,1.326449175,0.989138166
2508,5/18/2021,18,11156,5/18/2021,18,3210,7946,1018.259412,769,1.313500781,1.038692541
2509,5/18/2021,19,8517,5/18/2021,19,2611,5906,1023.440772,750,1.263239582,0.977770141
2510,5/18/2021,20,5860,5/18/2021,20,1927,3933,1003.832221,735,1.209094617,0.939013498
2511,5/18/2021,21,3896,5/18/2021,21,1282,2614,958.5189287,724,1.23659644,0.977880369
2512,5/18/2021,22,3080,5/18/2021,22,1092,1988,972.2546523,723,1.301021513,0.996590737
2513,5/18/2021,23,2019,5/18/2021,23,824,1195,984.8659023,703.5,1.229709956,0.924409626
2514,5/19/2021,0,1116,5/19/2021,0,527,589,973.8990081,672,1.317977688,0.968778777
2515,5/19/2021,1,545,5/19/2021,1,277,268,1080.502773,700,1.228866959,0.874979186
2516,5/19/2021,2,294,5/19/2021,2,145,149,954.556314,613,1.039580441,0.720639949
2517,5/19/2021,3,173,5/19/2021,3,71,102,909.755814,613.5,1.118573056,0.745894497
2518,5/19/2021,4,213,5/19/2021,4,74,139,885.2112676,568,1.115189642,0.739899801
2519,5/19/2021,5,727,5/19/2021,5,117,610,622.2833563,427,1.151950196,0.833713972
2520,5/19/2021,6,2401,5/19/2021,6,360,2041,698.9929108,527,1.316388507,1.0202469
2521,5/19/2021,7,4547,5/19/2021,7,637,3910,784.887544,607,1.373542225,1.052453494
2522,5/19/2021,8,6681,5/19/2021,8,1083,5598,802.3840504,641,1.329061362,1.049917724
2523,5/19/2021,9,4957,5/19/2021,9,891,4066,844.7461056,636,1.250460316,0.973944975
2524,5/19/2021,10,4149,5/19/2021,10,908,3241,885.9359749,639,1.185560153,0.90989403
2525,5/19/2021,11,4387,5/19/2021,11,1170,3217,914.8666819,664,1.193752438,0.888022611
2526,5/19/2021,12,5022,5/19/2021,12,1363,3659,927.5760415,640,1.150877893,0.843047276
2527,5/19/2021,13,5732,5/19/2021,13,1606,4126,931.9444056,656,1.16485265,0.881658766
2528,5/19/2021,14,6316,5/19/2021,14,1818,4498,932.494357,675,1.199604671,0.891086375
2529,5/19/2021,15,6823,5/19/2021,15,2040,4783,997.102368,689,1.232830589,0.919871287
2530,5/19/2021,16,7880,5/19/2021,16,2185,5695,991.5562619,713,1.279559478,0.951856924
2531,5/19/2021,17,11042,5/19/2021,17,3081,7961,990.067689,742,1.316652463,1.015484023
2532,5/19/2021,18,11560,5/19/2021,18,3339,8221,1033.724048,770,1.311600334,1.012378257
2533,5/19/2021,19,9010,5/19/2021,19,2777,6233,1039.890905,780,1.240865781,0.967002982
2534,5/19/2021,20,6192,5/19/2021,20,2002,4190,1002.848882,747,1.226695117,0.920747943
2535,5/19/2021,21,4282,5/19/2021,21,1408,2874,960.5583138,714,1.254200526,0.9882904
2536,5/19/2021,22,3299,5/19/2021,22,1230,2069,926.2122226,688,1.286235476,1.020485953
2537,5/19/2021,23,2221,5/19/2021,23,829,1392,885.5974672,669,1.260100652,0.963776537
2538,5/20/2021,0,1232,5/20/2021,0,521,711,913.1809291,645,1.260102068,0.973855308
2539,5/20/2021,1,633,5/20/2021,1,298,335,882.8293461,616,1.126866897,0.851746483
2540,5/20/2021,2,313,5/20/2021,2,154,159,1086.634615,635,1.050193091,0.777006175
2541,5/20/2021,3,214,5/20/2021,3,108,106,1031.56338,684,1.136052953,0.836596291
2542,5/20/2021,4,250,5/20/2021,4,74,176,806.32,429,1.021122399,0.656807711
2543,5/20/2021,5,673,5/20/2021,5,111,562,619.4197901,438,1.236038439,0.90340964
2544,5/20/2021,6,2344,5/20/2021,6,350,1994,681.0546308,496,1.253926879,0.944605077
2545,5/20/2021,7,4398,5/20/2021,7,639,3759,750.0552901,591,1.349331022,1.055676699
2546,5/20/2021,8,6497,5/20/2021,8,1046,5451,794.9895207,633,1.335645592,1.044457484
2547,5/20/2021,9,5013,5/20/2021,9,996,4017,855.2321393,669,1.351345396,1.041482738
2548,5/20/2021,10,4229,5/20/2021,10,1022,3207,887.1085565,654,1.236524665,0.952466114
2549,5/20/2021,11,4474,5/20/2021,11,1238,3236,962.3796421,670,1.190182166,0.895498759
2550,5/20/2021,12,5176,5/20/2021,12,1393,3783,913.6105732,650.5,1.155264645,0.859221508
2551,5/20/2021,13,5687,5/20/2021,13,1640,4047,945.2651155,683,1.193490163,0.882752329
2552,5/20/2021,14,6374,5/20/2021,14,1750,4624,947.7893497,680,1.210348035,0.896675189
2553,5/20/2021,15,6991,5/20/2021,15,2026,4965,990.6662844,701,1.241799616,0.925822922
2554,5/20/2021,16,8124,5/20/2021,16,2447,5677,999.5997529,736,1.296291871,0.973677248
2555,5/20/2021,17,10777,5/20/2021,17,3119,7658,1017.355927,762,1.353213255,1.046103196
2556,5/20/2021,18,11242,5/20/2021,18,3339,7903,995.8582242,768,1.307753065,1.027636878
2557,5/20/2021,19,8848,5/20/2021,19,2810,6038,982.4932593,744,1.240309865,0.976717565
2558,5/20/2021,20,5739,5/20/2021,20,1866,3873,963.4277739,711,1.18438414,0.916926563
2559,5/20/2021,21,3640,5/20/2021,21,1223,2417,929.9243674,679,1.190336942,0.918338328
2560,5/20/2021,22,3049,5/20/2021,22,1082,1967,887.0223684,660.5,1.243897481,0.976613592
2561,5/20/2021,23,2114,5/20/2021,23,775,1339,857.5724466,612,1.212030022,0.927442763
2562,5/21/2021,0,1384,5/21/2021,0,558,826,829.4487273,591,1.194165292,0.880738456
2563,5/21/2021,1,701,5/21/2021,1,348,353,1048.84505,648,1.185641883,0.842113435
2564,5/21/2021,2,369,5/21/2021,2,190,179,1044.220708,608,1.243635645,0.878556512
2565,5/21/2021,3,188,5/21/2021,3,77,111,1013.795699,593,1.200243298,0.908673452
2566,5/21/2021,4,183,5/21/2021,4,56,127,758.5027322,567,1.328132678,0.942150549
2567,5/21/2021,5,651,5/21/2021,5,119,532,679.9554531,464,1.266314208,0.888410704
2568,5/21/2021,6,2233,5/21/2021,6,349,1884,697.8699552,528.5,1.263446519,0.986607855
2569,5/21/2021,7,4027,5/21/2021,7,590,3437,753.3191648,572,1.336472428,1.023850421
2570,5/21/2021,8,5896,5/21/2021,8,1003,4893,783.9261711,620,1.286834406,1.019413109
2571,5/21/2021,9,4867,5/21/2021,9,1005,3862,840.7820276,640,1.28598706,1.000644125
2572,5/21/2021,10,4503,5/21/2021,10,1172,3331,897.332073,651,1.207245611,0.929312852
2573,5/21/2021,11,5059,5/21/2021,11,1463,3596,957.0779581,687,1.215457394,0.924682932
2574,5/21/2021,12,5798,5/21/2021,12,1777,4021,952.488766,691,1.193632695,0.898802463
2575,5/21/2021,13,6487,5/21/2021,13,2078,4409,966.8484006,690,1.197485326,0.886604888
2576,5/21/2021,14,7291,5/21/2021,14,2384,4907,1012.325454,738,1.240483764,0.93348977
2577,5/21/2021,15,7976,5/21/2021,15,2671,5305,1032.993593,742,1.270633224,0.946803011
2578,5/21/2021,16,9049,5/21/2021,16,3013,6036,1037.29247,774,1.272903765,0.978563759
2579,5/21/2021,17,10823,5/21/2021,17,3472,7351,1055.777932,779,1.340003759,1.017806878
2580,5/21/2021,18,10574,5/21/2021,18,3547,7027,1074.787569,809,1.292205888,1.011842499
2581,5/21/2021,19,8321,5/21/2021,19,2974,5347,1063.084147,805,1.233617298,0.966142588
2582,5/21/2021,20,5769,5/21/2021,20,2079,3690,1058.258795,816,1.248091074,0.968663966
2583,5/21/2021,21,3909,5/21/2021,21,1476,2433,1067.9982,804,1.238661477,0.959072526
2584,5/21/2021,22,3471,5/21/2021,22,1370,2101,1007.987579,776.5,1.249919648,0.9743048
2585,5/21/2021,23,3201,5/21/2021,23,1347,1854,1005.170686,753,1.272881703,0.994650617
2586,5/22/2021,0,3184,5/22/2021,0,1515,1669,951.6677195,749,1.26236055,0.994505136
2587,5/22/2021,1,1804,5/22/2021,1,896,908,954.0551181,684,1.211336155,0.932108453
2588,5/22/2021,2,1056,5/22/2021,2,568,488,1020.599424,707,1.23595837,0.941684063
2589,5/22/2021,3,572,5/22/2021,3,309,263,951.0212014,678,1.212881559,0.86262301
2590,5/22/2021,4,335,5/22/2021,4,147,188,887.5770393,647,1.253794855,0.955621406
2591,5/22/2021,5,365,5/22/2021,5,108,257,838.5359116,523,1.176306605,0.865723985
2592,5/22/2021,6,877,5/22/2021,6,229,648,857.627138,581,1.363626529,1.051721445
2593,5/22/2021,7,1684,5/22/2021,7,385,1299,828.3834721,577,1.31097119,0.971890555
2594,5/22/2021,8,3043,5/22/2021,8,772,2271,918.7931489,607,1.278085723,0.944960912
2595,5/22/2021,9,4749,5/22/2021,9,1357,3392,939.6033791,678,1.303599125,0.989022003
2596,5/22/2021,10,6512,5/22/2021,10,2213,4299,1059.333282,745,1.323857226,0.988889353
2597,5/22/2021,11,7909,5/22/2021,11,2841,5068,1094.669878,788,1.324373097,1.007858268
2598,5/22/2021,12,8696,5/22/2021,12,3454,5242,1141.463482,838,1.312733808,1.009666809
2599,5/22/2021,13,8997,5/22/2021,13,3646,5351,1168.126214,848,1.315437026,1.019798827
2600,5/22/2021,14,8930,5/22/2021,14,3733,5197,1191.201394,889,1.340038306,1.004249495
2601,5/22/2021,15,8810,5/22/2021,15,3824,4986,1242.347915,933,1.333282011,1.028430051
2602,5/22/2021,16,8854,5/22/2021,16,3825,5029,1229.958952,911,1.29824224,0.994783991
2603,5/22/2021,17,8588,5/22/2021,17,3606,4982,1173.082341,894.5,1.314678525,1.015840492
2604,5/22/2021,18,8043,5/22/2021,18,3297,4746,1139.239166,847,1.299811018,0.99423022
2605,5/22/2021,19,7085,5/22/2021,19,2980,4105,1108.437979,829.5,1.24749096,0.970181944
2606,5/22/2021,20,5374,5/22/2021,20,2250,3124,1123.010093,816.5,1.237586478,0.955365209
2607,5/22/2021,21,3932,5/22/2021,21,1716,2216,1124.955277,833,1.207825388,0.949907692
2608,5/22/2021,22,3527,5/22/2021,22,1507,2020,1076.742385,790,1.250614781,0.976381048
2609,5/22/2021,23,3414,5/22/2021,23,1584,1830,1057.589517,788,1.259478794,1.00244088
2610,5/23/2021,0,3267,5/23/2021,0,1594,1673,1022.00647,776,1.244223799,1.000264399
2611,5/23/2021,1,1968,5/23/2021,1,991,977,1009.14227,706,1.25124471,0.964977423
2612,5/23/2021,2,1115,5/23/2021,2,588,527,971.4477748,731,1.300370939,0.991206558
2613,5/23/2021,3,651,5/23/2021,3,325,326,1029.993798,732,1.273592131,1.015069438
2614,5/23/2021,4,405,5/23/2021,4,196,209,942.259901,693,1.197515736,0.913359443
2615,5/23/2021,5,352,5/23/2021,5,145,207,1027.069164,669,1.355676169,1.02934825
2616,5/23/2021,6,718,5/23/2021,6,225,493,970.0691114,606,1.339220241,0.968125961
2617,5/23/2021,7,1373,5/23/2021,7,359,1014,911.7633309,618,1.321597087,0.976626739
2618,5/23/2021,8,2419,5/23/2021,8,680,1739,964.2940689,654,1.296133843,0.951325258
2619,5/23/2021,9,3973,5/23/2021,9,1214,2759,1015.466835,702,1.28579613,0.938295507
2620,5/23/2021,10,5648,5/23/2021,10,1963,3685,1044.681116,734,1.295648945,0.994596241
2621,5/23/2021,11,7203,5/23/2021,11,2736,4467,1085.078497,789,1.27866359,1.010290675
2622,5/23/2021,12,7873,5/23/2021,12,3190,4683,1148.686887,824,1.319217211,1.020580998
2623,5/23/2021,13,8417,5/23/2021,13,3547,4870,1202.453461,878,1.340318478,1.034592727
2624,5/23/2021,14,8552,5/23/2021,14,3646,4906,1200.727892,875,1.292269488,0.998026708
2625,5/23/2021,15,8449,5/23/2021,15,3684,4765,1247.213904,906,1.300043735,1.00946629
2626,5/23/2021,16,8451,5/23/2021,16,3536,4915,1183.773229,879,1.284617966,0.990243016
2627,5/23/2021,17,8226,5/23/2021,17,3336,4890,1181.987198,847,1.259527415,0.972404989
2628,5/23/2021,18,7927,5/23/2021,18,3095,4832,1146.906246,808,1.253853343,0.939346132
2629,5/23/2021,19,6671,5/23/2021,19,2747,3924,1158.285156,854,1.237751625,0.934034801
2630,5/23/2021,20,4868,5/23/2021,20,1826,3042,1043.278854,789.5,1.181178423,0.904066773
2631,5/23/2021,21,3975,5/23/2021,21,1522,2453,1003.609738,753,1.22934943,0.969678861
2632,5/23/2021,22,3038,5/23/2021,22,1364,1674,1050.678583,761,1.251927404,0.955352682
2633,5/23/2021,23,1826,5/23/2021,23,816,1010,957.675453,675,1.200557767,0.907236196
2634,5/24/2021,0,1105,5/24/2021,0,499,606,1070.958791,718,1.255381992,0.902562203
2635,5/24/2021,1,563,5/24/2021,1,282,281,1160.55914,686.5,1.064350223,0.682543537
2636,5/24/2021,2,347,5/24/2021,2,158,189,997.7283237,519,0.915844036,0.521652258
2637,5/24/2021,3,186,5/24/2021,3,88,98,778.1459459,456,0.91629249,0.560989186
2638,5/24/2021,4,199,5/24/2021,4,55,144,775.4494949,440.5,1.088552909,0.757185084
2639,5/24/2021,5,661,5/24/2021,5,109,552,654.0454545,480.5,1.259329828,0.89844531
2640,5/24/2021,6,2097,5/24/2021,6,310,1787,727.8377863,523,1.310353505,0.963064489
2641,5/24/2021,7,3982,5/24/2021,7,548,3434,754.6016587,580,1.320964256,1.015312502
2642,5/24/2021,8,5799,5/24/2021,8,853,4946,793.4437921,624,1.290718044,1.020254053
2643,5/24/2021,9,4229,5/24/2021,9,782,3447,835.1927996,623.5,1.250291322,0.965324926
2644,5/24/2021,10,3593,5/24/2021,10,909,2684,866.493166,650,1.19553398,0.929962606
2645,5/24/2021,11,3883,5/24/2021,11,1117,2766,930.8735157,660,1.186639187,0.884108218
2646,5/24/2021,12,4456,5/24/2021,12,1249,3207,900.5150562,638,1.123626672,0.830924859
2647,5/24/2021,13,4866,5/24/2021,13,1412,3454,924.7867738,657,1.1452124,0.858623441
2648,5/24/2021,14,5552,5/24/2021,14,1583,3969,945.5789094,678,1.205847536,0.90046236
2649,5/24/2021,15,6007,5/24/2021,15,1723,4284,936.46999,666,1.221423013,0.919047283
2650,5/24/2021,16,6859,5/24/2021,16,1909,4950,922.1896074,662,1.232634692,0.916228641
2651,5/24/2021,17,8901,5/24/2021,17,2344,6557,927.2554293,689,1.287512527,0.990315659
2652,5/24/2021,18,8824,5/24/2021,18,2290,6534,881.5087361,661,1.222197744,0.935540673
2653,5/24/2021,19,6507,5/24/2021,19,1741,4766,867.9199384,644,1.19240934,0.912263081
2654,5/24/2021,20,4309,5/24/2021,20,1223,3086,848.5576208,633,1.148766511,0.89211531
2655,5/24/2021,21,2835,5/24/2021,21,843,1992,837.7334747,606,1.095631203,0.850824634
2656,5/24/2021,22,1993,5/24/2021,22,691,1302,871.0622178,624,1.20372181,0.92549388
2657,5/24/2021,23,1339,5/24/2021,23,508,831,855.8721805,618.5,1.211597408,0.929493752
2658,5/25/2021,0,854,5/25/2021,0,386,468,925.813161,595,1.123995636,0.845449767
2659,5/25/2021,1,422,5/25/2021,1,166,256,961.7957245,581,1.170577311,0.773288063
2660,5/25/2021,2,185,5/25/2021,2,90,95,962.0546448,648,1.265276044,0.865220611
2661,5/25/2021,3,135,5/25/2021,3,55,80,844.4222222,573,1.076153487,0.707724378
2662,5/25/2021,4,157,5/25/2021,4,45,112,813.1538462,523,1.245508057,0.908665446
2663,5/25/2021,5,733,5/25/2021,5,145,588,712.3538251,478,1.301266849,0.945662522
2664,5/25/2021,6,2509,5/25/2021,6,369,2140,705.471081,527,1.318478565,1.005844988
2665,5/25/2021,7,4772,5/25/2021,7,710,4062,759.0981544,580,1.353721011,1.044624199
2666,5/25/2021,8,6802,5/25/2021,8,1105,5697,793.8193463,633,1.313423299,1.033541614
2667,5/25/2021,9,4856,5/25/2021,9,939,3917,829.6532508,640,1.243659513,0.973621354
2668,5/25/2021,10,3961,5/25/2021,10,924,3037,889.5336209,662,1.182381502,0.902742407
2669,5/25/2021,11,4284,5/25/2021,11,1122,3162,923.2593545,660.5,1.165971318,0.870359572
2670,5/25/2021,12,4933,5/25/2021,12,1415,3518,972.2837701,673,1.154982014,0.865143139
2671,5/25/2021,13,5515,5/25/2021,13,1587,3928,946.120959,681,1.184334335,0.890327443
2672,5/25/2021,14,6137,5/25/2021,14,1747,4390,977.9447351,689,1.20376031,0.897399303
2673,5/25/2021,15,6842,5/25/2021,15,1939,4903,967.9730403,699,1.232029337,0.934675954
2674,5/25/2021,16,7859,5/25/2021,16,2211,5648,989.2860056,721,1.301972312,0.967547495
2675,5/25/2021,17,10810,5/25/2021,17,2832,7978,974.8710514,727,1.348190272,1.020956291
2676,5/25/2021,18,11233,5/25/2021,18,3239,7994,985.0507356,741,1.297594412,1.017429899
2677,5/25/2021,19,8740,5/25/2021,19,2538,6202,968.7186927,717,1.224485564,0.957261576
2678,5/25/2021,20,6008,5/25/2021,20,1805,4203,968.5804301,704,1.193338284,0.911280582
2679,5/25/2021,21,3907,5/25/2021,21,1262,2645,928.3640565,685,1.237527283,0.94704056
2680,5/25/2021,22,3102,5/25/2021,22,1089,2013,916.2054927,675,1.259949645,0.993216696
2681,5/25/2021,23,2071,5/25/2021,23,832,1239,989.525908,697,1.277678004,0.979684549
2682,5/26/2021,0,1282,5/26/2021,0,569,713,1007.906103,645,1.211044409,0.907699907
2683,5/26/2021,1,638,5/26/2021,1,339,299,1043.34434,655.5,1.162794117,0.797896066
2684,5/26/2021,2,303,5/26/2021,2,169,134,1227.621262,702,1.295905218,0.810536593
2685,5/26/2021,3,181,5/26/2021,3,85,96,1003.530387,701,1.062124492,0.687469626
2686,5/26/2021,4,199,5/26/2021,4,67,132,814.4874372,529,1.218845478,0.842476081
2687,5/26/2021,5,759,5/26/2021,5,151,608,683.8957784,483,1.309288982,0.941753412
2688,5/26/2021,6,2453,5/26/2021,6,390,2063,695.4559184,518,1.310817119,0.97794576
2689,5/26/2021,7,4506,5/26/2021,7,653,3853,753.4448146,584,1.344773624,1.039263333
2690,5/26/2021,8,6779,5/26/2021,8,1113,5666,801.1072537,635,1.332386292,1.0292282
2691,5/26/2021,9,5215,5/26/2021,9,1081,4134,835.9655504,641,1.260000935,0.971663836
2692,5/26/2021,10,4225,5/26/2021,10,1103,3122,908.4581456,677,1.239867948,0.96348985
2693,5/26/2021,11,4618,5/26/2021,11,1168,3450,893.6111594,647,1.198926023,0.888862158
2694,5/26/2021,12,5199,5/26/2021,12,1412,3787,896.6317313,646,1.141947371,0.839061707
2695,5/26/2021,13,5674,5/26/2021,13,1588,4086,906.9202194,654,1.160834597,0.863045678
2696,5/26/2021,14,6140,5/26/2021,14,1761,4379,961.5823817,678.5,1.201044223,0.901756684
2697,5/26/2021,15,6566,5/26/2021,15,1949,4617,957.0372633,689,1.226717557,0.9323017
2698,5/26/2021,16,7873,5/26/2021,16,2169,5704,932.0698562,680,1.222423576,0.903336466
2699,5/26/2021,17,10628,5/26/2021,17,2890,7738,954.1531498,717,1.30685833,0.991862466
2700,5/26/2021,18,11029,5/26/2021,18,3044,7985,865.2196963,670,1.220056059,0.944890889
2701,5/26/2021,19,3330,5/26/2021,19,901,2429,768.8029572,546,1.029570341,0.816788213
2702,5/26/2021,20,2740,5/26/2021,20,710,2030,835.1389397,604,1.142630928,0.873564268
2703,5/26/2021,21,2624,5/26/2021,21,753,1871,858.1455309,639,1.178157092,0.912594065
2704,5/26/2021,22,2702,5/26/2021,22,914,1788,863.9955473,652,1.248463245,0.954264551
2705,5/26/2021,23,1982,5/26/2021,23,802,1180,862.854896,623,1.19833068,0.941722137
2706,5/27/2021,0,582,5/27/2021,0,224,358,755.0275862,510.5,1.155651223,0.842660834
2707,5/27/2021,1,308,5/27/2021,1,135,173,908.5519481,571.5,1.208452663,0.847881009
2708,5/27/2021,2,217,5/27/2021,2,109,108,1013.916667,531.5,1.036590147,0.660628274
2709,5/27/2021,3,152,5/27/2021,3,67,85,891.8874172,690,1.095897582,0.741389717
2710,5/27/2021,4,192,5/27/2021,4,68,124,972,559,1.103844054,0.715040606
2711,5/27/2021,5,689,5/27/2021,5,138,551,689.8850073,480,1.275838179,0.918958411
2712,5/27/2021,6,2334,5/27/2021,6,400,1934,692.9164166,523,1.303453898,0.99071462
2713,5/27/2021,7,4642,5/27/2021,7,729,3913,769.4921251,579,1.355764294,1.025246575
2714,5/27/2021,8,6744,5/27/2021,8,1136,5608,806.7880499,622,1.312309637,1.007138785
2715,5/27/2021,9,5228,5/27/2021,9,1107,4121,851.4069098,650,1.26127023,0.965648192
2716,5/27/2021,10,4495,5/27/2021,10,1110,3385,920.1206858,676,1.227685297,0.937014241
2717,5/27/2021,11,4807,5/27/2021,11,1295,3512,920.3047381,668,1.194112938,0.905781872
2718,5/27/2021,12,5497,5/27/2021,12,1544,3953,953.2707877,666,1.147289151,0.865400429
2719,5/27/2021,13,5963,5/27/2021,13,1738,4225,940.6162244,666.5,1.17217399,0.886840893
2720,5/27/2021,14,6686,5/27/2021,14,2015,4671,974.7273409,676.5,1.189227923,0.888332062
2721,5/27/2021,15,7403,5/27/2021,15,2343,5060,989.6173007,702,1.229119469,0.895263374
2722,5/27/2021,16,8380,5/27/2021,16,2547,5833,1000.723267,718,1.271033186,0.932740955
2723,5/27/2021,17,10863,5/27/2021,17,3224,7639,1009.107597,745,1.30415697,0.986195327
2724,5/27/2021,18,11309,5/27/2021,18,3330,7979,1023.776548,765,1.306915782,1.010290675
2725,5/27/2021,19,9064,5/27/2021,19,2876,6188,1030.303867,762.5,1.233461715,0.958049524
2726,5/27/2021,20,6407,5/27/2021,20,2131,4276,1014.254105,763,1.226925518,0.945463193
2727,5/27/2021,21,4274,5/27/2021,21,1450,2824,963.2878255,722,1.234575726,0.969241704
2728,5/27/2021,22,3493,5/27/2021,22,1304,2189,908.765634,690,1.210315483,0.942201787
2729,5/27/2021,23,2653,5/27/2021,23,1074,1579,949.6613817,673,1.216838906,0.937894559
2730,5/28/2021,0,1789,5/28/2021,0,737,1052,868.4431946,633,1.194020538,0.887214225
2731,5/28/2021,1,903,5/28/2021,1,396,507,885.0357942,612.5,1.200804073,0.885736697
2732,5/28/2021,2,501,5/28/2021,2,220,281,1007.840404,625,1.118953979,0.68858598
2733,5/28/2021,3,252,5/28/2021,3,92,160,744.98,523,1.101789127,0.796636109
2734,5/28/2021,4,266,5/28/2021,4,70,196,623.8796992,396,0.972026129,0.670313206
2735,5/28/2021,5,657,5/28/2021,5,132,525,638.4231355,437,1.189867807,0.808597951
2736,5/28/2021,6,2050,5/28/2021,6,349,1701,663.6962891,495.5,1.217525622,0.918083412
2737,5/28/2021,7,3504,5/28/2021,7,546,2958,755.9960011,548,1.299874579,0.950533894
2738,5/28/2021,8,5118,5/28/2021,8,822,4296,780.1026794,601,1.257770523,0.968766471
2739,5/28/2021,9,4470,5/28/2021,9,906,3564,825.6842931,610,1.245004502,0.950212675
2740,5/28/2021,10,4445,5/28/2021,10,1204,3241,908.3870968,655,1.209729853,0.926360766
2741,5/28/2021,11,5049,5/28/2021,11,1505,3544,920.0953137,666.5,1.208056072,0.902377169
2742,5/28/2021,12,6008,5/28/2021,12,1816,4192,933.5514252,665,1.169823456,0.884872494
2743,5/28/2021,13,6681,5/28/2021,13,2070,4611,922.5899281,668,1.173957829,0.902266206
