,startdate,starthour,demand,startdate,starthour,bicycle,moped,scooter,td_mean,td_median,distance_mean,distance_median
16083,2020-03-11,9.0,551,2020-03-11,9.0,28.0,7.0,516.0,402.86206896551727,300.0,26.45463370641654,0.6847510623999999
16084,2020-03-11,10.0,485,2020-03-11,10.0,21.0,12.0,452.0,575.0742268041237,306.0,59.24357903926621,0.640012336
16085,2020-03-11,11.0,578,2020-03-11,11.0,30.0,10.0,538.0,555.2768166089966,324.0,1.6236167808226025,0.6962464295999999
16086,2020-03-11,12.0,691,2020-03-11,12.0,41.0,16.0,634.0,633.0535455861071,364.0,307.3687289895237,0.7046349408
16087,2020-03-11,13.0,707,2020-03-11,13.0,32.0,16.0,659.0,650.1471004243282,393.0,20.974314380444536,0.6741877519999999
16088,2020-03-11,14.0,825,2020-03-11,14.0,38.0,25.0,762.0,784.8860606060606,439.0,52.46442453042931,0.7655293183999999
16089,2020-03-11,15.0,689,2020-03-11,15.0,25.0,10.0,654.0,744.9027576197387,434.0,1.0564628486982572,0.7512377807999999
16090,2020-03-11,16.0,725,2020-03-11,16.0,39.0,16.0,670.0,673.783448275862,435.0,156.7480192864116,0.7195478496
16091,2020-03-11,17.0,921,2020-03-11,17.0,50.0,20.0,851.0,662.1487513572204,415.0,93.13648953135007,0.7655293183999999
16092,2020-03-11,18.0,833,2020-03-11,18.0,49.0,32.0,752.0,797.546218487395,405.0,1.1023488827208174,0.7400530992
16093,2020-03-11,19.0,852,2020-03-11,19.0,52.0,26.0,774.0,731.7899061032864,450.0,17.692182589170653,0.7934910224
16094,2020-03-11,20.0,702,2020-03-11,20.0,25.0,32.0,645.0,655.9672364672365,437.5,21.235711733523647,0.7357035007999999
16095,2020-03-11,21.0,523,2020-03-11,21.0,19.0,20.0,484.0,744.2581261950287,461.0,28.196233176291322,0.7599369776
16096,2020-03-11,22.0,528,2020-03-11,22.0,18.0,12.0,498.0,779.3087121212121,435.5,1.2356798048064228,0.7388103568
16097,2020-03-11,23.0,369,2020-03-11,23.0,13.0,10.0,346.0,723.3414634146342,423.0,115.98794810033067,0.7263829328
16098,2020-03-12,0.0,232,2020-03-12,0.0,15.0,13.0,204.0,640.4741379310345,391.0,0.9955212826232709,0.6263421696
16099,2020-03-12,1.0,172,2020-03-12,1.0,3.0,1.0,168.0,725.4186046511628,426.5,1.2898097166118545,0.8012581623999999
16100,2020-03-12,2.0,99,2020-03-12,2.0,3.0,0.0,96.0,704.5656565656566,318.0,1.03376490972256,0.6636244416
16101,2020-03-12,3.0,36,2020-03-12,3.0,3.0,0.0,33.0,771.0,420.5,0.9630586832095945,0.7537232655999999
16102,2020-03-12,4.0,37,2020-03-12,4.0,1.0,0.0,36.0,503.43243243243245,252.0,0.7921643109189188,0.34175416
16103,2020-03-12,5.0,70,2020-03-12,5.0,1.0,0.0,69.0,593.0142857142857,288.5,0.896232748436076,0.6219925712
16104,2020-03-12,6.0,70,2020-03-12,6.0,5.0,1.0,64.0,387.2142857142857,284.5,0.779439025858302,0.5741469887999999
16105,2020-03-12,7.0,183,2020-03-12,7.0,5.0,2.0,176.0,401.7431693989071,303.0,0.868130204513271,0.7195478496
16106,2020-03-12,8.0,366,2020-03-12,8.0,20.0,4.0,342.0,456.91803278688525,305.5,39.369106677069766,0.6794694072
16107,2020-03-12,9.0,486,2020-03-12,9.0,16.0,12.0,458.0,454.7448559670782,309.5,29.91497316377259,0.6437405632
16108,2020-03-12,10.0,412,2020-03-12,10.0,24.0,14.0,374.0,546.1359223300971,327.0,103.83059872966855,0.7195478496
16109,2020-03-12,11.0,522,2020-03-12,11.0,23.0,10.0,489.0,652.4310344827586,354.5,28.05593511746709,0.695935744
16110,2020-03-12,12.0,627,2020-03-12,12.0,23.0,7.0,597.0,698.6028708133971,375.0,1.074486361833374,0.6996639712
16111,2020-03-12,13.0,708,2020-03-12,13.0,24.0,13.0,671.0,755.5960451977401,398.0,40.9671698296607,0.708363168
16112,2020-03-12,14.0,717,2020-03-12,14.0,32.0,10.0,675.0,775.5955369595537,423.0,40.49044360977958,0.7487522959999999
16113,2020-03-12,15.0,761,2020-03-12,15.0,40.0,17.0,704.0,750.126149802891,441.0,93.94760292662835,0.7928696512
16114,2020-03-12,16.0,809,2020-03-12,16.0,29.0,24.0,756.0,673.336217552534,412.0,114.49488066339948,0.7375676144
16115,2020-03-12,17.0,865,2020-03-12,17.0,36.0,17.0,812.0,672.5710982658959,436.0,311.2249494658721,0.8071611888
16116,2020-03-12,18.0,827,2020-03-12,18.0,39.0,32.0,756.0,694.0749697702539,428.0,35.34775530175557,0.8003261056
16117,2020-03-12,19.0,788,2020-03-12,19.0,41.0,22.0,725.0,713.4251269035533,438.5,225.0645902530242,0.7774375759582113
16118,2020-03-12,20.0,689,2020-03-12,20.0,22.0,21.0,646.0,679.7329462989841,415.0,124.01184956730023,0.7338393872
16119,2020-03-12,21.0,592,2020-03-12,21.0,21.0,22.0,549.0,724.902027027027,413.0,299.1139376256009,0.78448114
16120,2020-03-12,22.0,551,2020-03-12,22.0,16.0,9.0,526.0,685.005444646098,404.0,26.775817939384588,0.7220333344
16121,2020-03-12,23.0,504,2020-03-12,23.0,13.0,12.0,479.0,671.0257936507936,395.0,113.12500005823276,0.6993532856
16122,2020-03-13,0.0,336,2020-03-13,0.0,16.0,9.0,311.0,668.7857142857143,393.5,42.96750842653317,0.624478056
16123,2020-03-13,1.0,280,2020-03-13,1.0,7.0,3.0,270.0,683.1392857142857,394.5,0.8946884878412666,0.6726343239999999
16124,2020-03-13,2.0,252,2020-03-13,2.0,8.0,0.0,244.0,717.0674603174604,410.5,1.1397426471026288,0.739431728
16125,2020-03-13,3.0,82,2020-03-13,3.0,3.0,0.0,79.0,413.0487804878049,259.0,0.7399238824046931,0.5555058528
16126,2020-03-13,4.0,53,2020-03-13,4.0,2.0,0.0,51.0,687.433962264151,311.0,327.68141684251736,0.5722828752
16127,2020-03-13,5.0,42,2020-03-13,5.0,0.0,0.0,42.0,415.42857142857144,252.5,1.7394607990371913,0.5840889279999999
16128,2020-03-13,6.0,74,2020-03-13,6.0,3.0,1.0,70.0,463.3918918918919,327.0,0.8242992782486486,0.6191964007999999
16129,2020-03-13,7.0,109,2020-03-13,7.0,6.0,1.0,102.0,365.4678899082569,292.0,0.8516262838458715,0.6232353136
16130,2020-03-13,8.0,234,2020-03-13,8.0,14.0,0.0,220.0,428.63247863247864,318.0,0.943071294965664,0.7204799064
16131,2020-03-13,9.0,248,2020-03-13,9.0,11.0,10.0,227.0,543.3266129032259,357.5,1.0306425524579013,0.7378783
16132,2020-03-13,10.0,259,2020-03-13,10.0,8.0,10.0,241.0,557.3474903474903,392.0,1.0224026371007615,0.76117972
16133,2020-03-13,11.0,483,2020-03-13,11.0,24.0,14.0,445.0,775.8219461697722,412.0,147.27479252853573,0.695935744
16134,2020-03-13,12.0,513,2020-03-13,12.0,17.0,13.0,483.0,642.0233918128655,383.0,1.0076096544846882,0.6449833056
16135,2020-03-13,13.0,646,2020-03-13,13.0,42.0,17.0,587.0,802.1160990712075,483.0,427.2535727124955,0.7997047344
16136,2020-03-13,14.0,652,2020-03-13,14.0,36.0,21.0,595.0,740.5644171779142,513.5,66.07746575804426,0.8065398176
16137,2020-03-13,15.0,689,2020-03-13,15.0,42.0,17.0,630.0,815.8737300435414,486.0,62.72580933847986,0.8512785439999999
16138,2020-03-13,16.0,742,2020-03-13,16.0,38.0,16.0,688.0,845.9595687331537,534.0,1.3151909202929448,0.9267751447999999
16139,2020-03-13,17.0,841,2020-03-13,17.0,40.0,31.0,770.0,796.1462544589774,512.0,35.07309366518877,0.8643273391999999
16140,2020-03-13,18.0,778,2020-03-13,18.0,52.0,28.0,698.0,880.2313624678663,556.0,2.538396147126243,0.9298820007999999
16141,2020-03-13,19.0,832,2020-03-13,19.0,40.0,19.0,773.0,762.1081730769231,467.5,94.62888077923961,0.7695682312
16142,2020-03-13,20.0,788,2020-03-13,20.0,19.0,17.0,752.0,801.1916243654822,533.0,270.91269060367335,0.9096874368
16143,2020-03-13,21.0,695,2020-03-13,21.0,16.0,20.0,659.0,820.8302158273382,547.0,102.82237835033072,0.8494144304
16144,2020-03-13,22.0,689,2020-03-13,22.0,11.0,12.0,666.0,846.078374455733,438.0,83.1260912866029,0.7071204256
16145,2020-03-13,23.0,719,2020-03-13,23.0,20.0,11.0,688.0,857.923504867872,461.0,40.482588679136526,0.7114700239999999
16146,2020-03-14,0.0,566,2020-03-14,0.0,17.0,16.0,533.0,721.7650176678445,445.5,1.1735166078388124,0.7403637848
16147,2020-03-14,1.0,416,2020-03-14,1.0,3.0,2.0,411.0,657.1706730769231,423.5,1.0105476546670638,0.6434298776
16148,2020-03-14,2.0,392,2020-03-14,2.0,9.0,0.0,383.0,913.2397959183673,484.0,1.2885504390516058,0.8161710711999999
16149,2020-03-14,3.0,139,2020-03-14,3.0,2.0,0.0,137.0,919.31654676259,482.0,1.3064895028709123,0.8593563696
16150,2020-03-14,4.0,53,2020-03-14,4.0,1.0,0.0,52.0,1221.1509433962265,674.0,1.910048886155105,1.5795255903999998
16151,2020-03-14,5.0,30,2020-03-14,5.0,0.0,0.0,30.0,772.2333333333333,318.0,1.0667907885333332,0.5471173415999999
16152,2020-03-14,6.0,34,2020-03-14,6.0,1.0,2.0,31.0,640.3529411764706,302.5,0.9783124031529411,0.5996232079999999
16153,2020-03-14,7.0,38,2020-03-14,7.0,0.0,3.0,35.0,539.9736842105264,152.5,0.8552670129669051,0.32559850879999996
16154,2020-03-14,8.0,86,2020-03-14,8.0,11.0,2.0,73.0,675.3139534883721,322.0,1.1843551829395347,0.7381889855999999
16155,2020-03-14,9.0,151,2020-03-14,9.0,8.0,2.0,141.0,722.9536423841059,386.0,1.7255945894977562,0.795355136
16156,2020-03-14,10.0,283,2020-03-14,10.0,14.0,9.0,260.0,827.2650176678445,477.0,1.416418239504145,0.9612612464
16157,2020-03-14,11.0,473,2020-03-14,11.0,23.0,16.0,434.0,848.2494714587738,510.0,180.3702421338511,0.8425793471999999
16158,2020-03-14,12.0,661,2020-03-14,12.0,29.0,26.0,606.0,866.6944024205749,575.0,65.42199371565887,0.8438220895999999
16159,2020-03-14,13.0,760,2020-03-14,13.0,29.0,25.0,706.0,992.6789473684211,671.0,48.03839674920889,1.0522921271999999
16160,2020-03-14,14.0,993,2020-03-14,14.0,36.0,35.0,922.0,965.2416918429003,623.0,100.88646175452196,0.8612204832
16161,2020-03-14,15.0,914,2020-03-14,15.0,47.0,26.0,841.0,845.1039387308534,482.0,634.2729583005283,0.7223270405917442
16162,2020-03-14,16.0,1143,2020-03-14,16.0,36.0,51.0,1056.0,857.3945756780403,561.0,767.2020413544511,0.8804829904
16163,2020-03-14,17.0,1128,2020-03-14,17.0,51.0,40.0,1037.0,959.0443262411347,580.5,151.6350237295904,0.9090660656
16164,2020-03-14,18.0,1131,2020-03-14,18.0,40.0,27.0,1064.0,897.9584438549956,566.0,88.70255340761577,0.897881384
16165,2020-03-14,19.0,1037,2020-03-14,19.0,41.0,21.0,975.0,845.2487945998072,550.0,83.01922058376209,0.9047164672
16166,2020-03-14,20.0,952,2020-03-14,20.0,25.0,30.0,897.0,887.6943277310925,506.5,90.21903138638892,0.809335988
16167,2020-03-14,21.0,875,2020-03-14,21.0,14.0,31.0,830.0,893.5954285714286,516.0,49.64980540199134,0.7462668111999999
16168,2020-03-14,22.0,854,2020-03-14,22.0,15.0,14.0,825.0,823.6545667447307,529.0,67.32323567195621,0.7586139777389913
16169,2020-03-14,23.0,839,2020-03-14,23.0,8.0,29.0,802.0,937.7413587604291,460.0,169.54299976542325,0.779820856
16170,2020-03-15,0.0,670,2020-03-15,0.0,14.0,16.0,640.0,798.2014925373135,463.0,22.239912056730862,0.6800907784
16171,2020-03-15,1.0,534,2020-03-15,1.0,11.0,3.0,520.0,794.0749063670412,490.0,1.1870335162586787,0.7183051072
16172,2020-03-15,2.0,517,2020-03-15,2.0,22.0,0.0,495.0,918.4622823984527,529.0,1.1799393952751869,0.6698381536
16173,2020-03-15,3.0,130,2020-03-15,3.0,2.0,0.0,128.0,789.0769230769231,555.0,1.164177035738568,0.7624224624
16174,2020-03-15,4.0,50,2020-03-15,4.0,1.0,0.0,49.0,725.4,442.5,3671.3301735137197,0.8605991119999999
16175,2020-03-15,5.0,25,2020-03-15,5.0,0.0,0.0,25.0,656.88,501.0,1.430016505055018,0.9295713151999999
16176,2020-03-15,6.0,19,2020-03-15,6.0,1.0,1.0,17.0,409.2105263157895,263.0,1.0630353082105262,0.9059592096
16177,2020-03-15,7.0,28,2020-03-15,7.0,0.0,1.0,27.0,454.42857142857144,361.5,0.9148865850571432,0.7791994847999999
16178,2020-03-15,8.0,27,2020-03-15,8.0,0.0,0.0,27.0,534.9629629629629,392.0,1.0199331613431504,0.7947337647999999
16179,2020-03-15,9.0,75,2020-03-15,9.0,0.0,2.0,73.0,419.2133333333333,298.0,0.8874539364088827,0.6785373504
16180,2020-03-15,10.0,144,2020-03-15,10.0,6.0,7.0,131.0,563.5555555555555,410.0,99.45791336440173,0.8300966581512315
16181,2020-03-15,11.0,205,2020-03-15,11.0,16.0,10.0,179.0,662.5121951219512,386.0,1.0569501030074513,0.6760518656
16182,2020-03-15,12.0,324,2020-03-15,12.0,16.0,8.0,300.0,773.6728395061729,435.0,88.30582884461589,0.655546616
16183,2020-03-15,13.0,241,2020-03-15,13.0,8.0,12.0,221.0,733.688796680498,406.0,1.0218106841750283,0.6095651472
16184,2020-03-15,14.0,289,2020-03-15,14.0,9.0,7.0,273.0,893.6193771626298,512.0,1.1002893793693755,0.7499950383999999
16185,2020-03-15,15.0,391,2020-03-15,15.0,16.0,6.0,369.0,887.1253196930946,594.0,37.42913035171114,0.8587349984
16186,2020-03-15,16.0,513,2020-03-15,16.0,21.0,19.0,473.0,781.8771929824561,519.0,83.78704735097644,0.8332587791999999
16187,2020-03-15,17.0,509,2020-03-15,17.0,26.0,11.0,472.0,807.4223968565815,477.0,167.57221812891206,0.7897627951999999
16188,2020-03-15,18.0,527,2020-03-15,18.0,21.0,10.0,496.0,846.4288425047438,520.0,91.81132613253145,0.8873180735999999
16189,2020-03-15,19.0,504,2020-03-15,19.0,13.0,15.0,476.0,764.4702380952381,451.5,617.2719822186457,0.7708109736
16190,2020-03-15,20.0,344,2020-03-15,20.0,8.0,17.0,319.0,781.9941860465116,507.0,42.19355350476219,0.7540903449199383
16191,2020-03-15,21.0,271,2020-03-15,21.0,9.0,13.0,249.0,840.5350553505535,481.0,53.567711398050854,0.981766496
16192,2020-03-15,22.0,235,2020-03-15,22.0,8.0,4.0,223.0,696.936170212766,381.0,61.100751080763565,0.6530611312
16193,2020-03-15,23.0,219,2020-03-15,23.0,4.0,6.0,209.0,841.1506849315068,531.0,66.01117920927116,0.8898035583999999
16194,2020-03-16,0.0,172,2020-03-16,0.0,5.0,4.0,163.0,877.4244186046511,550.0,1.21928569249081,0.7459561256
16195,2020-03-16,1.0,149,2020-03-16,1.0,0.0,1.0,148.0,896.5838926174497,410.0,1.63941735504476,0.7133341376
16196,2020-03-16,2.0,79,2020-03-16,2.0,2.0,0.0,77.0,991.873417721519,507.0,1.1976143444800662,1.0395540176
16197,2020-03-16,3.0,35,2020-03-16,3.0,1.0,0.0,34.0,691.5428571428571,457.0,0.8463922570722584,0.612050632
16198,2020-03-16,4.0,44,2020-03-16,4.0,0.0,0.0,44.0,536.5909090909091,326.5,1.033594502909091,0.47379554
16199,2020-03-16,5.0,33,2020-03-16,5.0,1.0,0.0,32.0,361.27272727272725,223.0,0.7980646181733307,0.48342679359999996
16200,2020-03-16,6.0,47,2020-03-16,6.0,1.0,1.0,45.0,603.5531914893617,242.0,1.0360769830127659,0.5300296336
16201,2020-03-16,7.0,61,2020-03-16,7.0,2.0,3.0,56.0,406.08196721311475,290.0,0.7802343147059665,0.6549252447999999
16202,2020-03-16,8.0,110,2020-03-16,8.0,6.0,4.0,100.0,440.0181818181818,315.0,0.9343320806541101,0.6931395736
16203,2020-03-16,9.0,112,2020-03-16,9.0,6.0,11.0,95.0,677.3660714285714,368.5,1.2736722610714286,0.8630845968
16204,2020-03-16,10.0,158,2020-03-16,10.0,7.0,7.0,144.0,645.0,404.0,1.4751412836062157,0.7910055375999999
16205,2020-03-16,11.0,189,2020-03-16,11.0,11.0,3.0,175.0,602.1587301587301,342.0,0.9838053690000871,0.6306917679999999
16206,2020-03-16,12.0,221,2020-03-16,12.0,8.0,7.0,206.0,745.6289592760181,469.0,256.80931010463445,0.9084446944
16207,2020-03-16,13.0,275,2020-03-16,13.0,9.0,10.0,256.0,830.36,505.0,155.1126132679692,0.8369870064
16208,2020-03-16,14.0,316,2020-03-16,14.0,22.0,10.0,284.0,1016.7943037974684,560.5,1.6047029467629974,1.1085262208
16209,2020-03-16,15.0,346,2020-03-16,15.0,25.0,11.0,310.0,1019.5173410404624,561.0,144.26767456932134,0.8074718744
16210,2020-03-16,16.0,312,2020-03-16,16.0,13.0,10.0,289.0,832.1955128205128,536.0,91.75967775291161,0.7987726775999999
16211,2020-03-16,17.0,293,2020-03-16,17.0,15.0,15.0,263.0,1002.9078498293516,585.0,196.446830460196,1.0016503744
16212,2020-03-16,18.0,364,2020-03-16,18.0,20.0,15.0,329.0,1011.9258241758242,581.5,156.63588993525286,0.9261537736
16213,2020-03-16,19.0,370,2020-03-16,19.0,29.0,17.0,324.0,790.6,530.5,1.2750662394119645,0.9028523535999999
16214,2020-03-16,20.0,239,2020-03-16,20.0,9.0,11.0,219.0,758.7112970711297,497.0,1.3116128922099324,0.9395132544
16215,2020-03-16,21.0,155,2020-03-16,21.0,3.0,8.0,144.0,1121.2709677419355,480.0,92.40288530429046,0.841957976
16216,2020-03-16,22.0,169,2020-03-16,22.0,8.0,2.0,159.0,822.0532544378698,429.0,1.2635801239546132,0.7232760768
16217,2020-03-16,23.0,154,2020-03-16,23.0,3.0,2.0,149.0,742.5519480519481,455.0,1.2161179396245403,0.8105787304
16218,2020-03-17,0.0,142,2020-03-17,0.0,1.0,1.0,140.0,740.9788732394367,351.0,1.2058685067401842,0.6188857152
16219,2020-03-17,1.0,78,2020-03-17,1.0,1.0,0.0,77.0,1098.2307692307693,516.5,1.8853902282658952,0.9398239399999999
16220,2020-03-17,2.0,49,2020-03-17,2.0,2.0,0.0,47.0,864.2448979591836,627.0,1.7089545992684434,1.0588165247999999
16221,2020-03-17,3.0,23,2020-03-17,3.0,1.0,0.0,22.0,768.0,467.0,1.0737647873228358,0.6797800928
16222,2020-03-17,4.0,19,2020-03-17,4.0,0.0,0.0,19.0,1297.3684210526317,367.0,1.5407886508384179,1.1694205984
16223,2020-03-17,5.0,28,2020-03-17,5.0,0.0,0.0,28.0,193.53571428571428,191.5,0.3456155381714286,0.29856886159999996
16224,2020-03-17,6.0,44,2020-03-17,6.0,0.0,0.0,44.0,297.22727272727275,233.5,0.6108220116727273,0.48218405119999996
16225,2020-03-17,7.0,60,2020-03-17,7.0,4.0,0.0,56.0,467.6666666666667,313.0,0.8859802480419998,0.7630438336
16226,2020-03-17,8.0,79,2020-03-17,8.0,1.0,2.0,76.0,523.873417721519,305.0,0.8686618614791703,0.5697973904
16227,2020-03-17,9.0,88,2020-03-17,9.0,5.0,2.0,81.0,541.4431818181819,339.0,1.0191171081274306,0.638458908
16228,2020-03-17,10.0,118,2020-03-17,10.0,11.0,9.0,98.0,918.228813559322,564.5,121.20763092092528,1.037689904
16229,2020-03-17,11.0,142,2020-03-17,11.0,6.0,7.0,129.0,571.1830985915493,384.5,1.0302288340443346,0.7770246855999999
16230,2020-03-17,12.0,181,2020-03-17,12.0,5.0,7.0,169.0,740.7734806629834,397.0,2.3440242063144394,0.8506571728
16231,2020-03-17,13.0,199,2020-03-17,13.0,6.0,8.0,185.0,875.391959798995,474.0,72.21102084583616,0.8537640287999999
16232,2020-03-17,14.0,250,2020-03-17,14.0,22.0,12.0,216.0,960.78,607.5,424.9065021956714,1.030928781309103
16233,2020-03-17,15.0,182,2020-03-17,15.0,8.0,11.0,163.0,938.5824175824176,472.0,234.15014460930564,0.8494144304
16234,2020-03-17,16.0,216,2020-03-17,16.0,9.0,10.0,197.0,956.5231481481482,401.5,1.3422747446346168,0.8363656352
16235,2020-03-17,17.0,192,2020-03-17,17.0,18.0,16.0,158.0,815.4791666666666,503.0,7.380343643279564,0.899434812
16236,2020-03-17,18.0,167,2020-03-17,18.0,6.0,15.0,146.0,801.0778443113772,500.0,1.2549888324105205,0.8400938624
16237,2020-03-17,19.0,185,2020-03-17,19.0,11.0,14.0,160.0,1031.4324324324325,488.0,1.506662669775141,0.7618010912
16238,2020-03-17,20.0,183,2020-03-17,20.0,12.0,15.0,156.0,802.9562841530054,536.0,1.439694010120887,0.8494144304
16239,2020-03-17,21.0,137,2020-03-17,21.0,6.0,11.0,120.0,920.2043795620438,678.0,1.5514172085870206,0.8512785439999999
16240,2020-03-17,22.0,73,2020-03-17,22.0,2.0,2.0,69.0,715.0958904109589,498.0,1.274276801110322,0.6313131392
16241,2020-03-17,23.0,80,2020-03-17,23.0,1.0,3.0,76.0,825.1375,483.0,1.393036559,0.8500358016
16242,2020-03-18,0.0,60,2020-03-18,0.0,3.0,5.0,52.0,1067.3,540.5,1.811291373512318,0.8640166536
16243,2020-03-18,1.0,41,2020-03-18,1.0,0.0,0.0,41.0,1083.1951219512196,344.0,1.2693795121554818,0.5598554512
16244,2020-03-18,2.0,7,2020-03-18,2.0,0.0,0.0,7.0,427.57142857142856,393.0,0.6679740399999999,0.7978406208
16245,2020-03-18,3.0,13,2020-03-18,3.0,0.0,0.0,13.0,576.3076923076923,342.0,1.1335722599384614,0.7071204256
16246,2020-03-18,4.0,16,2020-03-18,4.0,0.0,0.0,16.0,1144.625,406.5,1.5495444299999999,0.8118214727999999
16247,2020-03-18,5.0,17,2020-03-18,5.0,0.0,0.0,17.0,207.47058823529412,201.0,0.5037858382117646,0.38525014399999996
16248,2020-03-18,6.0,35,2020-03-18,6.0,0.0,2.0,33.0,313.2,231.0,0.7310867087168856,0.4517368624
16249,2020-03-18,7.0,39,2020-03-18,7.0,1.0,0.0,38.0,817.0,379.0,2.30573326465641,0.8077825599999999
16250,2020-03-18,8.0,51,2020-03-18,8.0,1.0,0.0,50.0,450.3529411764706,272.0,0.7751325672793438,0.5617195648
16251,2020-03-18,9.0,53,2020-03-18,9.0,4.0,4.0,45.0,730.188679245283,422.0,1.4744927331203457,0.9649894736
16252,2020-03-18,10.0,81,2020-03-18,10.0,2.0,9.0,70.0,627.6296296296297,365.0,1.1113257203284383,0.8686769376
16253,2020-03-18,11.0,106,2020-03-18,11.0,9.0,5.0,92.0,502.58490566037733,305.0,0.9587936220098712,0.5725935607999999
16254,2020-03-18,12.0,130,2020-03-18,12.0,5.0,6.0,119.0,847.6538461538462,478.0,1.619057328174715,0.9491445079999999
16255,2020-03-18,13.0,142,2020-03-18,13.0,4.0,7.0,131.0,825.7042253521126,485.0,150.58361448623776,0.9469697088
16256,2020-03-18,14.0,182,2020-03-18,14.0,6.0,10.0,166.0,1073.0549450549452,572.5,1.490655332830799,0.8789295624
16257,2020-03-18,15.0,178,2020-03-18,15.0,6.0,11.0,161.0,894.9269662921348,605.5,1.4536267468021746,0.930503372
16258,2020-03-18,16.0,167,2020-03-18,16.0,8.0,11.0,148.0,765.502994011976,486.0,1.2798772138406471,0.9494646748582608
16259,2020-03-18,17.0,167,2020-03-18,17.0,6.0,21.0,140.0,960.3053892215569,584.0,86.46793046496289,1.5695836511999999
16260,2020-03-18,18.0,131,2020-03-18,18.0,13.0,11.0,107.0,1023.4656488549618,627.0,1.719037318591371,1.3999493135999999
16261,2020-03-18,19.0,144,2020-03-18,19.0,10.0,12.0,122.0,874.9305555555555,541.5,1.470651274893983,0.960018504
16262,2020-03-18,20.0,105,2020-03-18,20.0,1.0,14.0,90.0,1091.7809523809524,733.0,270.58207947820694,1.0600592672
16263,2020-03-18,21.0,56,2020-03-18,21.0,4.0,5.0,47.0,761.625,427.0,1.3841778461270298,0.9267751447999999
16264,2020-03-18,22.0,52,2020-03-18,22.0,0.0,4.0,48.0,927.5192307692307,565.0,1.6470877868306675,0.928949944
16265,2020-03-18,23.0,56,2020-03-18,23.0,0.0,9.0,47.0,1682.2142857142858,1364.0,2.677157744267774,2.3879295216
16266,2020-03-19,0.0,19,2020-03-19,0.0,0.0,0.0,19.0,985.2631578947369,757.0,2.22008475360854,1.5994094688
16267,2020-03-19,1.0,16,2020-03-19,1.0,1.0,0.0,15.0,1431.6875,1152.0,2.188815413587599,1.944891856
16268,2020-03-19,2.0,7,2020-03-19,2.0,0.0,0.0,7.0,879.4285714285714,601.0,2.3355534141851124,2.4515494247257625
16269,2020-03-19,3.0,4,2020-03-19,3.0,0.0,0.0,4.0,1236.5,380.0,2.8447926964,0.9096874368
16270,2020-03-19,4.0,4,2020-03-19,4.0,0.0,0.0,4.0,1559.0,543.5,2.0955743719999997,1.7065960007999998
16271,2020-03-19,5.0,7,2020-03-19,5.0,0.0,0.0,7.0,751.2857142857143,194.0,0.5955399115428571,0.525058664
16272,2020-03-19,6.0,9,2020-03-19,6.0,0.0,0.0,9.0,224.77777777777777,181.0,0.6205427050666666,0.3299481072
16273,2020-03-19,7.0,25,2020-03-19,7.0,2.0,1.0,22.0,785.4,395.0,1.246942869312,0.8320160367999999
16274,2020-03-19,8.0,38,2020-03-19,8.0,0.0,0.0,38.0,453.10526315789474,316.5,1.0924850327157896,0.8056077608
16275,2020-03-19,9.0,34,2020-03-19,9.0,0.0,2.0,32.0,483.94117647058823,302.0,1.2440947961411764,0.6881686039999999
16276,2020-03-19,10.0,45,2020-03-19,10.0,4.0,6.0,35.0,673.7777777777778,487.0,1.5364162373688888,1.1178467887999999
16277,2020-03-19,11.0,73,2020-03-19,11.0,3.0,10.0,60.0,669.2739726027397,390.0,1.0058344228180631,0.7046349408
16278,2020-03-19,12.0,81,2020-03-19,12.0,8.0,7.0,66.0,644.7530864197531,386.0,1.2284968898962962,0.9090660655999999
16279,2020-03-19,13.0,81,2020-03-19,13.0,7.0,4.0,70.0,851.4567901234568,433.0,1.3589618281481481,0.7903841664
16280,2020-03-19,14.0,68,2020-03-19,14.0,3.0,9.0,56.0,752.8676470588235,341.0,1.5864337760941176,0.9022309824
16281,2020-03-19,15.0,80,2020-03-19,15.0,7.0,16.0,57.0,792.1125,529.0,1.4192271542852681,0.9177652623999999
16282,2020-03-19,16.0,79,2020-03-19,16.0,7.0,6.0,66.0,918.4430379746835,615.0,1.604427631149367,1.2725682176
16283,2020-03-19,17.0,111,2020-03-19,17.0,7.0,20.0,84.0,1080.2972972972973,634.0,2.0527697334342343,1.2769178159999999
16284,2020-03-19,18.0,110,2020-03-19,18.0,13.0,21.0,76.0,1229.6636363636364,709.5,2.2171541205236363,1.3754051511999998
16285,2020-03-19,19.0,90,2020-03-19,19.0,3.0,22.0,65.0,782.7,429.0,1.559690040871111,0.8752013352
16286,2020-03-19,20.0,61,2020-03-19,20.0,2.0,18.0,41.0,1349.1147540983607,860.0,2.9619135277901636,1.9747176735999998
16287,2020-03-19,21.0,75,2020-03-19,21.0,7.0,12.0,56.0,1282.2533333333333,863.0,2.3158173226026664,1.5994094688
16288,2020-03-19,22.0,47,2020-03-19,22.0,1.0,11.0,35.0,1147.063829787234,637.0,2.5848909713361703,1.3595601856
16289,2020-03-19,23.0,25,2020-03-19,23.0,1.0,5.0,19.0,726.24,578.0,1.505060465792,1.0296120784
16290,2020-03-20,0.0,7,2020-03-20,0.0,0.0,1.0,6.0,754.4285714285714,925.0,1.6571969903999997,1.8199962448
16291,2020-03-20,1.0,1,2020-03-20,1.0,0.0,1.0,0.0,590.0,590.0,2.1362741856,2.1362741856
